NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
867	5015.4473	639.2018	214.9513315	52.8193657	0.86	-1	z10-15	nircam9	0.01278669	0.01792772	32.8196	1.5226	0.04052446	0.01067836	31.5672	0.2862	-0.1001013	0.01955183	99.0	99.0	-0.06036963	8.421853e-05	99.0	99.0	0.03901871	8.301056e-05	31.6083	0.0023	0.0005373241	4.705174e-05	36.2609	0.0951	0.04066369	0.02093245	31.5635	0.559	0.2476228	7.205654e-05	29.602	0.0003	0.281988	3.368598e-05	29.4609	0.0001	0.002897790171627118	0.0019161573834920904	0.006656209581050558	0.001957947766330974	-0.0012492857657035127	0.0004676797379396966	-0.0018567203381016026	2.0010222385178874e-06	0.0008288317792274605	1.9841538934277325e-06	0.0012236278574122266	1.3058585372766813e-06	0.004037403027238634	0.0006309951749254997	0.010033908275786815	2.276468923622408e-06	0.0	0.0
1469	7970.2231	853.5859	214.9226842	52.8017688	0.958	-1	z10-15	nircam9	-0.04032509	0.02266156	99.0	99.0	0.02047166	0.01349799	32.3086	0.7161	-0.007559984	0.02471451	99.0	99.0	-0.07929008	0.0001064566	99.0	99.0	0.007927059	0.0001049296	33.3387	0.0144	0.07071646	5.947582e-05	30.9627	0.0009	0.1195094	0.0264597	30.393	0.2404	0.7047695	9.108317e-05	28.4664	0.0001	0.3100885	4.258081e-05	29.3578	0.0001	-0.005910216680736361	0.0019156703126841058	0.003819016715387462	0.0019574490048168227	0.0008908949543969813	0.00046756063492462124	-0.0008777867738608928	2.000512495029671e-06	0.00037876815682960565	1.983648336236122e-06	0.0012564237556573178	1.305525975909272e-06	0.0012860075711079541	0.0006308343118154316	0.019839371596290904	2.275888937028954e-06	0.0	0.0
2485	8434.9199	1253.6106	214.9143345	52.8009781	1.0	-1	z10-15	nircam9	0.16747	0.02955297	30.0267	0.1916	-0.005650409	0.01760275	99.0	99.0	0.1548544	0.03223023	30.1117	0.226	0.1834114	0.0001388301	29.928	0.0008	0.6431257	0.0001368389	28.5658	0.0002	0.4934106	7.75625e-05	28.8535	0.0002	0.4414562	0.03450613	28.9743	0.0849	0.5703965	0.0001187817	28.6961	0.0002	0.3936946	5.552969e-05	29.0986	0.0002	0.005333391796237025	0.0019156703126841058	0.003048048116367309	0.0019574490048168227	0.0037491972060301358	0.00046756063492462124	0.0031802901373561556	2.000512495029671e-06	0.010321268303867663	1.983648336236122e-06	0.00990516758863545	1.305525975909272e-06	0.007386390254027269	0.0006308343118154316	0.00810951207475818	2.275888937028954e-06	0.0	0.0
3031	4143.6328	1423.4919	214.9508872	52.8291343	1.0	-1	z10-15	nircam9	0.1220461	0.03258877	30.3702	0.29	0.005814002	0.01941097	33.6753	3.6258	0.09686037	0.03554105	30.6212	0.3985	-0.05412856	0.0001530913	99.0	99.0	1.173917	0.0001508955	27.9124	0.0001	0.8404763	8.553002e-05	28.2752	0.0001	0.7848402	0.03805073	28.3496	0.0527	1.580266	0.0001309834	27.5897	0.0001	1.269114	6.123391e-05	27.8278	0.0001	0.0022181424413804107	0.0019146927002547777	-0.00017886046369068866	0.0019564510848434223	0.0011798505203517542	0.00046732216997487255	0.0015085650212768272	1.999492493680394e-06	0.010568142695419093	1.9826372218528996e-06	0.0074896755400249955	1.3048602523409085e-06	0.009007113822983179	0.0006305125855952952	0.017740883664722266	2.2747286218688173e-06	0.0	0.0
4354	3124.7615	1750.2664	214.956564	52.8373649	0.945	-1	z10-15	nircam9	-0.04557937	0.01182119	99.0	99.0	0.003954728	0.0070411	34.0937	1.9335	0.01523493	0.01289209	32.6294	0.919	-0.009784365	5.553205e-05	99.0	99.0	-0.06967302	5.473554e-05	99.0	99.0	0.2088448	3.1025e-05	29.787	0.0002	0.01819827	0.01380245	32.4364	0.8237	0.1740665	4.751267e-05	29.9847	0.0003	0.467397	2.221187e-05	28.9123	0.0001	-0.008546717081104287	0.0019156703126841058	0.001460829803352591	0.0019574490048168227	0.00011224180108040156	0.00046756063492462124	0.0007196160956433568	2.000512495029671e-06	-0.003963871095595615	1.983648336236122e-06	0.007870423757779542	1.305525975909272e-06	0.0022686674508312493	0.0006308343118154316	0.008442057100154996	2.275888937028954e-06	0.0	0.0
4657	1643.9686	1840.4806	214.96886	52.8472482	0.997	-1	z10-15	nircam9	0.0123091	0.01182119	32.861	1.043	-0.00701021	0.0070411	99.0	99.0	-0.007218947	0.01289209	99.0	99.0	0.001229726	5.553205e-05	35.362	0.049	-0.01388988	5.473554e-05	99.0	99.0	0.06112317	3.1025e-05	31.121	0.0006	0.07038267	0.01380245	30.9679	0.213	0.3415522	4.751267e-05	29.2529	0.0002	0.04837972	2.221187e-05	31.3749	0.0005	0.0026936010648051854	0.0019161573834920904	-0.0017328467515196103	0.001957947766330974	-0.0012405156410803969	0.0004676797379396966	0.00040111308733216947	2.0010222385178874e-06	-0.0005455792618765951	1.9841538934277325e-06	0.002237920801336499	1.3058585372766813e-06	0.0028473442648410444	0.0006309951749254997	0.01266688668265363	2.276468923622408e-06	0.0	0.0
5919	2277.1919	2213.7737	214.9592742	52.845247	0.999	-1	z10-15	nircam9	-0.001886942	0.01281386	99.0	99.0	0.01405367	0.007632371	32.717	0.5898	-0.03731576	0.0139747	99.0	99.0	0.0624408	6.019531e-05	31.0978	0.001	0.08328748	5.933192e-05	30.7851	0.0008	-0.003184825	3.36303e-05	99.0	99.0	0.03866174	0.0149615	31.6183	0.4203	0.161883	5.150251e-05	30.0635	0.0003	0.1373472	2.40771e-05	30.242	0.0002	-4.6700025126996055e-05	0.0019161573834920904	0.0024123226812840003	0.001957947766330974	-0.0018426642365577815	0.0004676797379396966	0.0006315598369521049	2.0010222385178874e-06	0.004229932857326103	1.9841538934277325e-06	-0.001393506031970181	1.3058585372766813e-06	0.001615356353342295	0.0006309951749254997	0.0029542177973699993	2.276468923622408e-06	0.0	0.0
6410	745.878	2359.9185	214.9714374	52.8557527	0.999	-1	z10-15	nircam9	0.01881105	0.009890316	32.4005	0.571	-0.002439861	0.005891007	99.0	99.0	-0.01203645	0.0107863	99.0	99.0	-0.03632593	4.646145e-05	99.0	99.0	-0.0435887	4.579504e-05	99.0	99.0	-0.0324161	2.595738e-05	99.0	99.0	0.06650267	0.01154796	31.0294	0.1886	0.7524254	3.975195e-05	28.3954	0.0001	0.06478255	1.858379e-05	31.0579	0.0003	0.007412813926240255	0.0019190844360911438	0.0020631340490642153	0.001960937755272755	0.00046286046746230974	0.00046839383819095295	-0.0017652859357586226	2.004077870396546e-06	7.046331429118728e-05	1.987183873095572e-06	0.00024308842023779083	1.3078527038140449e-06	0.0028413809094665894	0.0006319587221142043	0.02495344100113136	2.2799450814776354e-06	0.0	0.0
6682	1960.8085	2432.3796	214.9598072	52.8484354	1.0	-1	z10-15	nircam9	0.06163506	0.01552586	31.1119	0.2736	-0.04778589	0.009247729	99.0	99.0	-0.07286838	0.01693238	99.0	99.0	-0.06746648	7.293539e-05	99.0	99.0	-0.001164495	7.188926e-05	99.0	99.0	0.09263296	4.0748e-05	30.6696	0.0005	0.04024008	0.01812804	31.5749	0.4892	0.241233	6.240279e-05	29.6304	0.0003	0.2300219	2.917291e-05	29.6821	0.0001	0.00425124772405143	0.001915182084938335	-0.006496778567639111	0.001956950243302671	-0.0021969364138190867	0.00046744127298994795	-0.0019274370882279897	2.0000027515414546e-06	0.0020101994030530734	1.9831427790445107e-06	0.0016723393616608628	1.3051931141250903e-06	0.002695694075488431	0.0006306734487053634	0.009192349780523634	2.2753089504354996e-06	0.0	0.0
6816	9735.1689	2465.6804	214.8899985	52.799263	0.999	-1	z10-15	nircam9	0.0553918	0.01629438	31.2279	0.3195	-0.01724331	0.009705487	99.0	99.0	0.05341955	0.01777052	31.2673	0.3613	0.1146913	7.654565e-05	30.4377	0.0007	0.3479362	7.544774e-05	29.2328	0.0002	0.2649854	4.276501e-05	29.5285	0.0002	0.2609671	0.01902537	29.5451	0.0792	0.1808638	6.549169e-05	29.9431	0.0004	0.2633364	3.061696e-05	29.5352	0.0001	0.005897029903849401	0.0019161573834920904	-0.00394833150430333	0.001957947766330974	0.0015725937482411996	0.0004676797379396966	0.002576491002784525	2.0010222385178874e-06	0.008699306811364849	1.9841538934277325e-06	0.008362884956640452	1.3058585372766813e-06	0.00871666944130977	0.0006309951749254997	0.005437771002579998	2.276468923622408e-06	0.0	0.0
