NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
7724	3156.1804	2705.5171	214.9462472	52.8423249	0.019	-1	z8-10	nircam9	0.05273733	0.01196804	31.2812	0.2465	0.001706735	0.00712857	35.0061	4.5359	0.04733796	0.01305225	31.3985	0.2994	-0.1364544	5.622192e-05	99.0	99.0	-0.03194018	5.541552e-05	99.0	99.0	0.001486467	3.141042e-05	35.1561	0.0229	0.06043888	0.01397392	31.1332	0.2511	0.2294248	4.810291e-05	29.6849	0.0002	0.2822584	2.248781e-05	29.4599	0.0001	0.007911215782902903	0.0019146927002547777	0.0030392260115905292	0.0019564510848434223	0.00040797236080401843	0.00046732216997487255	-0.0026311019676119266	1.999492493680394e-06	-0.0013468721455473023	1.9826372218528996e-06	-0.0009370275524794541	1.3048602523409085e-06	0.0031975827370747255	0.0006305125855952952	0.010099146508353633	2.2747286218688173e-06	0.0	0.0
7836	1590.072	2723.6465	214.9600629	52.8523613	1.0	-1	z8-10	nircam9	-0.003850679	0.01682185	99.0	99.0	-0.00990111	0.01001966	99.0	99.0	0.03257521	0.01834577	31.8043	0.6116	0.3149291	7.902349e-05	29.341	0.0003	-0.02811449	7.789004e-05	99.0	99.0	0.1893876	4.414935e-05	29.8931	0.0003	0.1398031	0.01964123	30.2227	0.1526	0.2392436	6.761172e-05	29.6394	0.0003	0.09342529	3.160805e-05	30.6604	0.0004	-0.001370070022096172	0.0019156703126841058	-0.0017297626865898834	0.0019574490048168227	0.001950204679145721	0.00046756063492462124	0.007613654246976895	2.000512495029671e-06	-0.0007356004613683387	1.983648336236122e-06	0.005756045448809088	1.305525975909272e-06	0.00531626475228068	0.0006308343118154316	0.007980314589494542	2.275888937028954e-06	0.0	0.0
8831	10346.3018	2981.103	214.879131	52.7981624	0.019	-1	z8-10	nircam9	-0.01929045	0.01182119	99.0	99.0	0.01269301	0.0070411	32.8276	0.6024	0.09602192	0.01289209	30.6306	0.1458	-0.2137259	5.553205e-05	99.0	99.0	0.174463	5.473554e-05	29.9823	0.0003	0.1531692	3.1025e-05	30.1236	0.0002	0.0257933	0.01380245	32.0578	0.5811	0.1698471	4.751267e-05	30.0114	0.0003	0.1969364	2.221187e-05	29.8507	0.0001	-0.001812889116697038	0.0019210327193230827	0.002191210369278012	0.001962928633405846	0.00677380273869344	0.0004688694734924605	-0.0018549773857203494	2.0061124721802402e-06	0.006481639052392653	1.9892011860039605e-06	0.005125891226336361	1.3091805459494993e-06	-7.915571153170223e-05	0.0006326002167884316	0.008133282633785906	2.2822598982530445e-06	0.0	0.0
8948	6820.1997	3025.3625	214.9101435	52.8207932	0.999	-1	z8-10	nircam9	0.02652306	0.01040667	32.0275	0.4261	-0.008290778	0.006198568	99.0	99.0	0.06638573	0.01134944	31.0313	0.1857	0.1566122	4.888713e-05	30.0995	0.0003	0.1091017	4.818594e-05	30.4919	0.0005	0.03524879	2.731258e-05	31.7187	0.0008	0.06478198	0.01215086	31.0579	0.2037	0.09600965	4.182734e-05	30.6307	0.0005	0.02983448	1.955402e-05	31.8997	0.0007	0.002734465264351096	0.0019161573834920904	-0.004113504328540249	0.001957947766330974	0.0040189163404522445	0.0004676797379396966	0.008061192055327215	2.0010222385178874e-06	0.0049171077184476265	1.9841538934277325e-06	0.0042702471784222705	1.3058585372766813e-06	0.002386418594812476	0.0006309951749254997	0.005376807435354089	2.276468923622408e-06	0.0	0.0
10624	739.9752	3436.8923	214.9601726	52.8616083	1.0	-1	z8-10	nircam9	0.06709625	0.02030356	31.0198	0.3286	-0.009565964	0.01209349	99.0	99.0	-0.009665583	0.0221429	99.0	99.0	0.09752364	9.537943e-05	30.6137	0.0011	-0.08674356	9.401138e-05	99.0	99.0	0.1200954	5.328719e-05	30.3877	0.0005	-0.03336918	0.02370649	99.0	99.0	0.8226585	8.160569e-05	28.2985	0.0001	0.7339446	3.815015e-05	28.4224	0.0001	0.005680732286157235	0.0019146927002547777	-0.0029133606755660088	0.0019564510848434223	0.0004390776667085409	0.00046732216997487255	0.0034282615697647286	1.999492493680394e-06	-0.00012237974296208442	1.9826372218528996e-06	0.004504115627654998	1.3048602523409085e-06	-0.0010235383610467269	0.0006305125855952952	0.023008950453268173	2.2747286218688173e-06	0.0	0.0
10657	7187.8071	3436.3728	214.9025419	52.8206774	1.0	-1	z8-10	nircam9	0.04573329	0.02616732	31.4359	0.6214	0.02061784	0.01558614	32.3009	0.821	0.359621	0.02853786	29.1969	0.0862	0.6291617	0.0001229254	28.5896	0.0002	0.5785466	0.0001211623	28.6807	0.0002	0.4075954	6.867677e-05	29.0609	0.0002	0.4293703	0.03055303	29.0044	0.0773	0.7019283	0.0001051738	28.4708	0.0002	0.3674408	4.916808e-05	29.1736	0.0001	0.004139202927210362	0.0019161573834920904	0.0030297906266391673	0.001957947766330974	0.007988876163316552	0.0004676797379396966	0.013237626890709824	2.0010222385178874e-06	0.01176407005588786	1.9841538934277325e-06	0.01096036648200136	1.3058585372766813e-06	0.01005333420884386	0.0006309951749254997	0.017217876650395904	2.276468923622408e-06	0.0	0.0
12578	752.9216	3963.9656	214.9545168	52.8643732	0.999	-1	z8-10	nircam9	-0.01374516	0.01267681	99.0	99.0	0.01715167	0.007550738	32.5008	0.4781	0.02945114	0.01382523	31.9138	0.5098	-0.04877758	5.955149e-05	99.0	99.0	0.1678896	5.869733e-05	30.024	0.0004	0.1004893	3.327061e-05	30.5812	0.0004	0.01306995	0.01480148	32.7958	1.2299	0.2432437	5.095166e-05	29.6214	0.0002	0.07021864	2.381958e-05	30.9704	0.0004	-0.0019424071449228877	0.0019146927002547777	0.003571817171618598	0.0019564510848434223	0.00045994347927135495	0.00046732216997487255	-0.0015290699803225043	1.999492493680394e-06	0.005949466370351119	1.9826372218528996e-06	0.003838434117639544	1.3048602523409085e-06	-0.00020111592199292038	0.0006305125855952952	0.010266354317828633	2.2747286218688173e-06	0.0	0.0
12703	1402.6849	4002.231	214.9483017	52.8604565	0.955	-1	z8-10	nircam9	0.04671312	0.01942419	31.4129	0.4516	0.0004108165	0.01156971	36.5524	30.5847	0.08700689	0.02118387	30.7376	0.2644	-0.03563542	9.124848e-05	99.0	99.0	0.2763093	8.993968e-05	29.483	0.0004	0.1235422	5.097928e-05	30.357	0.0004	0.1820945	0.02267974	29.9358	0.1353	0.3057857	7.807129e-05	29.373	0.0003	0.1828287	3.649784e-05	29.9314	0.0002	0.004500693923193425	0.0019166456112378616	-0.001904515185320858	0.001958446527845126	0.0024817210439698396	0.0004677988409547721	0.00022121501728699738	2.001531982006104e-06	0.006068419786121399	1.9846591918899726e-06	0.0035473182481959077	1.3061910986440904e-06	0.006006161929038407	0.000631155711741227	0.010877357882996815	2.2770485682426355e-06	0.0	0.0
15085	3797.6929	4894.3418	214.9175077	52.8500711	0.999	-1	z8-10	nircam9	-0.1970842	0.0474691	99.0	99.0	0.08421319	0.0282742	30.7731	0.3646	0.9295664	0.05176942	28.1658	0.0605	1.857848	0.0002229942	27.414	0.0001	2.27064	0.0002197958	27.1961	0.0001	1.454519	0.0001245838	27.6797	0.0001	1.553698	0.05542505	27.6081	0.0387	1.958949	0.0001907916	27.3565	0.0001	2.259786	8.919388e-05	27.2014	0.0	-2.3441375940473215e-05	0.0019176220667294032	0.0005320138033847462	0.0019594432569832363	0.004831105692211036	0.0004680370469849227	0.014609073485520608	2.0025506974232716e-06	0.013386080706971231	1.9856695300850808e-06	0.008632698272729996	1.3068559209621357e-06	0.011933709762521586	0.0006314771116670225	0.01665167499773272	2.27820785748309e-06	0.0	0.0
15657	6815.4873	5052.7544	214.8888794	52.831764	1.0	-1	z8-10	nircam9	0.02924496	0.01840844	31.9214	0.6836	-0.02109549	0.01096469	99.0	99.0	-0.08992137	0.0200761	99.0	99.0	0.1337129	8.647679e-05	30.2711	0.0007	0.05490387	8.523644e-05	31.2375	0.0017	0.02417655	4.831341e-05	32.128	0.0022	0.02842603	0.02149375	31.9522	0.8212	0.1062185	7.398869e-05	30.521	0.0008	0.1884034	3.458925e-05	29.8988	0.0002	0.000528506766184578	0.0019156703126841058	-0.004869565654449404	0.0019574490048168227	-0.0023086449440954684	0.00046756063492462124	0.001761787686047865	2.000512495029671e-06	-0.00047910444195527446	1.983648336236122e-06	0.0013027324003396813	1.305525975909272e-06	0.0015922246949265676	0.0006308343118154316	0.011515144791324995	2.275888937028954e-06	0.0	0.0
