NUMBER	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
377	-1	z10-15	nircam1	0.01679158	0.01947848	-0.0037355450197341404	0.0015644864754381824	-0.08248848	0.01569903	-0.005099392896056031	0.0021631185647762053	0.1072639	0.03700861	-1.5217398437785865e-06	0.0006657912414693481	0.1400382	0.04385761	0.001220174242073606	0.0007837244009202055	0.1774874	0.03481127	0.003288512713313867	0.0006258004002914511	0.2058484	0.02891736	0.002835412813404818	0.00060295502682522	0.8609433	0.03043569	0.013464511436773092	0.0006892786435327117	1.065713	0.06721855	0.031134058531428605	0.001595450943294003	0.0001377683	0.05381404	0.0	0.0
538	-1	z10-15	nircam1	0.0684389	0.01739534	0.005067165371444173	0.001565681592171314	0.01822311	0.01402009	0.0006984880121215822	0.002164769856378968	0.2888623	0.0330507	0.0030177697340563188	0.0006662994078452142	0.2792163	0.03916723	0.002065252916906216	0.0007843226025168343	0.9836865	0.03108835	0.021893803302374913	0.0006262784145350994	0.3713926	0.02582477	0.00735633028706682	0.0006034154546590645	0.3234695	0.02718072	0.00628823382293985	0.0006898048293616593	-0.1925108	0.06002982	-0.005881799498041545	0.0015966687581303132	0.4771667	0.04805886	0.0	0.0
611	-1	z10-15	nircam1	-0.0354027	0.01759491	-0.0010372330199573808	0.001566079578769762	0.001597406	0.01418094	0.0004436226646429697	0.002165319625338061	-0.098855	0.03342988	-0.002486358309619154	0.0006664688830159517	-0.05450357	0.03961658	0.0006243873309775545	0.0007845220888496172	-0.02119196	0.03144502	-0.0013841207981068024	0.0006264374073550343	0.115234	0.02612105	0.0032330743920994534	0.0006035686302593651	0.03340178	0.02749255	0.0009222191200924286	0.0006899803333765222	0.5385005	0.06071852	0.017204851754799556	0.001597074582445501	0.539711	0.04861023	0.0	0.0
1597	-1	z10-15	nircam1	0.1300821	0.05020829	-0.002404631557011468	0.001564088488839734	-0.003793406	0.04046629	0.000784639586627112	0.0021625687958171124	0.6558193	0.09539446	-0.0010263066505800079	0.0006656215071622638	0.4032021	0.1130487	0.0004981716847215644	0.0007835249145874228	2.63125	0.08973054	0.01130314655676657	0.0006256411485255554	5.114358	0.07453822	0.018175044846769222	0.0006028015508806052	4.266098	0.07845191	0.016066303000456437	0.0006891031395178487	3.206793	0.1732645	0.017501011194385574	0.001595044777088069	3.496834	0.1387126	0.0	0.0
4164	-1	z10-15	nircam1	0.01667469	0.01636101	0.0014575819531811437	0.0015620950850341337	0.01045858	0.01318646	0.0043155612911734914	0.002159812012119712	-0.02269353	0.0310855	0.0008876904725520787	0.0006647733538995359	0.2385144	0.03683834	0.006359508458342454	0.0007825261959149099	0.4118697	0.02923984	0.008928327255616942	0.0006248438539122331	0.2683508	0.02428923	0.007891102349033572	0.0006020332701245881	0.3139115	0.02556455	0.0091289946544444	0.0006882249670122523	0.04272736	0.05646044	7.987918288829507e-05	0.0015930118947139248	0.3997156	0.04520128	0.0	0.0
4257	-1	z10-15	nircam1	0.01193797	0.01141708	0.00047919414414881437	0.001565681592171314	0.007557976	0.009201808	0.0017906459270672726	0.002164769856378968	-0.0287182	0.02169217	-0.0006439965790306867	0.0006662994078452142	0.02586138	0.02570663	0.0003932766229099629	0.0007843226025168343	0.01438734	0.02040422	9.098247595097963e-06	0.0006262784145350994	0.1766404	0.01694957	0.004157176781826068	0.0006034154546590645	0.04793073	0.01783952	0.002202805694771798	0.0006898048293616593	0.01042747	0.03939937	-9.338048262646888e-05	0.0015966687581303132	0.3047251	0.03154248	0.0	0.0
4929	-1	z10-15	nircam1	0.03419558	0.01220538	0.004713461723699935	0.001561296797961665	-0.0002836279	0.009837147	-0.00088309248968303	0.002158708504750558	0.06882509	0.0231899	0.001578061055641657	0.0006644336261490205	-0.001759898	0.02748154	0.002312705802757096	0.0007821264510441852	0.2049364	0.02181303	0.0086380151705783	0.0006245245735425589	0.1885001	0.01811986	0.00604150997884821	0.0006017257175467299	0.2219122	0.01907125	0.0071984700638910906	0.0006878733065512444	0.07168352	0.0421197	0.0013550532005559743	0.0015921981947390742	-0.1122764	0.03372033	0.0	0.0
5596	-1	z10-15	nircam1	-0.0106383	0.01201315	-0.00011594552828097569	0.0015644864754381824	0.03059183	0.009682221	0.0015306865831611956	0.0021631185647762053	-0.0574396	0.02282468	-0.0025956599475637212	0.0006657912414693481	-0.02167463	0.02704874	0.0020092821999617505	0.0007837244009202055	0.09935144	0.0214695	0.0002304619051175069	0.0006258004002914511	0.05477637	0.01783449	0.00414956305345819	0.00060295502682522	0.06553975	0.0187709	0.004022627050254827	0.0006892786435327117	0.2896616	0.04145636	0.02099886806274694	0.001595450943294003	0.08241314	0.03318927	0.0	0.0
5688	-1	z10-15	nircam1	0.1034704	0.02436303	0.00743799004940547	0.0015652836055728653	0.06640334	0.01963583	0.008898703272111964	0.0021642200874198753	-0.00237557	0.04628913	-1.7579928962410196e-05	0.0006661299326744766	0.1862227	0.05485563	0.0025117761743608494	0.0007841233735857712	1.124465	0.04354077	0.02098303856902739	0.0006261191627692036	1.004312	0.03616887	0.01612338983224236	0.0006032619787144497	1.067997	0.03806794	0.01831840118344727	0.0006896293253467964	0.6681994	0.08407472	0.012281402787222045	0.0015962629338151248	0.7397114	0.06730881	0.0	0.0
6716	-1	z10-15	nircam1	0.002481585	0.006650249	-0.00015950319468690922	0.0015636905022412856	0.009136913	0.005359891	0.0005149796984449974	0.0021620170421325358	-0.006146909	0.0126353	-0.0007210461072657746	0.0006654520319915262	-0.0227789	0.01497366	-0.0002975453197221048	0.0007833251708529202	0.001271681	0.0118851	0.0030381741162448777	0.0006254818967596595	0.007905839	0.009872829	0.0006234141811720231	0.0006026480749359904	0.01106078	0.01039121	0.0010948074195559776	0.0006889276355029858	0.1800245	0.02294944	0.014692293245481101	0.0015946382689913893	0.08061802	0.01837294	0.0	0.0
