NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
1015	7856.7808	705.0	215.0181751	52.8643672	0.999	-1	z7-8	nircam8	0.01374732	0.01083665	32.741	0.8561	0.02565698	0.006565722	32.0635	0.2779	0.04003827	0.01447287	31.5803	0.3926	-0.01917111	6.189653e-05	99.0	99.0	-0.001983375	4.741337e-05	99.0	99.0	0.01970485	3.064749e-05	32.3501	0.0017	0.02651969	0.01293898	32.0276	0.5299	0.08896866	4.232013e-05	30.7134	0.0005	0.1848143	2.559049e-05	29.9197	0.0002	0.0023091020470682204	0.00182406629264939	0.002723537560816696	0.0018959131866002645	0.0014503412351758737	0.0005451992298994954	-0.0016560560333247396	2.316060174166743e-06	0.00028190867699609155	1.7847692779869582e-06	-0.0017862021251928628	1.3395364591664994e-06	0.0012422665095317268	0.0006142497493500453	0.007590625837820453	2.105594135231363e-06	0.0	0.0
1158	6842.792	745.2601	215.0268351	52.8710143	1.0	-1	z7-8	nircam8	0.03949432	0.0156329	31.5952	0.4299	0.03302917	0.00947168	31.7893	0.3114	0.9693642	0.0208785	28.1203	0.0234	0.9582913	8.929164e-05	28.1328	0.0001	0.8659315	6.839831e-05	28.2428	0.0001	0.4048548	4.421192e-05	29.0683	0.0001	0.4142242	0.01866571	29.0434	0.0489	-0.05096719	6.105082e-05	99.0	99.0	0.1739144	3.691671e-05	29.9857	0.0002	0.004095419773629901	0.0018254627165573182	0.005732466737892595	0.001897365013291876	0.025144785158291355	0.000545616608291455	0.024218373488865453	2.317833731732203e-06	0.02217425329551247	1.7861361452557818e-06	0.01201571558375363	1.3405620820285903e-06	0.013583114604043402	0.0006147202657896361	-0.001150134617160454	2.1072061970247264e-06	0.0	0.0
1553	2210.7615	927.0323	215.0664514	52.9013595	0.998	-1	z7-8	nircam8	-0.01129004	0.01522144	99.0	99.0	0.01676672	0.009222382	32.5254	0.5973	0.1208547	0.02032897	30.3809	0.1827	0.0178376	8.694145e-05	32.4582	0.0053	0.07594507	6.659804e-05	30.8853	0.001	0.1005585	4.304824e-05	30.5805	0.0005	0.05450419	0.01817442	31.2454	0.3621	0.2997827	5.944394e-05	29.3945	0.0002	0.1452056	3.594505e-05	30.1816	0.0003	-0.0029651378340366354	0.0018273242294552933	0.002626448759585993	0.0018992991282761218	0.003423662773869333	0.0005461727675879375	0.00023684431330211784	2.3201965033902484e-06	0.002453151589950098	1.7879568238419474e-06	0.0032996276232499983	1.3419286779277268e-06	0.0022293401728044992	0.0006153467509241816	0.010233514628813632	2.1093544728384535e-06	0.0	0.0
2553	3757.6243	1295.8895	215.0487024	52.8935511	0.946	-1	z7-8	nircam8	0.04335218	0.01259735	31.494	0.3156	0.03040285	0.007632497	31.8792	0.2726	0.02755649	0.01682437	31.986	0.663	0.03327915	7.195325e-05	31.7811	0.0023	0.066632	5.511693e-05	31.0273	0.0009	-0.01638991	3.562698e-05	99.0	99.0	0.04551953	0.01504126	31.441	0.3589	0.2400122	4.919615e-05	29.6359	0.0002	0.1749259	2.974834e-05	29.9794	0.0002	0.0059949982386459325	0.001824997627567271	0.006290904977899964	0.0018968811372188552	0.00045452403316582733	0.0005454775684673346	0.0012200273173546868	2.317242717334664e-06	0.0006141782499366705	1.7856805228328407e-06	-0.0018581687656003172	1.3402202077412267e-06	0.0026812053015747035	0.0006145636445059997	0.00755862398321227	2.1066692990579085e-06	0.0	0.0
4012	7910.5786	1709.1863	215.0071444	52.8694551	0.996	-1	z7-8	nircam8	0.0260151	0.01447326	32.0485	0.6042	-0.008651266	0.008769072	99.0	99.0	-0.03339036	0.01932973	99.0	99.0	0.08914895	8.2668e-05	30.7112	0.001	0.03073161	6.332453e-05	31.8676	0.0022	0.001918788	4.093228e-05	34.879	0.0232	0.09903914	0.01728109	30.597	0.1895	0.2917524	5.652208e-05	29.424	0.0002	0.2094053	3.417824e-05	29.784	0.0002	0.0037177871816539564	0.0018259289624851514	-0.0020179081094582616	0.0018978488893648974	-0.0014124480930904466	0.0005457556481155756	0.002544253970730787	2.3184247461297416e-06	0.0005536314373716417	1.7865915089493516e-06	0.001006772010019045	1.3409039563159538e-06	0.003136143144153249	0.0006148768870732726	0.009352229103738178	2.107743436964772e-06	0.0	0.0
5038	9405.5947	1970.0823	214.9910175	52.8613833	1.0	-1	z7-8	nircam8	0.04804252	0.01876963	31.3825	0.4243	-0.02263173	0.01137216	99.0	99.0	0.3961487	0.02506775	29.0919	0.0687	0.4490187	0.0001072079	28.9559	0.0003	0.3467401	8.212237e-05	29.2365	0.0003	0.2497363	5.3083e-05	29.5928	0.0002	0.1945249	0.02241097	29.8641	0.1251	-0.0233515	7.330062e-05	99.0	99.0	0.3650096	4.432402e-05	29.1808	0.0001	0.004377705651832815	0.0018245325385772239	-0.0020229671747172065	0.001896397261145834	0.009750181907035136	0.0005453382697236159	0.010701923082575284	2.3166514457507034e-06	0.008374428101646157	1.7852249004098991e-06	0.006529213075938634	1.3398783334538629e-06	0.005911200487003635	0.0006144066969280224	-0.0011378406796399994	2.106131375171408e-06	0.0	0.0
6415	2803.5342	2359.9871	215.0460765	52.9053552	0.043	-1	z7-8	nircam8	-0.0003185623	0.01284683	99.0	99.0	0.002303857	0.00778365	34.6804	3.6691	0.1334588	0.01715756	30.2732	0.1396	-0.0001152542	7.337821e-05	99.0	99.0	0.0003393276	5.620846e-05	36.76	0.1799	0.1069491	3.633253e-05	30.5136	0.0004	0.1091807	0.01533913	30.4912	0.1526	0.2006191	5.017043e-05	29.8306	0.0003	0.236048	3.033747e-05	29.654	0.0001	0.00033632516956414495	0.001824997627567271	0.0017445740974600002	0.0018968811372188552	0.005442593517587918	0.0005454775684673346	-4.635116570148684e-06	2.317242717334664e-06	1.304199392872377e-05	1.7856805228328407e-06	0.0033401959042390892	1.3402202077412267e-06	0.004033898626017271	0.0006145636445059997	0.009153631571731815	2.1066692990579085e-06	0.0	0.0
7357	4055.9504	2577.4817	215.03256	52.898592	0.999	-1	z7-8	nircam8	-0.03813902	0.01469091	99.0	99.0	0.02237505	0.008900945	32.2121	0.432	-0.1075541	0.01962042	99.0	99.0	0.06620517	8.391119e-05	31.0343	0.0014	-0.008600425	6.427684e-05	99.0	99.0	0.1252352	4.154784e-05	30.3422	0.0004	0.1585492	0.01754097	30.0861	0.1201	0.03237649	5.737208e-05	31.8109	0.0019	0.3622335	3.469222e-05	29.189	0.0001	-0.005608590273561758	0.0018268591404652457	0.0015595254383352134	0.0018988158476207458	-0.004167611276381893	0.0005460339866834149	0.0018840134755670527	2.3196060033655532e-06	0.00043056422459695234	1.7875019776071203e-06	0.0018625869950768172	1.3415871040571358e-06	0.004660282609317043	0.000615190455934886	-0.001430097155185363	2.1088175748716355e-06	0.0	0.0
8453	3366.2229	2850.3972	215.0358758	52.9044407	1.0	-1	z7-8	nircam8	-0.009298307	0.006665892	99.0	99.0	0.01005741	0.004038738	33.0803	0.4361	0.03216831	0.008902621	31.8179	0.3006	0.1092397	3.807408e-05	30.4906	0.0004	-0.02157602	2.916514e-05	99.0	99.0	0.02195057	1.885202e-05	32.2329	0.0009	0.0361955	0.007959086	31.6899	0.2388	0.1811462	2.603216e-05	29.9414	0.0002	0.1400736	1.574134e-05	30.2206	0.0001	-0.002710612678013279	0.001824997627567271	0.000875752974842866	0.0018968811372188552	0.004908841123115558	0.0005454775684673346	0.01632589829817243	2.317242717334664e-06	0.0007427682998721228	1.7856805228328407e-06	5.417695050189543e-05	1.3402202077412267e-06	0.0016303848180958857	0.0006145636445059997	0.005186755814297271	2.1066692990579085e-06	0.0	0.0
8818	7737.1235	2936.9644	214.9957966	52.877192	0.999	-1	z7-8	nircam8	-0.02612044	0.03724217	99.0	99.0	0.06510716	0.02256433	31.0524	0.3764	-0.2571633	0.04973872	99.0	99.0	10.03963	0.0002127189	25.5822	0.0	0.5748415	0.0001629449	28.6876	0.0003	1.1726	0.0001053258	27.9136	0.0001	0.9026169	0.04446721	28.1978	0.0535	1.175416	0.000145441	27.911	0.0001	0.6769826	8.794647e-05	28.5101	0.0001	0.001444456493996852	0.0018254627165573182	0.00850717250641461	0.001897365013291876	-0.0014363872812814013	0.000545616608291455	0.0732565174799874	2.317833731732203e-06	0.012306136549089684	1.7861361452557818e-06	0.020169183012293628	1.3405620820285903e-06	0.018851352092285674	0.0006147202657896361	0.02394084801597999	2.1072061970247264e-06	0.0	0.0
