NUMBER	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
114	-1	z8-10	nircam2	0.01915647	0.01446217	0.002658759883374163	0.0015592455472667553	0.0007131732	0.01078149	-0.0011744452289336974	0.0019941152203549937	0.02274814	0.02605341	0.00040191088567687494	0.0006291641328186409	0.3982096	0.03087413	0.006943164283789833	0.0007405890207295668	0.0652833	0.0246505	0.0011006371180546206	0.0005948478127584051	-0.06295309	0.02002862	0.0008800586980982491	0.0005605851540605309	-0.1530605	0.0215871	-0.004559874851589101	0.0006562512671743878	1.694374	0.04784214	0.06370450265291623	0.0015242949318377789	-0.0001671428	0.03820237	0.0	0.0
904	-1	z8-10	nircam2	0.02443334	0.01744809	0.004673416636106644	0.0015644240007977284	0.008991823	0.01300748	0.0005239244592566932	0.002000736264569917	0.1475242	0.03143251	0.0039977171513491975	0.0006312535491820313	0.5556354	0.03724853	0.013055018825538306	0.0007430484941614891	0.3381961	0.02973994	0.008414410154502942	0.0005968233114933954	0.3791012	0.02416381	0.010866562412415879	0.0005624466881206534	0.5984001	0.02604406	0.015164864795343208	0.0006584307138719695	0.3174256	0.05771983	0.009073558162838363	0.001529357308109886	0.6848392	0.04608978	0.0	0.0
1401	-1	z8-10	nircam2	0.01361993	0.01120235	0.0014156753526898777	0.0015632300410023832	0.000165514	0.008351303	0.0005067627364683174	0.0019992100106726524	0.03766489	0.02018089	0.0007801266029484379	0.0006307720738498746	0.06269982	0.023915	0.002368377161501527	0.0007424816955746662	-0.05111624	0.01909419	-0.0012043488595469107	0.0005963680844942982	0.2394989	0.0155141	0.006988390481372453	0.0005620177964398119	-0.003742323	0.01672129	8.383353777320701e-05	0.0006579283417848155	0.5043507	0.03705836	0.02238143321161226	0.0015281904349946905	0.08953103	0.02959143	0.0	0.0
1695	-1	z8-10	nircam2	0.08209879	0.01970019	0.007624474537285383	0.0015632300410023832	-0.004346447	0.01468641	-0.0023547537338924926	0.0019992100106726524	0.4090521	0.03548964	0.008826028486574442	0.0006307720738498746	1.104896	0.04205636	0.0233318519838144	0.0007424816955746662	1.356889	0.03357861	0.02309331090823859	0.0005963680844942982	0.8043087	0.02728274	0.013485654936534362	0.0005620177964398119	0.2589974	0.02940568	0.0064547244996416555	0.0006579283417848155	-0.1444552	0.06516998	0.0018803201247835906	0.0015281904349946905	-0.1972337	0.0520388	0.0	0.0
1703	-1	z8-10	nircam2	0.1418642	0.02835635	0.00068823672067758	0.0015616380946085902	-0.02146919	0.02113953	0.0016004417450250143	0.001997173682325976	2.252237	0.05108359	0.02231973486978573	0.0006301294157100745	3.29621	0.0605357	0.03157389880753375	0.0007417251919204098	3.802664	0.04833286	0.03159262426437067	0.0005957603383242861	1.742135	0.03927063	0.01720529612815306	0.0005614450398324138	0.5497141	0.04232637	0.004954846963253671	0.0006572579686425418	0.4393009	0.09380531	-0.0009771418715218976	0.0015266334645386104	0.1541354	0.07490436	0.0	0.0
1708	-1	z8-10	nircam2	-0.03653881	0.01848293	-0.0007000262638001615	0.001562832054403935	0.01540297	0.01377895	-0.002787358393483086	0.001998701920948725	0.2003112	0.03329677	0.0034477624482153347	0.0006306114093149246	0.1907064	0.03945773	0.0058107511580546825	0.0007422925053106721	0.2999755	0.03150381	0.005575816048089827	0.000596216083215305	0.241057	0.02559697	0.005762754413846452	0.0005618745322018839	0.3148133	0.02758873	0.007843496250858355	0.0006577606669453368	0.4206335	0.06114318	0.008679929090550584	0.0015278013633260432	0.177094	0.04882336	0.0	0.0
2717	-1	z8-10	nircam2	0.0002090309	0.02166646	-0.002008089973858083	0.0015624340678054866	0.02378876	0.01615225	0.0007917060032406652	0.001998191846499314	2.23333	0.03903184	0.03494308518808431	0.0006304507447799745	2.953357	0.04625399	0.0374267505908658	0.0007421033150466781	2.573208	0.03693007	0.03840088325507911	0.0005960643408822726	-1.414842e-06	0.03000582	1.7535155278235468e-08	0.0005617312679639558	0.0005458871	0.03234065	9.253419824238085e-06	0.0006575929921058582	0.06858417	0.07167456	0.004204230500310797	0.0015274119497666503	0.6746325	0.05723276	0.0	0.0
3123	-1	z8-10	nircam2	-0.02212715	0.01683806	-0.0004681047797744333	0.001562832054403935	0.04043194	0.0125527	0.005780364118000134	0.001998701920948725	0.1466402	0.03033355	0.0021203528378674445	0.0006306114093149246	0.03884732	0.03594624	-0.0010954448333472778	0.0007422925053106721	0.2700569	0.02870016	0.005771234796331432	0.000596216083215305	0.1901561	0.02331899	0.003148704670765311	0.0005618745322018839	0.1532938	0.0251335	0.0035211455318007903	0.0006577606669453368	0.4912447	0.05570181	0.012675845559484674	0.0015278013633260432	0.3027112	0.04447838	0.0	0.0
4445	-1	z8-10	nircam2	-0.03917455	0.01284522	-0.003547982265837502	0.0015632300410023832	-0.009019595	0.009576052	0.0012828600646119072	0.0019992100106726524	-0.004258188	0.02314049	-8.267045473121775e-05	0.0006307720738498746	-0.1422978	0.02742222	-0.005772601649175015	0.0007424816955746662	0.1015625	0.02189443	0.0030551402555968987	0.0005963680844942982	0.048994	0.0177893	0.0016221106854904651	0.0005620177964398119	0.08982991	0.01917353	0.0042663068719322045	0.0006579283417848155	0.354804	0.04249311	0.013368656385550771	0.0015281904349946905	0.09314243	0.03393112	0.0	0.0
4525	-1	z8-10	nircam2	-0.01538308	0.01293536	-0.001451274328370852	0.0015640260141992803	-0.009974384	0.009643254	-0.0032822496929408697	0.0020002281748459903	0.02720539	0.02330288	0.0006687648310476565	0.0006310931437834279	0.3639556	0.02761466	0.010187754145132673	0.0007428595612992148	0.2539955	0.02204808	0.006590361143609252	0.0005966715691603632	0.03254566	0.01791414	0.0012288290279314806	0.0005623037242270396	0.08975181	0.01930809	0.0029076572205750015	0.0006582630390324907	0.2930685	0.04279131	0.009684315209927916	0.0015289682364412389	0.1110846	0.03416924	0.0	0.0
