NUMBER	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
292	-1	z10-15	nircam10	-0.04624368	0.02343369	-0.0019792521425995853	0.00204607918300532	0.03809535	0.01594303	0.0001891127418040479	0.0023880494886135825	-0.01337337	0.03001304	-0.0004845921071608021	0.0005864712727386911	0.06001855	0.03653728	0.001976954733155976	0.0007091792134560121	0.1880078	0.03104356	0.0035432780422409867	0.0006061622965536124	0.3371857	0.02793226	0.004887471462996816	0.000633289071496136	0.3511754	0.02801555	0.010357221917362724	0.0006898909771652497	0.4560123	0.06268267	0.015630539521364086	0.0016177498340528632	0.4875705	0.05183295	0.0	0.0
440	-1	z10-15	nircam10	0.02838381	0.008463254	0.0061162881253364184	0.002044517316993967	0.005752889	0.005757947	0.0005992477684661259	0.002386225525893704	-0.02202016	0.01083944	-0.0007645049061557758	0.0005860233418341686	0.06118105	0.01319571	0.0026200018016424875	0.000708637578851479	-0.01957086	0.01121161	-0.0002723100760485067	0.0006056994297082736	0.05880296	0.01008795	0.011296797217443177	0.0006328054004920452	5.68256	0.01011803	0.1811481113949499	0.0006893643380990226	7.981727	0.02263832	0.26718672602990445	0.0016165142847827266	3.139936	0.01871986	0.0	0.0
988	-1	z10-15	nircam10	-0.03851586	0.02978884	0.003932472028072178	0.00204607918300532	-0.05498736	0.02026674	-0.0018903912833584298	0.0023880494886135825	0.03766441	0.03815249	0.00023165839368090356	0.0005864712727386911	0.1750064	0.04644608	0.000969084353027419	0.0007091792134560121	-0.05085097	0.03946248	0.00017244742091002493	0.0006061622965536124	0.4606885	0.03550741	0.007529651999971815	0.000633289071496136	0.357038	0.03561329	0.009157695398369315	0.0006898909771652497	0.6953689	0.07968203	0.021961445421344542	0.0016177498340528632	0.7157892	0.06588989	0.0	0.0
1513	-1	z10-15	nircam10	0.05475438	0.02073066	0.006104231676666564	0.00204607918300532	-0.04387871	0.01410403	-0.004254794951027116	0.0023880494886135825	-0.03485625	0.02655109	-0.000887579747864318	0.0005864712727386911	0.07533801	0.03232277	0.0005554167105099353	0.0007091792134560121	0.06103929	0.02746273	5.077395738584227e-05	0.0006061622965536124	0.4769535	0.02471032	0.00832079656678136	0.000633289071496136	0.3007441	0.02478401	0.007605813409458406	0.0006898909771652497	-0.01031878	0.05545234	0.0066831554227327235	0.0016177498340528632	0.2375422	0.04585411	0.0	0.0
2621	-1	z10-15	nircam10	-0.04282534	0.02283162	-0.0019655204480153315	0.002045037938997751	-0.001917719	0.01553342	-0.0003394970192084263	0.0023868328518918355	0.1079247	0.02924194	0.0011955985281406987	0.0005861727384422087	0.03003383	0.03559855	0.0022530363842923917	0.0007088181237196568	0.02607115	0.03024597	-0.0007179100993318912	0.0006058536324135962	0.4170634	0.02721461	0.010658402562894543	0.0006329667242989997	0.3585806	0.02729577	0.005588342025504316	0.0006895398844544315	0.2457439	0.0610722	0.003873250327271817	0.0016169263625215903	0.8114276	0.05050124	0.0	0.0
3693	-1	z10-15	nircam10	0.07940809	0.01974759	0.006569994004505305	0.002045037938997751	0.007364774	0.01343521	0.0008074500366157556	0.0023868328518918355	-0.04045875	0.02529202	-0.0015000100405778835	0.0005861727384422087	-0.1472513	0.03079	0.0004009878375447015	0.0007088181237196568	0.3104619	0.02616043	0.00545218593132938	0.0006058536324135962	0.179672	0.02353854	0.0032374413512954534	0.0006329667242989997	0.01682627	0.02360873	-0.0003516428430769544	0.0006895398844544315	0.1888176	0.05282275	0.0031656129934605898	0.0016169263625215903	0.1603251	0.04367968	0.0	0.0
4464	-1	z10-15	nircam10	-0.03211103	0.0212051	-0.0023674510473767766	0.00204607918300532	0.01412109	0.01442682	-0.0018517492736008477	0.0023880494886135825	-0.05596128	0.02715875	0.001113342361055272	0.0005864712727386911	-0.0378775	0.03306251	0.0001549365075247907	0.0007091792134560121	0.7060813	0.02809125	0.012090969441996769	0.0006061622965536124	0.5692959	0.02527585	0.01292497200892863	0.000633289071496136	0.3412698	0.02535122	0.008849833424778176	0.0006898909771652497	0.2410005	0.05672143	0.007636840099754088	0.0016177498340528632	0.4831556	0.04690354	0.0	0.0
5066	-1	z10-15	nircam10	0.00599424	0.007463889	0.0006275870338874127	0.002045037938997751	0.009135725	0.005078032	0.006641125667371477	0.0023868328518918355	-0.0342097	0.009559485	-0.0027104635628140594	0.0005861727384422087	-0.02526069	0.01163753	-0.003342595344492243	0.0007088181237196568	-0.04275923	0.009887715	-0.003465400501465682	0.0006058536324135962	0.03643733	0.008896733	0.0022969007250757266	0.0006329667242989997	0.01645661	0.008923263	0.003619377558269771	0.0006895398844544315	0.9063271	0.01996512	0.023462629235229536	0.0016169263625215903	0.05094711	0.01650937	0.0	0.0
5597	-1	z10-15	nircam10	-0.03900119	0.01795327	-0.0009524748321910911	0.002049200601152452	0.005070315	0.01221445	-0.0010051612443290354	0.002391691459876887	-0.0422678	0.02299392	-0.00028146217386934563	0.0005873658399497464	0.08768982	0.02799234	0.0009027366858363619	0.0007102609395465462	0.1276887	0.02378343	0.003295963810758267	0.000607086995326805	0.03409319	0.02139977	0.003974021219674544	0.000634255211837227	0.1152145	0.02146358	0.005017711956235679	0.0006909436027090225	0.1325995	0.04802313	0.006871664744534542	0.0016202178548340902	0.2755213	0.03971083	0.0	0.0
6053	-1	z10-15	nircam10	-0.004926289	0.01180144	0.0017266625434925193	0.00204607918300532	0.003137423	0.008029073	0.0031295846087046842	0.0023880494886135825	-0.02996315	0.01511487	-0.0026058056721105427	0.0005864712727386911	0.008459509	0.01840054	0.0024202355918509187	0.0007091792134560121	-0.1530244	0.01563385	-0.005961921602287741	0.0006061622965536124	0.2073235	0.01406697	0.011934077325764993	0.000633289071496136	0.1003693	0.01410892	0.005662453259154997	0.0006898909771652497	0.03274867	0.03156763	-0.00031192205634755446	0.0016177498340528632	0.1512884	0.0261036	0.0	0.0
