NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
377	6171.9619	222.975	214.9985122	52.9603119	0.378	-1	z10-15	nircam1	0.01679158	0.01947848	32.5238	1.2598	-0.08248848	0.01569903	99.0	99.0	0.1072639	0.03700861	30.5104	0.3747	0.1400382	0.04385761	30.2209	0.3401	0.1774874	0.03481127	29.9636	0.213	0.2058484	0.02891736	29.8027	0.1526	0.8609433	0.03043569	28.2491	0.0384	1.065713	0.06721855	28.0174	0.0685	0.0001377683	0.05381404	37.7386	424.2053	-0.0037355450197341404	0.0015644864754381824	-0.005099392896056031	0.0021631185647762053	-1.5217398437785865e-06	0.0006657912414693481	0.001220174242073606	0.0007837244009202055	0.003288512713313867	0.0006258004002914511	0.002835412813404818	0.00060295502682522	0.013464511436773092	0.0006892786435327117	0.031134058531428605	0.001595450943294003	0.0	0.0
538	2487.929	263.2752	215.0311633	52.9838911	0.374	-1	z10-15	nircam1	0.0684389	0.01739534	30.9983	0.276	0.01822311	0.01402009	32.435	0.8355	0.2888623	0.0330507	29.4348	0.1243	0.2792163	0.03916723	29.4717	0.1523	0.9836865	0.03108835	28.1044	0.0343	0.3713926	0.02582477	29.1619	0.0755	0.3234695	0.02718072	29.3119	0.0913	-0.1925108	0.06002982	99.0	99.0	0.4771667	0.04805886	28.8898	0.1094	0.005067165371444173	0.001565681592171314	0.0006984880121215822	0.002164769856378968	0.0030177697340563188	0.0006662994078452142	0.002065252916906216	0.0007843226025168343	0.021893803302374913	0.0006262784145350994	0.00735633028706682	0.0006034154546590645	0.00628823382293985	0.0006898048293616593	-0.005881799498041545	0.0015966687581303132	0.0	0.0
611	6509.9102	278.939	214.9948906	52.9584709	0.371	-1	z10-15	nircam1	-0.0354027	0.01759491	99.0	99.0	0.001597406	0.01418094	35.078	9.6409	-0.098855	0.03342988	99.0	99.0	-0.05450357	0.03961658	99.0	99.0	-0.02119196	0.03144502	99.0	99.0	0.115234	0.02612105	30.4326	0.2462	0.03340178	0.02749255	31.7771	0.8939	0.5385005	0.06071852	28.7586	0.1225	0.539711	0.04861023	28.7561	0.0978	-0.0010372330199573808	0.001566079578769762	0.0004436226646429697	0.002165319625338061	-0.002486358309619154	0.0006664688830159517	0.0006243873309775545	0.0007845220888496172	-0.0013841207981068024	0.0006264374073550343	0.0032330743920994534	0.0006035686302593651	0.0009222191200924286	0.0006899803333765222	0.017204851754799556	0.001597074582445501	0.0	0.0
1597	9266.2754	688.9531	214.9658526	52.9432005	0.365	-1	z10-15	nircam1	0.1300821	0.05020829	30.301	0.4192	-0.003793406	0.04046629	99.0	99.0	0.6558193	0.09539446	28.5446	0.158	0.4032021	0.1130487	29.0727	0.3045	2.63125	0.08973054	27.0361	0.037	5.114358	0.07453822	26.3145	0.0158	4.266098	0.07845191	26.5114	0.02	3.206793	0.1732645	26.8213	0.0587	3.496834	0.1387126	26.7273	0.0431	-0.002404631557011468	0.001564088488839734	0.000784639586627112	0.0021625687958171124	-0.0010263066505800079	0.0006656215071622638	0.0004981716847215644	0.0007835249145874228	0.01130314655676657	0.0006256411485255554	0.018175044846769222	0.0006028015508806052	0.016066303000456437	0.0006891031395178487	0.017501011194385574	0.001595044777088069	0.0	0.0
4164	7244.6919	1717.1927	214.9731525	52.961582	0.05	-1	z10-15	nircam1	0.01667469	0.01636101	32.5314	1.0656	0.01045858	0.01318646	33.0378	1.3693	-0.02269353	0.0310855	99.0	99.0	0.2385144	0.03683834	29.6427	0.1677	0.4118697	0.02923984	29.0496	0.0771	0.2683508	0.02428923	29.5148	0.0983	0.3139115	0.02556455	29.3445	0.0884	0.04272736	0.05646044	31.5098	1.4351	0.3997156	0.04520128	29.0821	0.1228	0.0014575819531811437	0.0015620950850341337	0.0043155612911734914	0.002159812012119712	0.0008876904725520787	0.0006647733538995359	0.006359508458342454	0.0007825261959149099	0.008928327255616942	0.0006248438539122331	0.007891102349033572	0.0006020332701245881	0.0091289946544444	0.0006882249670122523	7.987918288829507e-05	0.0015930118947139248	0.0	0.0
4257	7051.96	1740.0359	214.9746407	52.9629282	0.347	-1	z10-15	nircam1	0.01193797	0.01141708	32.8942	1.0386	0.007557976	0.009201808	33.3905	1.3222	-0.0287182	0.02169217	99.0	99.0	0.02586138	0.02570663	32.0549	1.0795	0.01438734	0.02040422	32.6916	1.5402	0.1766404	0.01694957	29.9688	0.1042	0.04793073	0.01783952	31.385	0.4042	0.01042747	0.03939937	33.0411	4.1034	0.3047251	0.03154248	29.3767	0.1124	0.00047919414414881437	0.001565681592171314	0.0017906459270672726	0.002164769856378968	-0.0006439965790306867	0.0006662994078452142	0.0003932766229099629	0.0007843226025168343	9.098247595097963e-06	0.0006262784145350994	0.004157176781826068	0.0006034154546590645	0.002202805694771798	0.0006898048293616593	-9.338048262646888e-05	0.0015966687581303132	0.0	0.0
4929	8485.9131	2004.0	214.9590001	52.955256	0.021	-1	z10-15	nircam1	0.03419558	0.01220538	31.7516	0.3876	-0.0002836279	0.009837147	99.0	99.0	0.06882509	0.0231899	30.9922	0.3659	-0.001759898	0.02748154	99.0	99.0	0.2049364	0.02181303	29.8075	0.1156	0.1885001	0.01811986	29.8982	0.1044	0.2219122	0.01907125	29.7211	0.0933	0.07168352	0.0421197	30.948	0.6381	-0.1122764	0.03372033	99.0	99.0	0.004713461723699935	0.001561296797961665	-0.00088309248968303	0.002158708504750558	0.001578061055641657	0.0006644336261490205	0.002312705802757096	0.0007821264510441852	0.0086380151705783	0.0006245245735425589	0.00604150997884821	0.0006017257175467299	0.0071984700638910906	0.0006878733065512444	0.0013550532005559743	0.0015921981947390742	0.0	0.0
5596	7707.5063	2267.8481	214.9632012	52.9616205	0.347	-1	z10-15	nircam1	-0.0106383	0.01201315	99.0	99.0	0.03059183	0.009682221	31.8725	0.3437	-0.0574396	0.02282468	99.0	99.0	-0.02167463	0.02704874	99.0	99.0	0.09935144	0.0214695	30.5936	0.2347	0.05477637	0.01783449	31.24	0.3536	0.06553975	0.0187709	31.0453	0.311	0.2896616	0.04145636	29.4318	0.1554	0.08241314	0.03318927	30.7965	0.4374	-0.00011594552828097569	0.0015644864754381824	0.0015306865831611956	0.0021631185647762053	-0.0025956599475637212	0.0006657912414693481	0.0020092821999617505	0.0007837244009202055	0.0002304619051175069	0.0006258004002914511	0.00414956305345819	0.00060295502682522	0.004022627050254827	0.0006892786435327117	0.02099886806274694	0.001595450943294003	0.0	0.0
5688	2882.1343	2319.9353	215.0059587	52.9925118	0.003	-1	z10-15	nircam1	0.1034704	0.02436303	30.5495	0.2557	0.06640334	0.01963583	31.031	0.3211	-0.00237557	0.04628913	99.0	99.0	0.1862227	0.05485563	29.9114	0.3199	1.124465	0.04354077	27.9592	0.0421	1.004312	0.03616887	28.0818	0.0391	1.067997	0.03806794	28.0151	0.0387	0.6681994	0.08407472	28.5243	0.1366	0.7397114	0.06730881	28.4139	0.0988	0.00743799004940547	0.0015652836055728653	0.008898703272111964	0.0021642200874198753	-1.7579928962410196e-05	0.0006661299326744766	0.0025117761743608494	0.0007841233735857712	0.02098303856902739	0.0006261191627692036	0.01612338983224236	0.0006032619787144497	0.01831840118344727	0.0006896293253467964	0.012281402787222045	0.0015962629338151248	0.0	0.0
6716	2465.6184	2666.7346	215.0060455	52.9970281	0.347	-1	z10-15	nircam1	0.002481585	0.006650249	34.5997	2.9103	0.009136913	0.005359891	33.1845	0.6371	-0.006146909	0.0126353	99.0	99.0	-0.0227789	0.01497366	99.0	99.0	0.001271681	0.0118851	35.3256	10.1497	0.007905839	0.009872829	33.3416	1.3562	0.01106078	0.01039121	32.9771	1.0203	0.1800245	0.02294944	29.9482	0.1384	0.08061802	0.01837294	30.8204	0.2475	-0.00015950319468690922	0.0015636905022412856	0.0005149796984449974	0.0021620170421325358	-0.0007210461072657746	0.0006654520319915262	-0.0002975453197221048	0.0007833251708529202	0.0030381741162448777	0.0006254818967596595	0.0006234141811720231	0.0006026480749359904	0.0010948074195559776	0.0006889276355029858	0.014692293245481101	0.0015946382689913893	0.0	0.0
7250	225.2887	2880.2239	215.0239248	53.0123887	0.35	-1	z10-15	nircam1	-0.01856047	0.02534636	99.0	99.0	0.004679411	0.02042837	33.911	4.741	-0.118343	0.04815745	99.0	99.0	-0.01790117	0.05706972	99.0	99.0	0.2289545	0.04529816	29.6871	0.2149	0.05953689	0.03762871	31.1496	0.6864	0.04122218	0.03960443	31.5487	1.0434	1.014869	0.08746813	28.0705	0.0936	0.6511524	0.07002552	28.5523	0.1168	0.0020031695174534295	0.0015624942285703686	-0.002511136208960378	0.0021603637658042887	-0.0005820899423509834	0.0006649430882066202	-0.0029525573142519745	0.0007827261970511323	0.002980395504010193	0.0006250033646240897	0.003763797812709246	0.0006021870464135174	0.003157770993340001	0.0006884007972427563	0.02611439467018618	0.0015934187447013502	0.0	0.0
