NUMBER	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
2812	-1	z8-10	nircam7	0.04038768	0.01381464	0.0052098539794279775	0.0018133218114290718	0.01554194	0.008429138	0.0052888270046104625	0.0018980553008152428	0.5181575	0.0186292	0.014684969363065266	0.0005472483195979877	0.8809447	8.46465e-05	0.028830289271894054	2.4699162929703928e-06	0.4350142	6.006242e-05	0.013089080087015124	1.7630872392093763e-06	0.0002024903	4.41227e-05	7.717544666306361e-06	1.5038743476018175e-06	0.0917892	0.01662439	0.0033630570387686355	0.0006154325663358407	0.0002945094	6.140568e-05	1.2963432186415451e-05	2.3824614735762263e-06	8.594533e-05	3.654055e-05	0.0	0.0
3680	-1	z8-10	nircam7	-0.00466111	0.01000575	0.0031180236916678906	0.0018128601932523832	0.009116262	0.006105107	0.0031019175354564726	0.0018975716232147702	-0.004600456	0.01349287	-0.0007124364339195951	0.0005471090208542692	-0.01338639	6.130827e-05	0.000442044049191999	2.4692872149824128e-06	0.01086549	4.350237e-05	-0.00019791562768908032	1.762638085020719e-06	0.01610086	3.195745e-05	-0.0026476724559972267	1.5034910157998174e-06	0.05195044	0.01204081	0.001077591955267386	0.0006152759450522042	0.1266115	4.447528e-05	0.004634879420124543	2.3818548130710444e-06	0.1409782	2.646581e-05	0.0	0.0
4359	-1	z8-10	nircam7	-0.05183021	0.01705754	-0.007095814129762799	0.0018128601932523832	0.07778661	0.01040782	0.018706486235505443	0.0018975716232147702	-0.02343184	0.02300228	-0.0008622902939698457	0.0005471090208542692	0.09927618	0.0001045167	0.0013412454504728487	2.4692872149824128e-06	0.01405921	7.416165e-05	0.0017549771083351482	1.762638085020719e-06	0.106822	5.44802e-05	0.002311360084763863	1.5034910157998174e-06	0.1036061	0.02052685	0.0031554676001992487	0.0006152759450522042	0.4936088	7.582024e-05	0.015575461313379538	2.3818548130710444e-06	0.0813728	4.511818e-05	0.0	0.0
5276	-1	z8-10	nircam7	0.003556909	0.01723997	-0.0021583923894127827	0.001814246204720235	0.0351995	0.01051914	0.002981365309552861	0.0018990220605985429	-0.1837805	0.0232483	-0.004587628059045207	0.0005475269170854251	0.08445315	0.0001056345	0.002095937659081358	2.4711744489463546e-06	-0.000519008	7.495485e-05	-0.000549304964823985	1.7639852888573201e-06	0.06610726	5.506289e-05	0.0013068177680319996	1.5046401099554992e-06	-0.00263195	0.02074639	0.0006611790329312952	0.0006157461351974544	0.5210942	7.663117e-05	0.014313039787044084	2.3836751365598174e-06	0.185347	4.560074e-05	0.0	0.0
6140	-1	z8-10	nircam7	0.06771088	0.02868486	0.00015933092665054594	0.0018133218114290718	0.008548866	0.01750234	0.002161187426880186	0.0018980553008152428	0.261032	0.03868185	0.001127226665577885	0.0005472483195979877	0.5575314	0.0001757608	0.0046251788868062575	2.4699162929703928e-06	0.1429853	0.0001247142	0.002600235356620029	1.7630872392093763e-06	0.004015	9.161678e-05	3.6688368327640894e-05	1.5038743476018175e-06	2.420166	0.03451904	0.048193086822459076	0.0006154325663358407	0.0006082167	0.0001275033	5.76363729084818e-06	2.3824614735762263e-06	0.00181502	7.587313e-05	0.0	0.0
6737	-1	z8-10	nircam7	0.1254292	0.02745891	0.006817594887878334	0.0018133218114290718	0.02938961	0.01675432	0.006969331781773465	0.0018980553008152428	0.02566073	0.03702865	0.004264581844221088	0.0005472483195979877	0.7200469	0.000168249	0.01428903841769413	2.4699162929703928e-06	0.4549959	0.0001193841	0.008608371199217686	1.7630872392093763e-06	0.5736897	8.770124e-05	0.009311183545599087	1.5038743476018175e-06	0.5311925	0.03304375	0.011262238427194995	0.0006154325663358407	0.9418611	0.000122054	0.018932540671138174	2.3824614735762263e-06	0.3150902	7.263044e-05	0.0	0.0
6870	-1	z8-10	nircam7	-0.003915397	0.009019065	-0.0033647314190699824	0.0018128601932523832	-0.005369444	0.005503069	-0.001077594197815988	0.0018975716232147702	0.02755826	0.01216231	0.002777834442211044	0.0005471090208542692	0.05737474	5.526253e-05	0.006500286510955568	2.4692872149824128e-06	0.06527839	3.921251e-05	0.004453146447867892	1.762638085020719e-06	0.03492037	2.880606e-05	0.003297530714176362	1.5034910157998174e-06	0.024348	0.01085344	0.002867036128314908	0.0006152759450522042	0.1098779	4.008947e-05	0.0026383337076059084	2.3818548130710444e-06	0.08204561	2.385596e-05	0.0	0.0
8702	-1	z8-10	nircam7	-0.001208522	0.01846665	6.751689926888189e-05	0.0018123985750756943	0.02648768	0.0112676	0.0035724364059696334	0.0018970881440868459	0.2932961	0.02490248	0.006954862624371831	0.0005469694631909526	0.6915448	0.0001131507	0.015425326607635667	2.4686578798080097e-06	0.5064083	8.02881e-05	0.011184110058958625	1.7621889308320613e-06	0.4637668	5.898077e-05	0.012459797665534539	1.5031079844145905e-06	0.4083375	0.02222256	0.012255155369524767	0.000615118997474227	0.2554501	8.208369e-05	0.009821960108987723	2.381247468619408e-06	0.4746951	4.884537e-05	0.0	0.0
9883	-1	z8-10	nircam7	-0.05775799	0.03193623	0.0040230162930947454	0.00181378342960576	0.05303472	0.0194862	0.010793115807773711	0.0018985385814706186	0.4111291	0.04306636	0.010974884551507493	0.0005473876183417063	1.621024	0.0001956829	0.03324569148180891	2.4705456281447963e-06	1.239382	0.0001388503	0.023708360642680858	1.763536393398034e-06	1.498909	0.0001020014	0.02936885185185635	1.5042570785702722e-06	1.17677	0.0384317	0.025463837428544762	0.000615589187619477	1.4152	0.0001419556	0.024744502198732265	2.383068476054636e-06	1.061448	8.44732e-05	0.0	0.0
10370	-1	z8-10	nircam7	-0.001148162	0.01199648	-0.0044111168581601095	0.001814246204720235	0.01997111	0.007319766	0.004725714736088062	0.0018990220605985429	-0.02179462	0.01617738	-0.00022593725445979804	0.0005475269170854251	0.01314695	7.350603e-05	0.0021725678966066165	2.4711744489463546e-06	-0.05809416	5.215751e-05	-0.0014733889970301548	1.7639852888573201e-06	0.02727158	3.831564e-05	0.000964030514096045	1.5046401099554992e-06	0.1149266	0.01443643	0.0037142672155495438	0.0006157461351974544	0.1620575	5.332398e-05	0.010075201542979997	2.3836751365598174e-06	0.2445922	3.173139e-05	0.0	0.0
10978	-1	z8-10	nircam7	0.06237563	0.01696558	0.006029538616252545	0.0018165519817281062	0.01234097	0.01035171	0.0016742358232489556	0.0019014364791499379	0.1004282	0.02287828	0.002839327846733657	0.0005482231518844199	0.4662537	0.0001039532	0.011529150349313051	2.4743162382763513e-06	0.4249695	7.376185e-05	0.010923328963697321	1.766227955048152e-06	0.4179476	5.41865e-05	0.012006351592947722	1.5065531639642269e-06	0.323619	0.02041619	0.01078328075300477	0.0006165289153212953	0.4631943	7.54115e-05	0.015170154644415903	2.3867060452731357e-06	0.3563801	4.487496e-05	0.0	0.0
11155	-1	z8-10	nircam7	0.04776588	0.02001151	-0.001075302520586979	0.00181378342960576	0.001605948	0.01221021	0.007216773462051388	0.0018985385814706186	0.2718459	0.02698574	0.004958657253768824	0.0005473876183417063	0.2912349	0.0001226165	0.009186202620668204	2.4705456281447963e-06	0.2817826	8.700474e-05	0.005950022638499515	1.763536393398034e-06	0.1913327	6.391491e-05	0.005409664909854544	1.5042570785702722e-06	0.2607768	0.02408162	0.010295516394553405	0.000615589187619477	0.3449581	8.895055e-05	0.01092799727849136	2.383068476054636e-06	0.2156715	5.293161e-05	0.0	0.0
11187	-1	z8-10	nircam7	0.008619778	0.01630738	0.001505856339247583	0.00181378342960576	-0.00111457	0.009950106	-0.0017069173054327198	0.0018985385814706186	0.1318921	0.02199069	0.003147646714824108	0.0005473876183417063	0.2213216	9.992025e-05	0.006269976070139244	2.4705456281447963e-06	0.07391783	7.090019e-05	0.0027536566992410923	1.763536393398034e-06	0.1244004	5.208428e-05	0.0029597360865863623	1.5042570785702722e-06	0.3198003	0.01962412	0.006456878828022952	0.000615589187619477	0.5672221	7.248583e-05	0.020241501333973174	2.383068476054636e-06	0.266983	4.313399e-05	0.0	0.0
12460	-1	z8-10	nircam7	-0.08265625	0.02927859	-0.005035658484712942	0.0018151682841358258	0.07900868	0.01786461	0.0019394511171819998	0.0018999882249641977	0.3463629	0.0394825	0.002704912326633155	0.0005478055145728621	0.03712125	0.0001793987	-0.0005946839334064585	2.4724315761766284e-06	1.279642	0.0001272955	0.01205001775710004	1.76488256231715e-06	0.3586155	9.35131e-05	0.006941213650559997	1.5054055718924085e-06	0.2867085	0.03523352	0.0048875922989679525	0.0006160593777647271	0.5583203	0.0001301424	0.011196511236813634	2.3848877736237265e-06	0.1009637	7.744358e-05	0.0	0.0
13852	-1	z8-10	nircam7	0.004776444	0.02016724	0.0017814620586730535	0.0018170135999047942	-0.03340361	0.01230524	-0.004669402119927984	0.0019019189659151203	0.1149449	0.02719575	0.003450072572864308	0.0005483624506281385	0.003400908	0.0001235708	5.3353168912431326e-05	2.474944287518645e-06	0.00238873	8.768183e-05	3.679957007242217e-05	1.7666763330486953e-06	0.6244019	6.441231e-05	0.012471877423965903	1.5069355945159082e-06	0.458334	0.02426903	0.009820722236153179	0.0006166852103105907	0.5050856	8.964278e-05	0.011275965296438177	2.3873116798586357e-06	0.6514634	5.334354e-05	0.0	0.0
14185	-1	z8-10	nircam7	-0.04622549	0.01921391	-0.0018759294997285818	0.0018128601932523832	0.01487199	0.01172355	0.0008675901958719016	0.0018975716232147702	0.08655239	0.02591018	0.001512851416959793	0.0005471090208542692	-0.1111768	0.0001177294	-0.0004875639883778875	2.4692872149824128e-06	0.1461419	8.353701e-05	0.0037792935620770017	1.762638085020719e-06	0.1498451	6.136746e-05	0.002615040284893271	1.5034910157998174e-06	0.1998699	0.02312181	0.005370658018910225	0.0006152759450522042	0.4445604	8.540527e-05	0.009979517433989088	2.3818548130710444e-06	0.431529	5.082193e-05	0.0	0.0
14959	-1	z8-10	nircam7	0.00795719	0.02070309	0.003955775068961557	0.0018133218114290718	0.02043047	0.01263219	0.005090773233278628	0.0018980553008152428	0.1943366	0.02791834	0.004216904389447219	0.0005472483195979877	0.6099832	0.0001268541	0.011333765824591484	2.4699162929703928e-06	0.348794	9.001154e-05	0.007543570471441052	1.7630872392093763e-06	0.2494349	6.612375e-05	0.007274556101578178	1.5038743476018175e-06	0.3652499	0.02491386	0.009417076558788179	0.0006154325663358407	0.4254938	9.20246e-05	0.012044341521064995	2.3824614735762263e-06	0.0135173	5.476088e-05	0.0	0.0
