NUMBER	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
231	-1	z10-15	nircam3	0.02161567	0.01282083	0.003486716625369969	0.001668395685766783	-0.004730982	0.009249451	0.003544499410055586	0.002064854806058921	-0.01316641	0.02047721	0.00038495403969463556	0.0005968596775671293	0.1553466	0.02451072	0.005204853250006319	0.0007096439285831363	0.2190873	0.02101402	0.007088534330306236	0.0006120563255297411	0.1453872	0.01748905	0.005239671752592826	0.0005908244203143635	0.1245302	0.01852476	0.0037289546815928074	0.0006797205252511455	0.3091277	0.0404381	0.005224941902797004	0.001555073988113373	0.07816976	0.03274702	0.0	0.0
524	-1	z10-15	nircam3	-0.01658235	0.01933436	0.00015603423242880606	0.0016700963843124781	0.04003422	0.01394857	0.005423034141844612	0.002066958615072056	0.1184077	0.03088052	-0.00040282874661686353	0.0005974681297091658	0.1815606	0.03696321	0.0010941398066282987	0.000710367227415549	0.4056402	0.03169005	0.006580645491159805	0.0006126801263493233	0.1700313	0.02637423	0.003819839058317225	0.0005914266106645645	0.2418665	0.02793613	0.005494518546800642	0.0006804134072726487	0.2957825	0.06098239	0.009745766652566433	0.0015566589936106031	0.2342498	0.04938392	0.0	0.0
1065	-1	z10-15	nircam3	-0.02043115	0.01827702	-0.0032661950278204343	0.0016700963843124781	0.06272006	0.01318577	0.002639762298133267	0.002066958615072056	0.1800409	0.02919176	0.002624898301561155	0.0005974681297091658	0.1754016	0.03494181	0.002522925529850511	0.000710367227415549	0.2879559	0.02995702	0.008617542902916964	0.0006126801263493233	0.1227883	0.02493191	0.003062725103906442	0.0005914266106645645	0.3504526	0.0264084	0.010537626413885733	0.0006804134072726487	1.118098	0.05764746	0.028224927270501587	0.0015566589936106031	0.3302815	0.04668327	0.0	0.0
1531	-1	z10-15	nircam3	0.03819477	0.01312735	0.0037104799625963985	0.001668395685766783	-0.009402061	0.009470584	0.0002482764558165314	0.002064854806058921	0.005132991	0.02096678	0.0007386702293407498	0.0005968596775671293	0.06290804	0.02509671	0.0012219642136325375	0.0007096439285831363	0.1546395	0.02151642	0.005158221665476512	0.0006120563255297411	0.04868317	0.01790717	0.001444678978021598	0.0005908244203143635	0.1000003	0.01896765	0.003537730334989692	0.0006797205252511455	0.2947486	0.04140488	0.013560915227507736	0.001555073988113373	0.09880341	0.03352993	0.0	0.0
1748	-1	z10-15	nircam3	0.01208994	0.0120754	0.00011635647258262932	0.0016688214388720997	0.03196626	0.00871167	0.005654274507995912	0.0020653807583122046	0.1423137	0.01928663	0.001349145967108545	0.0005970117906026383	0.1855399	0.02308562	0.0036962989912446686	0.0007098246245903796	0.1879618	0.01979223	0.007572747740256159	0.0006122122109981465	0.109152	0.0164722	0.003953384154234114	0.0005909751931601495	0.1289962	0.0174477	0.002748015115040539	0.0006798937457565212	0.1060846	0.03808695	0.0003966004447589682	0.0015554702394876805	0.05066354	0.03084305	0.0	0.0
3571	-1	z10-15	nircam3	-0.006128007	0.0173085	0.000586013747172347	0.0016692460350396304	-0.007195221	0.01248703	0.00023069932998433565	0.0020659067105654886	0.02658107	0.02764485	0.0006209344807203473	0.0005971639036381474	0.246189	0.0330902	0.004516028229915837	0.0007100055779993427	0.2647005	0.02836956	0.006215503202367391	0.0006123683554125125	0.1831656	0.02361073	0.005101558419655211	0.0005911256656616213	0.231012	0.02500898	0.007840315648358518	0.0006800669662618971	0.3870458	0.05459264	0.014147435639632088	0.0015558668327527339	0.2362876	0.04420946	0.0	0.0
5264	-1	z10-15	nircam3	-0.01244614	0.0169994	-0.00042830866519272964	0.0016705209804800084	-0.002388231	0.01226403	0.004044005196263877	0.00206748456732534	0.02141769	0.02715115	-0.0006298588773641265	0.0005976199836083281	0.1061311	0.03249926	0.0012089383996061185	0.0007105479234227923	0.353105	0.02786292	0.006858994272809199	0.0006128360118177286	0.2807992	0.02318908	0.005690131158645156	0.0005915770831660362	0.12752	0.02456236	0.0031182131060643156	0.0006805863015623835	0.3643098	0.05361769	0.008307247664254024	0.001557055244984911	0.2152815	0.04341994	0.0	0.0
6622	-1	z10-15	nircam3	-0.000188186	0.005870727	0.0007767363295506196	0.0016700963843124781	-0.009258696	0.004235374	-0.0016974045161874778	0.002066958615072056	0.005852002	0.009376628	-0.0009594751276313935	0.0005974681297091658	0.02382282	0.01122359	0.0004191125483216755	0.000710367227415549	0.02448165	0.009622437	-0.002252029974940901	0.0006126801263493233	0.0352088	0.008008329	0.0022357132186024554	0.0005914266106645645	0.02360706	0.008482589	0.0020222600171771144	0.0006804134072726487	0.2023594	0.01851683	0.018173913722327486	0.0015566589936106031	0.03831268	0.01499504	0.0	0.0
7035	-1	z10-15	nircam3	0.005081505	0.009769481	0.00229755696489986	0.0016688214388720997	0.01324765	0.007048088	0.0009710027294400116	0.0020653807583122046	-0.02212409	0.01560365	0.0005493858988528701	0.0005970117906026383	0.06266209	0.01867719	0.0018720106350403572	0.0007098246245903796	0.07207884	0.0160127	0.004692875058230929	0.0006122122109981465	0.06854022	0.01332667	0.0009751062604949079	0.0005909751931601495	0.09727991	0.01411588	0.003087236647441016	0.0006798937457565212	0.1553717	0.03081386	0.004878869833241047	0.0015554702394876805	0.1585209	0.02495326	0.0	0.0
7565	-1	z10-15	nircam3	-0.01292689	0.005870727	-0.0033649142152401995	0.0016700963843124781	0.003568931	0.004235374	0.0016061027775232833	0.002066958615072056	-0.02671243	0.009376628	-0.0019990625159794465	0.0005974681297091658	0.02131583	0.01122359	0.0006850906359407874	0.000710367227415549	0.0335548	0.009622437	0.0022450195309439954	0.0006126801263493233	0.04620727	0.008008329	0.0013275323813219777	0.0005914266106645645	0.09889924	0.008482589	0.0013706615636904394	0.0006804134072726487	0.1342069	0.01851683	0.005197081225927009	0.0015566589936106031	0.0009452408	0.01499504	0.0	0.0
7878	-1	z10-15	nircam3	0.01022203	0.005870727	-0.007745523780916344	0.0016692460350396304	0.001946745	0.004235374	0.001342917659287915	0.0020659067105654886	-0.04638892	0.009376628	-0.0011421167570081308	0.0005971639036381474	-0.008315306	0.01122359	0.00039203929284327	0.0007100055779993427	0.01723859	0.009622437	0.0016180927157230373	0.0006123683554125125	0.03755025	0.008008329	-0.00032251813435192633	0.0005911256656616213	0.05211024	0.008482589	0.0017388350604461138	0.0006800669662618971	0.05200537	0.01851683	0.003388469608044751	0.0015558668327527339	0.1002787	0.01499504	0.0	0.0
9153	-1	z10-15	nircam3	0.04786772	0.02059587	0.0073276505788612434	0.001669671788144947	0.02565765	0.01485867	-0.002600480611352162	0.0020664326628187725	0.04185388	0.03289539	-0.0006893739447001951	0.0005973160166736566	0.0838322	0.03937497	-0.0005645241852274872	0.0007101865314083058	0.1573456	0.03375774	0.0015476270461386536	0.0006125242408809178	0.1251125	0.02809508	0.0038692727290102823	0.0005912761381630928	-0.01340615	0.02975889	0.0052340157845164265	0.0006802401867672729	0.7452317	0.06496133	0.017310916520849113	0.0015562630841270415	1.008196	0.05260608	0.0	0.0
9544	-1	z10-15	nircam3	0.0004417287	0.01987529	0.0028770740436276526	0.0016700963843124781	-0.01447526	0.01433881	-0.0008857436859846771	0.002066958615072056	0.1364476	0.03174448	0.0016330964329524344	0.0005974681297091658	0.1065532	0.03799735	0.004074355193065883	0.000710367227415549	0.5518188	0.03257666	0.013042025651691495	0.0006126801263493233	0.4215749	0.02711212	0.01122563004706539	0.0005914266106645645	0.1107627	0.02871772	0.005197453535472128	0.0006804134072726487	0.1843893	0.06268852	0.0066242494414809954	0.0015566589936106031	0.2203716	0.05076555	0.0	0.0
