NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
6015	3036.3303	2418.105	215.0035395	52.9920646	0.0	-1	z8-10	nircam1	0.05749932	0.02283417	31.1874	0.4313	0.01102317	0.01840362	32.9808	1.8131	0.4701149	0.04338434	28.906	0.1002	1.882729	0.05141326	27.3995	0.0297	1.658265	0.04080845	27.5374	0.0267	0.1946849	0.03389915	29.8632	0.1891	0.08087911	0.03567905	30.8169	0.4791	0.01049386	0.07879875	33.0342	8.1548	0.01335769	0.06308496	32.7722	5.1289	0.0035411054276364064	0.0015664775653682105	0.0008977266645674174	0.0021658693942971535	0.004322479777842893	0.0006666380990503426	0.03154370558581062	0.0007847213177806803	0.03210730525606905	0.0006265966591209301	0.00611054712293659	0.0006037221062039798	0.0022512891682011323	0.000690155511175744	0.002846549527483099	0.0015974804067606894	0.0	0.0
6273	10005.3359	2525.5527	214.9398858	52.9484303	0.395	-1	z8-10	nircam1	-0.02659556	0.02646942	99.0	99.0	-0.04727569	0.02133352	99.0	99.0	-0.2384838	0.05029122	99.0	99.0	0.9480809	0.05959838	28.1444	0.0683	0.5365452	0.04730524	28.7625	0.0957	0.9072956	0.03929597	28.1921	0.047	0.7836829	0.04135924	28.3512	0.0573	0.7281616	0.09134369	28.431	0.1362	0.6581531	0.07312823	28.5407	0.1207	0.0013420420472880052	0.0015644864754381824	0.0008098410354064387	0.0021631185647762053	0.0020823066985822436	0.0006657912414693481	0.009025688341285807	0.0007837244009202055	0.01182645562787901	0.0006258004002914511	0.013663963349056715	0.00060295502682522	0.011678542783220138	0.0006892786435327117	0.023805934679349508	0.001595450943294003	0.0	0.0
7688	4231.7261	3134.229	214.9852604	52.988353	0.0	-1	z8-10	nircam1	0.4582352	0.07177147	28.9338	0.1701	0.3753197	0.05784554	29.1505	0.1674	0.2446409	0.136364	29.6152	0.6053	8.269235	0.1616002	25.7929	0.0212	7.168909	0.1282675	25.9479	0.0194	8.531104	0.1065505	25.759	0.0136	7.841497	0.112145	25.8505	0.0155	8.655615	0.2476772	25.7433	0.0311	5.722269	0.1982862	26.1926	0.0376	0.008729429951801228	0.0015644864754381824	0.012163554861459303	0.0021631185647762053	0.007183477204876546	0.0006657912414693481	0.040885689160288084	0.0007837244009202055	0.037477948061573695	0.0006258004002914511	0.048188953751242165	0.00060295502682522	0.052215576091862906	0.0006892786435327117	0.059305086725864965	0.001595450943294003	0.0	0.0
7948	8794.3799	3154.5437	214.9441142	52.9595127	0.0	-1	z8-10	nircam1	0.0388092	0.01628972	31.6142	0.4558	-0.01282423	0.013129	99.0	99.0	0.0517951	0.03095005	31.3008	0.6489	0.4311621	0.03667783	28.9999	0.0924	0.2475446	0.02911243	29.6024	0.1277	0.2206784	0.02418339	29.7271	0.119	0.1410797	0.02545316	30.2129	0.1959	0.252679	0.05621442	29.5801	0.2416	0.2024062	0.04500432	29.821	0.2415	0.003490616662647205	0.0015644864754381824	-0.0025867562346296815	0.0021631185647762053	0.0012628084739352671	0.0006657912414693481	0.0105201472818756	0.0007837244009202055	0.005724104042005097	0.0006258004002914511	0.005513780991052137	0.00060295502682522	0.005343151227216016	0.0006892786435327117	0.008282518706614969	0.001595450943294003	0.0	0.0
9169	10448.7686	4016.8145	214.9202008	52.9536672	0.001	-1	z8-10	nircam1	425.6176	0.2918344	21.514	0.0007	871.5379	0.2352093	20.7358	0.0003	53.59613	0.5544779	23.7637	0.0112	231.9328	0.6570924	22.1731	0.0031	263.5388	0.5215564	22.0344	0.0021	21.42788	0.4332515	24.7591	0.022	30.22335	0.4559997	24.3857	0.0164	38.10651	1.007095	24.134	0.0287	31.43967	0.8062637	24.3428	0.0279	0.01168413452088203	0.001564088488839734	0.009987603061702974	0.0021625687958171124	0.0003854243721638844	0.0006656215071622638	0.21944021705618522	0.0007835249145874228	0.20989452660476557	0.0006256411485255554	-3.3862800268313825e-08	0.0006028015508806052	-1.385401943645076e-05	0.0006891031395178487	3.281485155889164e-05	0.001595044777088069	0.0	0.0
9212	8400.8086	3666.4292	214.9422492	52.9647749	0.0	-1	z8-10	nircam1	-0.04573904	0.05247513	99.0	99.0	0.001270097	0.0422933	35.3269	36.163	7.64884	0.09970141	25.8775	0.0142	11.00613	0.1181527	25.4824	0.0117	8.740055	0.09378177	25.7327	0.0117	3.982152	0.07790353	26.5862	0.0212	1.619478	0.08199392	27.5631	0.055	1.26142	0.1810872	27.8344	0.1559	1.24013	0.1449754	27.8529	0.127	0.0016937650175422917	0.0015636905022412856	-0.0018654444748587122	0.0021620170421325358	0.021299284441504647	0.0006654520319915262	0.028119130145970932	0.0007833251708529202	0.0205242407051306	0.0006254818967596595	0.013868876260941063	0.0006026480749359904	0.009359045186640417	0.0006889276355029858	0.009567183440438895	0.0015946382689913893	0.0	0.0
10116	4511.686	4540.793	214.9679228	52.994177	0.016	-1	z8-10	nircam1	-0.03511949	0.02779907	99.0	99.0	0.1845393	0.02240517	29.9213	0.1319	1.079196	0.05281752	28.0038	0.0532	4.08416	0.0625922	26.5588	0.0166	3.125602	0.04968154	26.8492	0.0173	9.852998e-05	0.04126994	38.1026	454.8784	0.0001355816	0.04343685	37.756	347.9265	0.626384	0.09593219	28.5944	0.1663	0.1824303	0.0768017	29.9338	0.4572	-0.004479086953098598	0.0015624942285703686	0.004204732235416435	0.0021603637658042887	0.005272354422101984	0.0006649430882066202	0.017323439471169714	0.0007827261970511323	0.014468924063577521	0.0006250033646240897	8.848753198669139e-07	0.0006021870464135174	2.949598439323899e-07	0.0006884007972427563	0.029651904027237958	0.0015934187447013502	0.0	0.0
10263	7263.0215	4577.7148	214.9428481	52.9769173	0.0	-1	z8-10	nircam1	-0.007628248	0.01959761	99.0	99.0	0.02806754	0.01579506	31.966	0.6111	-0.005421282	0.03723496	99.0	99.0	0.1488685	0.04412585	30.1545	0.3219	0.1096078	0.03502418	30.4869	0.347	0.2703636	0.02909422	29.5066	0.1169	0.1701209	0.03062184	30.0096	0.1955	0.9780665	0.06762967	28.1106	0.0751	0.1788491	0.05414318	29.9553	0.3288	-0.004347008621551915	0.0015628922151688168	0.00793494637846927	0.002160915519488866	0.000566935130523651	0.0006651128225137044	0.004449582549987376	0.0007829259407856348	0.003305199191028217	0.0006251628753359464	0.005520577782885079	0.0006023408227024465	0.0068225750429127315	0.0006885763012576191	0.02691839178567295	0.0015938252527980298	0.0	0.0
10524	4575.8403	3950.3643	214.9735704	52.99058	0.086	-1	z8-10	nircam1	0.006885952	0.007474235	33.4916	1.1788	0.007733196	0.006023997	33.3656	0.846	0.03478602	0.01420086	31.733	0.4433	0.1744426	0.01682894	29.9824	0.1048	0.1026359	0.0133577	30.5583	0.1413	8.271783e-05	0.0110961	38.2925	145.6804	4.477784e-05	0.01167871	38.9589	283.2446	0.3412693	0.02579295	29.2538	0.0821	-0.07595213	0.0206494	99.0	99.0	0.0005343001321489095	0.0015652836055728653	0.0014304793812498903	0.0021642200874198753	0.0070472958719621495	0.0006661299326744766	0.008032665968830502	0.0007841233735857712	0.005986685604101004	0.0006261191627692036	8.256942747970881e-06	0.0006032619787144497	5.529423620388615e-06	0.0006896293253467964	0.01627675513642567	0.0015962629338151248	0.0	0.0
11772	1458.6284	4475.437	214.9960277	53.0131915	0.019	-1	z8-10	nircam1	0.0142447	0.009527818	32.7024	0.7264	-0.006565463	0.00767912	99.0	99.0	0.08000045	0.01810261	30.8288	0.2457	-0.0465223	0.02145277	99.0	99.0	0.01631797	0.01702779	32.5549	1.1332	-0.06878747	0.01414481	99.0	99.0	0.08836462	0.01488749	30.7208	0.183	0.5314516	0.03287968	28.7729	0.0672	-0.002931823	0.02632292	99.0	99.0	0.00041191913743226854	0.0015644864754381824	0.005225798077412224	0.0021631185647762053	0.0024922005385553604	0.0006657912414693481	-0.0001614891027605401	0.0007837244009202055	0.00040290670877042665	0.0006258004002914511	-0.004926800076928059	0.00060295502682522	0.005561696133753643	0.0006892786435327117	0.02298378316526417	0.001595450943294003	0.0	0.0
