NUMBER	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
689	-1	z8-10	nircam1	0.0001070278	0.02431521	-0.0009038290690952857	0.0015636905022412856	0.008056748	0.01959729	0.0014972151802347632	0.0021620170421325358	-0.2220732	0.04619828	-0.0010353313329899577	0.0006654520319915262	-0.1107911	0.05474797	-0.0010132922430797968	0.0007833251708529202	0.06382573	0.04345531	0.002880794529645701	0.0006254818967596595	-0.2449749	0.03609788	0.001812034614024623	0.0006026480749359904	0.2518558	0.03799322	0.0035175832570009708	0.0006889276355029858	0.734873	0.08390971	0.011205065760404653	0.0015946382689913893	2.859361	0.0671767	0.0	0.0
1172	-1	z8-10	nircam1	-0.04054028	0.03032213	-0.0027626910755207006	0.0015628922151688168	0.07138683	0.02443868	-7.349400757800201e-05	0.002160915519488866	1.572241	0.05761127	0.009056252991067396	0.0006651128225137044	2.19092	0.06827311	0.01089144411453697	0.0007829259407856348	1.586462	0.05419068	0.009954555992887944	0.0006251628753359464	0.70087	0.04501563	0.0066061572897598494	0.0006023408227024465	0.9516525	0.04737921	0.0115116541234363	0.0006885763012576191	0.9429971	0.1046391	0.022183803266039786	0.0015938252527980298	0.5174168	0.08377229	0.0	0.0
1961	-1	z8-10	nircam1	0.05605463	0.01356047	0.006566291803589508	0.0015632913587050512	0.0001773795	0.01092931	-0.000761719778264295	0.0021614652884479582	0.05372653	0.02576455	0.0013230843655852277	0.0006652825568207886	0.3467921	0.03053266	0.008958666081505175	0.0007831256845201374	0.2972376	0.02423481	0.007743442328159989	0.0006253223860478028	0.1685143	0.0201316	0.004999723676443668	0.0006024942986470613	0.3202555	0.02118863	0.010328199234514309	0.0006887521314881231	-0.1162094	0.04679602	-0.003832366192896547	0.0015942317608947094	0.1691601	0.0374641	0.0	0.0
2139	-1	z8-10	nircam1	0.006255567	0.009154031	0.0017390290514890728	0.0015624942285703686	0.002256969	0.00737786	-0.0015291460392404448	0.0021603637658042887	-0.03098097	0.01739243	-0.0011963703199609338	0.0006649430882066202	0.1517372	0.02061116	0.007140426665714275	0.0007827261970511323	0.03644365	0.01635977	0.0023469471347663307	0.0006250033646240897	-0.0008252147	0.01358989	-3.571048845554644e-05	0.0006021870464135174	0.1344135	0.01430344	0.0033287207116387612	0.0006884007972427563	0.6136939	0.03158978	0.027481417465750356	0.0015934187447013502	-0.0002312533	0.02529025	0.0	0.0
3787	-1	z8-10	nircam1	0.148513	0.03171049	0.0030357353346875536	0.0015636905022412856	0.08955797	0.02555766	0.005738657096677473	0.0021620170421325358	-0.5272703	0.06024913	0.006355624683548516	0.0006654520319915262	2.073411	0.07139914	0.03164859678659643	0.0007833251708529202	0.007021506	0.05667192	2.849218659184994e-05	0.0006254818967596595	1.46905	0.04707677	0.020071944449902294	0.0006026480749359904	1.092028	0.04954857	0.01888785625501837	0.0006889276355029858	0.6997129	0.1094302	0.018824162569456956	0.0015946382689913893	1.548236	0.08760799	0.0	0.0
4051	-1	z8-10	nircam1	0.008547671	0.0141485	-0.0037037014641071292	0.0015624942285703686	-0.01535044	0.01140324	0.00048695993947826333	0.0021603637658042887	0.009297867	0.02688179	0.0004984827097264685	0.0006649430882066202	-0.06854127	0.03185667	-0.0018628082661586557	0.0007827261970511323	0.006891758	0.02528572	-0.00044499086526660916	0.0006250033646240897	0.1004432	0.02100458	0.0022584658021333657	0.0006021870464135174	0.08987099	0.02210744	0.0050448368099824375	0.0006884007972427563	0.3341971	0.04882526	0.011504466324260242	0.0015934187447013502	0.4482222	0.03908868	0.0	0.0
4069	-1	z8-10	nircam1	0.007430288	0.007316865	0.0018170170707181529	0.0015644864754381824	0.003672045	0.005897162	-0.0004736450116231504	0.0021631185647762053	0.04190908	0.01390186	0.0005596479573182815	0.0006657912414693481	-0.1066671	0.01647461	-0.006339377069843171	0.0007837244009202055	0.1429576	0.01307645	0.003022083214240381	0.0006258004002914511	0.02513817	0.01086247	0.0015066619351996656	0.00060295502682522	0.07617014	0.01143282	0.0031018775316251452	0.0006892786435327117	0.1887931	0.02524988	0.00389630660016402	0.001595450943294003	0.0004955353	0.02021463	0.0	0.0
5412	-1	z8-10	nircam1	0.04763481	0.01678239	0.0032270060741889216	0.0015636905022412856	-0.01329735	0.01352608	0.001148594179503428	0.0021620170421325358	0.1019025	0.03188612	0.003901976636699796	0.0006654520319915262	0.322872	0.03778712	0.006974806677194984	0.0007833251708529202	0.4610047	0.02999292	0.008600457648422972	0.0006254818967596595	0.08948886	0.0249148	0.0033272533587391144	0.0006026480749359904	0.1815627	0.02622298	0.005967224583561268	0.0006889276355029858	0.4079141	0.05791459	0.012859762267245686	0.0015946382689913893	0.4411461	0.04636545	0.0	0.0
5434	-1	z8-10	nircam1	0.05085577	0.02216166	0.0016054837228295054	0.0015652836055728653	0.02798632	0.0178616	0.001338856712474919	0.0021642200874198753	0.4163094	0.0421066	0.010663924520500337	0.0006661299326744766	0.5110138	0.04989906	0.013646291167872195	0.0007841233735857712	0.944298	0.03960657	0.012680627721492341	0.0006261191627692036	0.3706354	0.03290077	0.00832206940908688	0.0006032619787144497	0.4115136	0.03462825	0.008003332128483576	0.0006896293253467964	0.2966412	0.076478	0.010224892343640317	0.0015962629338151248	0.3417155	0.06122701	0.0	0.0
5915	-1	z8-10	nircam1	-0.02172206	0.02343782	-0.0014457835016376084	0.0015664775653682105	0.03272711	0.01889014	0.00862632153140097	0.0021658693942971535	0.04444129	0.04453126	0.0003870310175133844	0.0006666380990503426	0.8027877	0.05277244	0.013143938249615501	0.0007847213177806803	0.723726	0.04188727	0.0065247727211966535	0.0006265966591209301	0.5048246	0.03479531	0.011021410930547109	0.0006037221062039798	0.5239486	0.03662227	0.010314168699794509	0.000690155511175744	0.5818967	0.08088189	0.014523272717511786	0.0015974804067606894	0.5417435	0.06475269	0.0	0.0
6015	-1	z8-10	nircam1	0.05749932	0.02283417	0.0035411054276364064	0.0015664775653682105	0.01102317	0.01840362	0.0008977266645674174	0.0021658693942971535	0.4701149	0.04338434	0.004322479777842893	0.0006666380990503426	1.882729	0.05141326	0.03154370558581062	0.0007847213177806803	1.658265	0.04080845	0.03210730525606905	0.0006265966591209301	0.1946849	0.03389915	0.00611054712293659	0.0006037221062039798	0.08087911	0.03567905	0.0022512891682011323	0.000690155511175744	0.01049386	0.07879875	0.002846549527483099	0.0015974804067606894	0.01335769	0.06308496	0.0	0.0
6273	-1	z8-10	nircam1	-0.02659556	0.02646942	0.0013420420472880052	0.0015644864754381824	-0.04727569	0.02133352	0.0008098410354064387	0.0021631185647762053	-0.2384838	0.05029122	0.0020823066985822436	0.0006657912414693481	0.9480809	0.05959838	0.009025688341285807	0.0007837244009202055	0.5365452	0.04730524	0.01182645562787901	0.0006258004002914511	0.9072956	0.03929597	0.013663963349056715	0.00060295502682522	0.7836829	0.04135924	0.011678542783220138	0.0006892786435327117	0.7281616	0.09134369	0.023805934679349508	0.001595450943294003	0.6581531	0.07312823	0.0	0.0
7688	-1	z8-10	nircam1	0.4582352	0.07177147	0.008729429951801228	0.0015644864754381824	0.3753197	0.05784554	0.012163554861459303	0.0021631185647762053	0.2446409	0.136364	0.007183477204876546	0.0006657912414693481	8.269235	0.1616002	0.040885689160288084	0.0007837244009202055	7.168909	0.1282675	0.037477948061573695	0.0006258004002914511	8.531104	0.1065505	0.048188953751242165	0.00060295502682522	7.841497	0.112145	0.052215576091862906	0.0006892786435327117	8.655615	0.2476772	0.059305086725864965	0.001595450943294003	5.722269	0.1982862	0.0	0.0
