NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
8243	721.7584	2775.0002	215.1531463	52.9847709	0.019	-1	z7-8	nircam7	-0.02236491	0.01696558	99.0	99.0	0.01953662	0.01035171	32.3594	0.5754	0.08709298	0.02287828	30.7366	0.2853	-0.0009954869	0.0001039532	99.0	99.0	0.0003372481	7.376185e-05	36.7666	0.2375	0.1468407	5.41865e-05	30.1694	0.0004	0.05312032	0.02041619	31.2734	0.4174	0.3654599	7.54115e-05	29.1794	0.0002	0.431526	4.487496e-05	28.999	0.0001	-0.0017393495232558463	0.001814246204720235	0.001025492772188051	0.0018990220605985429	0.00637582001381907	0.0005475269170854251	-2.1734762790487864e-05	2.4711744489463546e-06	7.410288623085603e-06	1.7639852888573201e-06	0.005855672663148633	1.5046401099554992e-06	0.0017473590552514087	0.0006157461351974544	0.016797235901921358	2.3836751365598174e-06	0.0	0.0
9004	9744.3789	2976.4863	215.0699235	52.9287132	0.998	-1	z7-8	nircam7	0.04450506	0.02501438	31.4655	0.6104	-0.04076712	0.01526277	99.0	99.0	1.489303	0.03373218	27.6541	0.0246	1.725551	0.0001532707	27.4942	0.0001	0.8233504	0.0001087559	28.2976	0.0001	1.042846	7.989363e-05	28.041	0.0001	0.8530577	0.03010203	28.2591	0.0383	2.851481	0.0001111882	26.9488	0.0	1.586551	6.616452e-05	27.5854	0.0	0.0023576841785857856	0.001811474181784531	-0.0017852123441094805	0.0018961205904133515	0.03554836620603	0.0005466906067839173	0.03410438550726681	2.467398695086361e-06	0.023131293240123276	1.7612901049960032e-06	0.02468993872498999	1.5023413208105904e-06	0.02406458288053749	0.0006148051023182725	0.08118293947234542	2.3800331216893623e-06	0.0	0.0
9657	10838.999	3153.0935	215.0582419	52.9227316	0.971	-1	z7-8	nircam7	0.04348609	0.01250719	31.4906	0.3123	-0.0008855282	0.007631383	99.0	99.0	-0.09067988	0.01686609	99.0	99.0	0.1188152	7.663534e-05	30.3993	0.0007	0.06450833	5.437796e-05	31.0625	0.0009	-0.04405409	3.994682e-05	99.0	99.0	0.01856406	0.01505101	32.4148	0.8805	0.3321386	5.559409e-05	29.2832	0.0002	0.1428326	3.308226e-05	30.1995	0.0003	0.0042417573633913375	0.0018105486315555814	-0.0017250451925867505	0.0018951522428496644	-0.002542631102638181	0.0005464112325376862	0.004472104100352357	2.466138738805446e-06	0.0032400472190228565	1.7603907617012026e-06	-0.0023288987163724534	1.5015740563730448e-06	0.0016028380709533173	0.0006144912071623179	0.00835228228853136	2.3788177488396354e-06	0.0	0.0
11711	4261.9868	3654.02	215.1120542	52.9671147	0.997	-1	z7-8	nircam7	-0.003892259	0.01263164	99.0	99.0	0.009187378	0.007707319	33.1785	0.911	0.002322989	0.01703391	34.6714	7.9634	0.007022896	7.73979e-05	33.4702	0.012	0.02364427	5.491905e-05	32.1522	0.0025	0.077655	4.034431e-05	30.8611	0.0006	0.0797582	0.01520078	30.8321	0.207	0.02704388	5.614728e-05	32.0063	0.0023	0.2930169	3.341144e-05	29.4193	0.0001	-0.0014389564117613192	0.0018123985750756943	0.0055496219179453415	0.0018970881440868459	-0.000987276221231152	0.0005469694631909526	0.0008556993467612313	2.4686578798080097e-06	0.0004691146421982136	1.7621889308320613e-06	0.0015293394757588178	1.5031079844145905e-06	0.001808958858694272	0.000615118997474227	-0.0024705123981611813	2.381247468619408e-06	0.0	0.0
12315	3074.6379	3783.8662	215.1213662	52.975338	0.946	-1	z7-8	nircam7	-0.008815529	0.008105586	99.0	99.0	-0.01563372	0.004945701	99.0	99.0	0.06335936	0.01093047	31.082	0.1874	0.00491373	4.966537e-05	33.858	0.011	-0.03419371	3.524095e-05	99.0	99.0	0.04437604	2.58885e-05	31.4686	0.0006	0.08506977	0.009754173	30.7621	0.1245	0.2039979	3.602909e-05	29.8125	0.0002	0.2532007	2.143975e-05	29.5779	0.0001	-0.0022881591592626626	0.0018128601932523832	-0.002750081279440913	0.0018975716232147702	0.003533082195979885	0.0005471090208542692	0.0013797791776940977	2.4692872149824128e-06	-0.0025472354210878062	1.762638085020719e-06	0.0008529868615593178	1.5034910157998174e-06	0.003407837674114998	0.0006152759450522042	0.00612705565920318	2.3818548130710444e-06	0.0	0.0
12905	3169.3682	3929.7971	215.1189793	52.9755284	0.019	-1	z7-8	nircam7	0.009143707	0.01186536	33.1837	1.4093	0.001421206	0.007239766	35.2049	5.5322	-0.02014397	0.01600058	99.0	99.0	-0.06183533	7.270266e-05	99.0	99.0	0.004060892	5.158746e-05	34.065	0.0138	0.05007324	3.789688e-05	31.3375	0.0008	0.01476304	0.01427865	32.6636	1.0504	0.2490121	5.274119e-05	29.596	0.0002	0.1516505	3.138458e-05	30.1344	0.0002	0.0034959455180903825	0.0018128601932523832	0.0038104188845903856	0.0018975716232147702	-0.0008072336306532631	0.0005471090208542692	-0.0013013098000657934	2.4692872149824128e-06	-6.0526398817629735e-05	1.762638085020719e-06	0.0024078593596657716	1.5034910157998174e-06	0.0005728214620621815	0.0006152759450522042	0.00749681916184727	2.3818548130710444e-06	0.0	0.0
13770	4689.7471	4225.3452	215.1021996	52.9674987	1.0	-1	z7-8	nircam7	0.00505152	0.01173279	33.828	2.5224	0.001941669	0.007158872	34.8661	4.004	-0.03955959	0.01582179	99.0	99.0	-0.01268348	7.189032e-05	99.0	99.0	0.0791636	5.101105e-05	30.8402	0.0007	0.08299705	3.747344e-05	30.7889	0.0005	0.04362412	0.0141191	31.4872	0.3515	0.272003	5.215189e-05	29.5001	0.0002	0.170985	3.103391e-05	30.0041	0.0002	0.0006533386179074775	0.001814246204720235	-0.00013479169843097884	0.0018990220605985429	-0.0018856751834170776	0.0005475269170854251	-0.001073829695822537	2.4711744489463546e-06	0.003686965985911994	1.7639852888573201e-06	0.003756258113627726	1.5046401099554992e-06	0.0019669858183512723	0.0006157461351974544	0.010682665685245906	2.3836751365598174e-06	0.0	0.0
13889	10283.1572	4281.4468	215.0513666	52.9323593	1.0	-1	z7-8	nircam7	0.05214998	0.04281773	31.2934	0.8917	0.03734724	0.02612565	31.6559	0.7597	4.053533	0.05774019	26.5669	0.0155	3.478517	0.0002623571	26.733	0.0001	3.717237	0.0001861602	26.661	0.0001	2.610997	0.0001367559	27.0445	0.0001	1.579604	0.05152638	27.5901	0.0354	1.286461	0.0001903235	27.813	0.0002	0.5526059	0.0001132554	28.7305	0.0002	0.001856945307595039	0.001814246204720235	0.0035182732475088235	0.0018990220605985429	0.02492737296105518	0.0005475269170854251	0.02084847009009529	2.4711744489463546e-06	0.021454082677663126	1.7639852888573201e-06	0.016986213230229082	1.5046401099554992e-06	0.012104564005308403	0.0006157461351974544	0.013942720398962724	2.3836751365598174e-06	0.0	0.0
14498	10104.6582	4501.1499	215.0506583	52.9346793	1.0	-1	z7-8	nircam7	0.06053058	0.01479871	31.1316	0.2655	0.01389188	0.009029575	32.7296	0.7059	0.2093502	0.01995623	29.7843	0.1035	0.1632581	9.067616e-05	30.0543	0.0006	0.1450285	6.434087e-05	30.1829	0.0005	0.07249006	4.726571e-05	30.9358	0.0007	0.09676151	0.0178086	30.6223	0.1999	0.2839181	6.577982e-05	29.4535	0.0003	0.02756686	3.914346e-05	31.9856	0.0015	0.008836506857788409	0.0018147078228969234	0.004033638975060477	0.0018995051427813702	0.0058887119849246	0.0005476664747487416	0.0057825100697881	2.471803012561492e-06	0.0029877446852605762	1.7644339255872354e-06	0.0026908732891657264	1.5050228409239537e-06	0.0035595058096563625	0.0006159027564810906	0.01266332332162545	2.384281455091772e-06	0.0	0.0
14526	3957.8804	4510.4092	215.1057812	52.9736782	1.0	-1	z7-8	nircam7	0.004426568	0.01075909	33.9714	2.6396	-0.009274333	0.006564764	99.0	99.0	0.05625438	0.01450876	31.2111	0.2801	0.06760578	6.592421e-05	31.0116	0.0011	-0.03001816	4.677769e-05	99.0	99.0	0.05477947	3.436355e-05	31.24	0.0007	0.04301364	0.01294737	31.5025	0.3269	0.1476024	4.782385e-05	30.1638	0.0004	0.8280851	2.845843e-05	28.2913	0.0	-0.0003591390571575239	0.0018119357999612196	-0.0007580940817499597	0.001896604466486373	0.0034377635351758662	0.0005468299055276359	0.004364245258733651	2.4680285446336074e-06	-0.0007870775158208153	1.7617395179140323e-06	0.002916096945346453	1.5027246526125902e-06	0.0024260875030141585	0.0006149620498962497	0.007211182604035452	2.3806404661409994e-06	0.0	0.0
