NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
921	3613.0696	1958.808	214.9308967	52.9135904	0.551	-1	z7-8	nircam2	0.008506168	0.009996465	33.2622	1.2763	-0.001430971	0.007452321	99.0	99.0	0.2657822	0.0180085	29.5252	0.0736	0.1645014	0.02134065	30.0461	0.1409	0.2036399	0.01703879	29.8144	0.0909	0.08878364	0.01384408	30.7157	0.1693	0.09055434	0.01492132	30.6942	0.1789	0.1257892	0.03306919	30.3374	0.2855	0.004261897	0.02640604	34.0125	6.7287	0.0006688175199364309	0.0015624340678054866	0.000475475325464578	0.001998191846499314	0.007922171274761192	0.0006304507447799745	0.003985265883853673	0.0007421033150466781	0.006010863388461479	0.0005960643408822726	0.0017021944934593365	0.0005617312679639558	0.0031577550087735907	0.0006575929921058582	0.006464162518697754	0.0015274119497666503	0.0	0.0
939	7234.0552	1964.0647	214.8984372	52.8906298	0.021	-1	z7-8	nircam2	0.002981167	0.00939732	34.4006	3.4233	0.01122444	0.007005662	32.9611	0.6778	0.1338242	0.01692915	30.2702	0.1374	-0.05395189	0.02006159	99.0	99.0	0.1071456	0.01601756	30.5116	0.1623	0.0804702	0.01301432	30.8224	0.1756	0.07172476	0.014027	30.9473	0.2124	0.1831526	0.03108717	29.9295	0.1843	0.05060152	0.02482338	31.3261	0.5328	-4.842463757673146e-05	0.0015640260141992803	0.00018961513536583556	0.0020002281748459903	0.003923192129403598	0.0006310931437834279	-0.001906817782589463	0.0007428595612992148	0.0023308116940565756	0.0005966715691603632	0.002636413380725013	0.0005623037242270396	0.002076057217182846	0.0006582630390324907	0.008827041259533158	0.0015289682364412389	0.0	0.0
1022	7206.1426	2015.299	214.8981477	52.8910835	0.0	-1	z7-8	nircam2	0.09420379	0.03422374	30.6513	0.3945	0.04948385	0.02551365	31.3504	0.5599	0.8267938	0.06165363	28.293	0.081	1.455637	0.07306153	27.6789	0.0545	1.074744	0.05833372	28.0083	0.0589	0.6393152	0.04739637	28.5722	0.0805	1.152908	0.0510844	27.932	0.0481	1.337382	0.1132152	27.7709	0.0919	0.8187041	0.0904033	28.3037	0.1199	0.002556845233788949	0.0015648219873961766	0.002042873971322627	0.002001246339019328	0.009823395049092059	0.0006314142137169812	0.014108893538552563	0.0007432371696220436	0.010368851403960587	0.000596975053826428	0.012956673512947596	0.0005625896520142672	0.01453590472869564	0.0006585980624958072	0.014993919518091427	0.0015297456959970416	0.0	0.0
1336	7039.0728	2167.2246	214.898043	52.8929643	0.0	-1	z7-8	nircam2	0.07662658	0.03377948	30.8756	0.4787	0.09490254	0.02518246	30.6433	0.2882	1.348227	0.0608533	27.7621	0.049	1.114258	0.07211311	27.9691	0.0703	0.677786	0.05757649	28.5088	0.0923	1.392315	0.04678112	27.7272	0.0365	1.238569	0.05042127	27.8542	0.0442	1.954382	0.1117455	27.359	0.0621	1.416145	0.08922977	27.7087	0.0684	-0.0009120643836449223	0.0015636280276008316	0.001302985577965674	0.0019997200851220634	0.013600677867126385	0.0006309327383848246	0.018866699203801175	0.0007426706284369406	0.014310552713948457	0.0005965198268273307	0.014597052040667625	0.0005621607603334258	0.01840962738745546	0.0006580956904086531	0.044405180325035924	0.0015285795066633378	0.0	0.0
1562	813.7504	2233.657	214.9530776	52.9328412	0.347	-1	z7-8	nircam2	-0.0155554	0.01311379	99.0	99.0	0.007867769	0.009776271	33.3469	1.3494	0.05541427	0.02362432	31.2275	0.463	-0.06483939	0.02799557	99.0	99.0	0.07233683	0.0223522	30.9381	0.3356	0.08102909	0.01816125	30.8149	0.2434	0.09184913	0.01957442	30.6788	0.2314	0.19206	0.04338157	29.8779	0.2453	0.1590374	0.03464056	30.0828	0.2365	0.0002808223519033877	0.0015640260141992803	-0.0007927295261728102	0.0020002281748459903	0.00037961505354370823	0.0006310931437834279	-0.0038199985356903985	0.0007428595612992148	0.0013786865581733238	0.0005966715691603632	0.0023180210762188272	0.0005623037242270396	0.006437219768345109	0.0006582630390324907	0.008450875966537555	0.0015289682364412389	0.0	0.0
2210	8686.4697	2489.0061	214.8799243	52.8842382	0.36	-1	z7-8	nircam2	-0.04375556	0.01120235	99.0	99.0	0.01787949	0.008351303	32.4556	0.5073	0.08745142	0.02018089	30.7321	0.2506	0.05633575	0.023915	31.2096	0.461	0.1130061	0.01909419	30.4538	0.1835	0.01033117	0.0155141	33.0511	1.6308	0.130039	0.01672129	30.3013	0.1396	0.3790087	0.03705836	29.1399	0.1062	0.1721823	0.02959143	29.9965	0.1866	-0.005494547445163945	0.0015620360812070382	0.0051885844745855406	0.001997683756775387	0.0035344850179997995	0.0006302900802450245	0.003469844680286808	0.0007419143821844038	0.002750868393811196	0.0005959123396032793	0.0006088739122274198	0.000561588304070342	0.005230277353270463	0.0006574256434820205	0.013061823116882892	0.001527022878098003	0.0	0.0
3521	224.4529	2989.1611	214.9504036	52.9406615	0.356	-1	z7-8	nircam2	0.03759899	0.02301864	31.6486	0.6649	-0.02175035	0.0171603	99.0	99.0	0.008919565	0.04146778	33.2107	5.0489	0.5651329	0.04914065	28.7061	0.0944	0.1064401	0.03923484	30.5188	0.4003	0.1439598	0.03187845	30.1909	0.2405	0.159346	0.03435899	30.0807	0.2342	0.6891007	0.0761477	28.4908	0.12	0.5857936	0.0608046	28.6672	0.1127	-0.000455998120004658	0.001562832054403935	0.0028384095023848434	0.001998701920948725	-0.002253446820347334	0.0006306114093149246	0.003316029134633866	0.0007422925053106721	0.0028297640491496256	0.000596216083215305	0.0037790583073195757	0.0005618745322018839	0.0016719709667241227	0.0006577606669453368	0.016073347237250266	0.0015278013633260432	0.0	0.0
4004	672.0336	3173.5569	214.9444508	52.9388169	0.492	-1	z7-8	nircam2	-0.04057004	0.01975909	99.0	99.0	0.009678055	0.01473031	33.122	1.6529	0.3299514	0.03559574	29.2904	0.1172	0.4217745	0.04218209	29.0238	0.1086	0.2948705	0.03367899	29.4124	0.124	0.2939222	0.02736431	29.4159	0.1011	0.3989124	0.02949359	29.0843	0.0803	0.4741968	0.06536482	28.8966	0.1497	0.2631352	0.05219437	29.5361	0.2154	-0.001175917350569412	0.0015640260141992803	0.0006181286604688203	0.0020002281748459903	0.004107476942354719	0.0006310931437834279	0.006853220400868154	0.0007428595612992148	0.002691877914479938	0.0005966715691603632	0.005603956367981983	0.0005623037242270396	0.009201319924212524	0.0006582630390324907	0.012682611577342781	0.0015289682364412389	0.0	0.0
4588	5996.29	3369.9739	214.8947098	52.9060764	0.019	-1	z7-8	nircam2	0.02964594	0.01744809	31.9066	0.6392	0.01584727	0.01300748	32.5866	0.8914	0.0005163833	0.03143251	36.3041	66.1054	-0.02574132	0.03724853	99.0	99.0	0.2020608	0.02973994	29.8228	0.1598	0.1828924	0.02416381	29.931	0.1435	-0.01498404	0.02604406	99.0	99.0	0.6539773	0.05771983	28.5476	0.0959	-0.001750871	0.04608978	99.0	99.0	0.0029727331306029538	0.0015620360812070382	-0.0002910635647476354	0.001997683756775387	-0.0027879261599930037	0.0006302900802450245	-0.0025616117213157936	0.0007419143821844038	0.003213806803621282	0.0005959123396032793	0.003125397951974491	0.000561588304070342	0.002079298169576271	0.0006574256434820205	0.01610603541145005	0.001527022878098003	0.0	0.0
5123	5987.3027	3569.5896	214.8926884	52.9072106	0.392	-1	z7-8	nircam2	-0.135199	0.0355559	99.0	99.0	-0.01873525	0.02650677	99.0	99.0	2.147325	0.0640535	27.2568	0.0324	0.6400805	0.07590545	28.5709	0.1288	0.7933881	0.06060436	28.3378	0.083	0.7820315	0.04924127	28.3535	0.0684	3.245539	0.05307285	26.8083	0.0178	3.380069	0.1176221	26.7642	0.0378	0.002879569	0.09392225	34.4382	35.4218	-0.00020043750466266363	0.0015604418209376727	-0.003221866404812922	0.001995645443703227	0.009957420367601966	0.0006296469038325313	0.005010831555733148	0.000741157363726708	0.005330247235618886	0.0005953043344873065	0.0003147782613720365	0.0005610152471186295	0.01821071740035017	0.0006567546179084648	0.03649157198979205	0.0015254645400789404	0.0	0.0
6242	3576.8965	3932.875	214.9104356	52.9244768	0.377	-1	z7-8	nircam2	-0.01030355	0.01238466	99.0	99.0	0.005870015	0.009232713	33.6649	1.7081	-0.0002698088	0.02231081	99.0	99.0	0.2769332	0.02643903	29.4806	0.1037	-0.06669687	0.02110942	99.0	99.0	0.141584	0.01715149	30.209	0.1316	0.09683124	0.01848609	30.6215	0.2073	0.2449008	0.04096957	29.614	0.1817	0.1183133	0.03271455	30.4039	0.3003	-0.0015228216749442296	0.0015660136333159494	0.0011257249816404554	0.002002770608191109	-8.109570906599571e-06	0.0006318951707764445	0.004027073071170558	0.0007438034534054273	-0.00028659828206875865	0.0005974297629336037	0.0031746544195221014	0.0005630182433507943	0.002649983726545258	0.0006590997821516792	0.008831037962350807	0.0015309112015492543	0.0	0.0
7043	1785.438	4179.2881	214.9238833	52.9371802	0.001	-1	z7-8	nircam2	0.08872674	0.02979504	30.7164	0.3647	-0.06710438	0.02221207	99.0	99.0	1.000522	0.05367537	28.086	0.0583	1.082361	0.06360704	28.0006	0.0638	0.791052	0.05078508	28.341	0.0697	1.169376	0.04126307	27.9166	0.0383	1.468228	0.04447385	27.6695	0.0329	0.9046897	0.09856462	28.1953	0.1183	0.999554	0.07870471	28.087	0.0855	0.003302296114500614	0.0015624340678054866	0.0011890006102163663	0.001998191846499314	0.012000912587631063	0.0006304507447799745	0.013575971592061952	0.0007421033150466781	0.010205629996485624	0.0005960643408822726	0.012404998072971211	0.0005617312679639558	0.016683108272320002	0.0006575929921058582	0.019006438201638436	0.0015274119497666503	0.0	0.0
