NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
114	3918.3921	1763.4038	214.9302198	52.9105973	0.378	-1	z8-10	nircam2	0.01915647	0.01446217	32.3807	0.8199	0.0007131732	0.01078149	35.9535	16.4177	0.02274814	0.02605341	32.1942	1.2438	0.3982096	0.03087413	29.0862	0.0842	0.0652833	0.0246505	31.0495	0.4101	-0.06295309	0.02002862	99.0	99.0	-0.1530605	0.0215871	99.0	99.0	1.694374	0.04784214	27.514	0.0307	-0.0001671428	0.03820237	99.0	99.0	0.002658759883374163	0.0015592455472667553	-0.0011744452289336974	0.0019941152203549937	0.00040191088567687494	0.0006291641328186409	0.006943164283789833	0.0007405890207295668	0.0011006371180546206	0.0005948478127584051	0.0008800586980982491	0.0005605851540605309	-0.004559874851589101	0.0006562512671743878	0.06370450265291623	0.0015242949318377789	0.0	0.0
904	10246.46	1958.4879	214.8715642	52.8714677	0.0	-1	z8-10	nircam2	0.02443334	0.01744809	32.1166	0.7755	0.008991823	0.01300748	33.2019	1.571	0.1475242	0.03143251	30.1644	0.2314	0.5556354	0.03724853	28.7245	0.0728	0.3381961	0.02973994	29.2636	0.0955	0.3791012	0.02416381	29.1396	0.0692	0.5984001	0.02604406	28.644	0.0473	0.3174256	0.05771983	29.3324	0.1975	0.6848392	0.04608978	28.4975	0.0731	0.004673416636106644	0.0015644240007977284	0.0005239244592566932	0.002000736264569917	0.0039977171513491975	0.0006312535491820313	0.013055018825538306	0.0007430484941614891	0.008414410154502942	0.0005968233114933954	0.010866562412415879	0.0005624466881206534	0.015164864795343208	0.0006584307138719695	0.009073558162838363	0.001529357308109886	0.0	0.0
1401	4437.2632	2181.6448	214.9211723	52.9095615	0.408	-1	z8-10	nircam2	0.01361993	0.01120235	32.7511	0.8932	0.000165514	0.008351303	37.5394	54.7961	0.03766489	0.02018089	31.6467	0.5819	0.06269982	0.023915	31.0934	0.4142	-0.05111624	0.01909419	99.0	99.0	0.2394989	0.0155141	29.6383	0.0703	-0.003742323	0.01672129	99.0	99.0	0.5043507	0.03705836	28.8297	0.0798	0.08953103	0.02959143	30.7066	0.3589	0.0014156753526898777	0.0015632300410023832	0.0005067627364683174	0.0019992100106726524	0.0007801266029484379	0.0006307720738498746	0.002368377161501527	0.0007424816955746662	-0.0012043488595469107	0.0005963680844942982	0.006988390481372453	0.0005620177964398119	8.383353777320701e-05	0.0006579283417848155	0.02238143321161226	0.0015281904349946905	0.0	0.0
1695	10096.1455	2292.9661	214.8693874	52.8742267	0.125	-1	z8-10	nircam2	0.08209879	0.01970019	30.8007	0.2606	-0.004346447	0.01468641	99.0	99.0	0.4090521	0.03548964	29.0571	0.0942	1.104896	0.04205636	27.9782	0.0413	1.356889	0.03357861	27.7552	0.0269	0.8043087	0.02728274	28.323	0.0368	0.2589974	0.02940568	29.5533	0.1233	-0.1444552	0.06516998	99.0	99.0	-0.1972337	0.0520388	99.0	99.0	0.007624474537285383	0.0015632300410023832	-0.0023547537338924926	0.0019992100106726524	0.008826028486574442	0.0006307720738498746	0.0233318519838144	0.0007424816955746662	0.02309331090823859	0.0005963680844942982	0.013485654936534362	0.0005620177964398119	0.0064547244996416555	0.0006579283417848155	0.0018803201247835906	0.0015281904349946905	0.0	0.0
1703	10133.8125	2299.707	214.8689798	52.8740238	0.0	-1	z8-10	nircam2	0.1418642	0.02835635	30.2068	0.2171	-0.02146919	0.02113953	99.0	99.0	2.252237	0.05108359	27.205	0.0246	3.29621	0.0605357	26.7915	0.0199	3.802664	0.04833286	26.6363	0.0138	1.742135	0.03927063	27.4838	0.0245	0.5497141	0.04232637	28.7362	0.0836	0.4393009	0.09380531	28.9796	0.2319	0.1541354	0.07490436	30.1168	0.5278	0.00068823672067758	0.0015616380946085902	0.0016004417450250143	0.001997173682325976	0.02231973486978573	0.0006301294157100745	0.03157389880753375	0.0007417251919204098	0.03159262426437067	0.0005957603383242861	0.01720529612815306	0.0005614450398324138	0.004954846963253671	0.0006572579686425418	-0.0009771418715218976	0.0015266334645386104	0.0	0.0
1708	337.7458	2300.0093	214.9566448	52.9362203	0.001	-1	z8-10	nircam2	-0.03653881	0.01848293	99.0	99.0	0.01540297	0.01377895	32.6175	0.9715	0.2003112	0.03329677	29.8323	0.1805	0.1907064	0.03945773	29.8856	0.2247	0.2999755	0.03150381	29.3938	0.1141	0.241057	0.02559697	29.6312	0.1153	0.3148133	0.02758873	29.3414	0.0952	0.4206335	0.06114318	29.0268	0.1579	0.177094	0.04882336	29.966	0.2994	-0.0007000262638001615	0.001562832054403935	-0.002787358393483086	0.001998701920948725	0.0034477624482153347	0.0006306114093149246	0.0058107511580546825	0.0007422925053106721	0.005575816048089827	0.000596216083215305	0.005762754413846452	0.0005618745322018839	0.007843496250858355	0.0006577606669453368	0.008679929090550584	0.0015278013633260432	0.0	0.0
2717	10336.8486	2699.9954	214.8629525	52.874893	0.0	-1	z8-10	nircam2	0.0002090309	0.02166646	37.286	112.566	0.02378876	0.01615225	32.1456	0.7374	2.23333	0.03903184	27.2141	0.019	2.953357	0.04625399	26.9107	0.017	2.573208	0.03693007	27.0603	0.0156	-1.414842e-06	0.03000582	99.0	99.0	0.0005458871	0.03234065	36.2438	64.3392	0.06858417	0.07167456	30.996	1.1349	0.6746325	0.05723276	28.5139	0.0921	-0.002008089973858083	0.0015624340678054866	0.0007917060032406652	0.001998191846499314	0.03494308518808431	0.0006304507447799745	0.0374267505908658	0.0007421033150466781	0.03840088325507911	0.0005960643408822726	1.7535155278235468e-08	0.0005617312679639558	9.253419824238085e-06	0.0006575929921058582	0.004204230500310797	0.0015274119497666503	0.0	0.0
3123	6485.1489	2835.0723	214.8959679	52.9000856	0.347	-1	z8-10	nircam2	-0.02212715	0.01683806	99.0	99.0	0.04043194	0.0125527	31.5697	0.3372	0.1466402	0.03033355	30.1709	0.2246	0.03884732	0.03594624	31.6131	1.0049	0.2700569	0.02870016	29.5079	0.1154	0.1901561	0.02331899	29.8887	0.1332	0.1532938	0.0251335	30.1227	0.1781	0.4912447	0.05570181	28.8583	0.1231	0.3027112	0.04447838	29.3839	0.1596	-0.0004681047797744333	0.001562832054403935	0.005780364118000134	0.001998701920948725	0.0021203528378674445	0.0006306114093149246	-0.0010954448333472778	0.0007422925053106721	0.005771234796331432	0.000596216083215305	0.003148704670765311	0.0005618745322018839	0.0035211455318007903	0.0006577606669453368	0.012675845559484674	0.0015278013633260432	0.0	0.0
4445	8176.9507	3332.6409	214.875599	52.8920255	0.019	-1	z8-10	nircam2	-0.03917455	0.01284522	99.0	99.0	-0.009019595	0.009576052	99.0	99.0	-0.004258188	0.02314049	99.0	99.0	-0.1422978	0.02742222	99.0	99.0	0.1015625	0.02189443	30.5697	0.2341	0.048994	0.0177893	31.3612	0.3943	0.08982991	0.01917353	30.703	0.2318	0.354804	0.04249311	29.2115	0.1301	0.09314243	0.03393112	30.6637	0.3956	-0.003547982265837502	0.0015632300410023832	0.0012828600646119072	0.0019992100106726524	-8.267045473121775e-05	0.0006307720738498746	-0.005772601649175015	0.0007424816955746662	0.0030551402555968987	0.0005963680844942982	0.0016221106854904651	0.0005620177964398119	0.0042663068719322045	0.0006579283417848155	0.013368656385550771	0.0015281904349946905	0.0	0.0
4525	9600.5508	3362.1416	214.8625624	52.8831416	0.018	-1	z8-10	nircam2	-0.01538308	0.01293536	99.0	99.0	-0.009974384	0.009643254	99.0	99.0	0.02720539	0.02330288	31.9999	0.9302	0.3639556	0.02761466	29.1839	0.0824	0.2539955	0.02204808	29.5745	0.0943	0.03254566	0.01791414	31.8053	0.5978	0.08975181	0.01930809	30.7039	0.2336	0.2930685	0.04279131	29.4191	0.1586	0.1110846	0.03416924	30.4724	0.334	-0.001451274328370852	0.0015640260141992803	-0.0032822496929408697	0.0020002281748459903	0.0006687648310476565	0.0006310931437834279	0.010187754145132673	0.0007428595612992148	0.006590361143609252	0.0005966715691603632	0.0012288290279314806	0.0005623037242270396	0.0029076572205750015	0.0006582630390324907	0.009684315209927916	0.0015289682364412389	0.0	0.0
