NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
925	6955.8193	693.5824	215.0263653	52.8700182	1.0	-1	z8-10	nircam8	-0.00431147	0.01181736	99.0	99.0	0.0002169899	0.007159917	37.2454	35.8342	0.06780542	0.01578266	31.0084	0.2528	0.157857	6.749813e-05	30.0909	0.0005	0.09935761	5.170426e-05	30.5935	0.0006	-0.0983974	3.342107e-05	99.0	99.0	0.05345589	0.01410995	31.2665	0.2867	0.3632462	4.615009e-05	29.186	0.0001	0.1216367	2.790641e-05	30.3739	0.0002	0.0019676642537331365	0.0018259289624851514	0.0028220891047291735	0.0018978488893648974	0.0027034986256281295	0.0005457556481155756	0.006380455641397164	2.3184247461297416e-06	0.0033550860594046624	1.7865915089493516e-06	-0.003914232273566362	1.3409039563159538e-06	0.0017797434422922947	0.0006148768870732726	0.018375709084902266	2.107743436964772e-06	0.0	0.0
1741	1401.4761	998.3185	215.0729633	52.9068738	0.958	-1	z8-10	nircam8	0.04796336	0.02916498	31.3842	0.6604	-0.02829261	0.01767051	99.0	99.0	-0.05162647	0.03895124	99.0	99.0	-0.2643714	0.0001665838	99.0	99.0	0.6253928	0.0001276049	28.5961	0.0002	0.3632679	8.248242e-05	29.186	0.0002	-0.00575188	0.03482303	99.0	99.0	0.7305343	0.0001138973	28.4274	0.0002	0.2824313	6.887238e-05	29.4592	0.0003	-0.004019734060595332	0.0018291834284776959	0.0038351624572005327	0.001901231258534883	0.0020589783557788863	0.000546728409045224	-0.0006972761114773841	2.322556960370496e-06	0.011016968297775053	1.7897756913225135e-06	0.006866995686857725	1.3432937717429994e-06	-0.0007461265016435678	0.0006159729097643862	0.01371114638865045	2.1115003548395903e-06	0.0	0.0
3516	3178.3108	1600.1135	215.0507008	52.8988689	0.982	-1	z8-10	nircam8	-0.03806411	0.0116823	99.0	99.0	0.005332603	0.007078086	33.7692	1.4415	0.02787408	0.01560228	31.9735	0.6079	0.1364673	6.67267e-05	30.2489	0.0005	0.04515776	5.111334e-05	31.4497	0.0012	0.03708239	3.30391e-05	31.6636	0.001	0.08743246	0.01394869	30.7323	0.1733	0.01469439	4.562264e-05	32.6686	0.0034	0.3454764	2.758747e-05	29.2405	0.0001	-0.005930053536018324	0.0018305752246344786	0.0023055107099067417	0.0019026791157755268	0.0008704757781407001	0.0005471447517587918	0.004163261785607203	2.324325374207518e-06	0.0029404179086538695	1.791138677650767e-06	0.000196936172527309	1.3443166908541357e-06	0.0019355294124159307	0.0006164417947322725	-0.0008869574930229999	2.1131079709809993e-06	0.0	0.0
4411	10863.1982	1801.6643	214.9797415	52.8512268	1.0	-1	z8-10	nircam8	0.01036824	0.01583463	33.0473	1.6586	-0.01135111	0.0095939	99.0	99.0	0.1204804	0.02114791	30.3842	0.1906	0.2714488	9.044383e-05	29.5023	0.0004	-0.03304911	6.92809e-05	99.0	99.0	0.0101137	4.478242e-05	33.0742	0.0048	0.1848513	0.01890657	29.9195	0.1111	0.3323493	6.183861e-05	29.2825	0.0002	0.1494385	3.739308e-05	30.1504	0.0003	0.0018139176343889578	0.001826394051475199	-0.0017460691911671653	0.0018983323684928217	0.0028491357211055156	0.0005458949468592943	0.006620207395761639	2.3190155033408585e-06	-0.0006904744367943055	1.7870466139135502e-06	0.00022143999705325897	1.3412455301865448e-06	0.006420764570371133	0.0006150338346512498	0.01069888547541545	2.1082806769048175e-06	0.0	0.0
4597	3007.7717	1854.6149	215.0495559	52.9013267	1.0	-1	z8-10	nircam8	-0.02057895	0.006665892	99.0	99.0	0.0006653611	0.004038738	36.0289	6.592	0.00698088	0.008902621	33.4767	1.385	0.08781569	3.807408e-05	30.7276	0.0005	0.02431839	2.916514e-05	32.1217	0.0013	-0.002441023	1.885202e-05	99.0	99.0	0.01427988	0.007959086	32.6997	0.6053	0.137712	2.603216e-05	30.2391	0.0002	0.1526894	1.574134e-05	30.127	0.0001	0.0008833039515243207	0.0018268591404652457	-0.0009808521281273555	0.0018988158476207458	0.002574592655653256	0.0005460339866834149	0.00476079071521278	2.3196060033655532e-06	0.003926634764471423	1.7875019776071203e-06	-0.0035774740838422714	1.3415871040571358e-06	0.00011332339503395905	0.000615190455934886	0.0028151646436963625	2.1088175748716355e-06	0.0	0.0
4601	9139.5264	1848.2916	214.9946789	52.8624127	1.0	-1	z8-10	nircam8	-0.007214031	0.03999535	99.0	99.0	-0.2206883	0.02423243	99.0	99.0	3.111263	0.05341573	26.8542	0.0186	4.183007	0.0002284445	26.5328	0.0001	2.970522	0.0001749908	26.9044	0.0001	1.473032	0.0001131121	27.666	0.0001	0.7453414	0.04775451	28.4056	0.0696	1.12316	0.000156193	27.9604	0.0002	0.1143045	9.444804e-05	30.4414	0.0009	0.001207439277491863	0.0018305752246344786	-0.005069637891598556	0.0019026791157755268	0.018106014459798925	0.0005471447517587918	0.022002398696715327	2.324325374207518e-06	0.014830696151884567	1.791138677650767e-06	0.009667408742195906	1.3443166908541357e-06	0.00733987373278727	0.0006164417947322725	0.012459609870139087	2.1131079709809993e-06	0.0	0.0
4623	10739.9365	1858.3259	214.9802492	52.8523149	0.946	-1	z8-10	nircam8	-0.01124906	0.01221359	99.0	99.0	0.01030744	0.00739998	33.0536	0.7797	0.058122	0.01631184	31.1757	0.3048	0.0906453	6.976127e-05	30.6932	0.0008	0.09283829	5.343785e-05	30.6672	0.0006	0.01764378	3.454164e-05	32.47	0.0021	0.08666344	0.01458304	30.7419	0.1827	0.178727	4.769744e-05	29.956	0.0003	0.0809565	2.884208e-05	30.8159	0.0004	-0.0036912724814701222	0.0018273242294552933	-0.00022035513923380825	0.0018992991282761218	0.0004505022350502495	0.0005461727675879375	0.003613361209474296	2.3201965033902484e-06	0.002274907233983305	1.7879568238419474e-06	4.370886797285907e-05	1.3419286779277268e-06	0.002721502652676976	0.0006153467509241816	0.00614360716340318	2.1093544728384535e-06	0.0	0.0
6173	3898.271	2301.6174	215.036873	52.8980996	0.999	-1	z8-10	nircam8	0.004594089	0.01284683	33.931	3.0369	-0.0004078467	0.00778365	99.0	99.0	0.07364082	0.01715756	30.9187	0.253	0.1060154	7.337821e-05	30.5231	0.0008	-0.007521565	5.620846e-05	99.0	99.0	0.1075445	3.633253e-05	30.5075	0.0004	0.09848201	0.01533913	30.6031	0.1692	0.1391657	5.017043e-05	30.2277	0.0004	0.1473341	3.033747e-05	30.1658	0.0002	0.0029249978775448774	0.0018268591404652457	0.0003979529404187738	0.0018988158476207458	0.0012357302890703466	0.0005460339866834149	0.0027898219960266523	2.3196060033655532e-06	-0.0003960316154033314	1.7875019776071203e-06	0.0021398443383777717	1.3415871040571358e-06	0.003861915404810908	0.000615190455934886	0.007218056265903633	2.1088175748716355e-06	0.0	0.0
9454	8978.2744	3107.9836	214.982886	52.8702434	0.997	-1	z8-10	nircam8	0.0985546	0.02856017	30.6023	0.3147	0.09466106	0.01730407	30.6461	0.1985	0.1391508	0.03814349	30.2278	0.2977	1.049836	0.0001631293	28.0337	0.0002	1.049135	0.0001249587	28.0344	0.0001	0.8162817	8.077195e-05	28.3069	0.0001	0.6980169	0.03410089	28.4769	0.0531	0.6111374	0.0001115354	28.6212	0.0002	0.847904	6.744415e-05	28.2657	0.0001	0.0023985391226294074	0.001826394051475199	0.0031985994679629387	0.0018983323684928217	0.0046568605703517394	0.0005458949468592943	0.017784276475451475	2.3190155033408585e-06	0.016825525477903426	1.7870466139135502e-06	0.01813899650387999	1.3412455301865448e-06	0.014722638856687037	0.0006150338346512498	0.014477665698653174	2.1082806769048175e-06	0.0	0.0
9809	7619.8262	3201.7021	214.9940647	52.8793669	1.0	-1	z8-10	nircam8	0.006510083	0.0105397	33.5526	1.7582	-0.01542057	0.006385805	99.0	99.0	0.04044314	0.01407628	31.5694	0.378	-0.01112423	6.020041e-05	99.0	99.0	-0.03524658	4.611413e-05	99.0	99.0	0.08345298	2.980767e-05	30.7829	0.0004	0.09547815	0.01258442	30.6368	0.1431	0.3323288	4.116046e-05	29.2826	0.0001	0.1177469	2.488924e-05	30.4091	0.0002	0.0030343643634109215	0.001824997627567271	-0.0072590242981566905	0.0018968811372188552	0.0009606854374371819	0.0005454775684673346	-0.0005967149345802458	2.317242717334664e-06	-0.0020722015683319267	1.7856805228328407e-06	0.003007571449307726	1.3402202077412267e-06	0.004666909647380907	0.0006145636445059997	0.014695300880221812	2.1066692990579085e-06	0.0	0.0
