NUMBER	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
372	-1	z8-10	nircam6	0.003056312	0.01689151	0.0008369853687854306	0.001722651440187809	-0.01401534	0.01085757	-0.004969542231259458	0.001899555554808666	0.01378119	0.02638476	0.00082065630498035	0.0006026987968671751	0.247347	0.0315868	0.006171152175920317	0.0007166975079086172	-0.1063762	0.0272508	-0.0022166900659939155	0.0006220241913450145	0.09716263	0.02254055	0.003778977214354711	0.0005967643298185653	0.1812714	0.02375246	0.003881483328859427	0.0006830182391661063	0.3798041	0.05167891	0.012627532978204773	0.0015574696165687424	0.3210037	0.04205162	0.0	0.0
753	-1	z8-10	nircam6	0.02472138	0.0207219	0.0027752183978695345	0.001721772167470307	-0.006197446	0.01331968	-0.0001262618444817321	0.0018985872072449785	0.3296715	0.03236789	0.005621081977937901	0.0006023914611599966	0.7333194	0.03874956	0.014893273799054614	0.0007163322548683349	0.2704109	0.03343031	0.006857614090838103	0.000621706982543027	0.2422912	0.02765194	0.0067467845046082775	0.0005964600810281645	0.3373699	0.02913867	0.008911252238383655	0.0006826698408615087	0.4257099	0.06339784	0.00857163519683883	0.0015566754043663984	0.5189404	0.05158742	0.0	0.0
2269	-1	z8-10	nircam6	-0.02168844	0.0207219	-0.0004250469104921326	0.001722651440187809	-0.0192073	0.01331968	0.0006004919928721017	0.001899555554808666	0.1473325	0.03236789	0.004172395779928388	0.0006026987968671751	0.3885873	0.03874956	0.008650028549475183	0.0007166975079086172	0.1902071	0.03343031	0.005071350474545252	0.0006220241913450145	0.1821558	0.02765194	0.005362335374002092	0.0005967643298185653	0.3011029	0.02913867	0.006919098988930909	0.0006830182391661063	0.6917245	0.06339784	0.017402536402891345	0.0015574696165687424	0.4330396	0.05158742	0.0	0.0
2386	-1	z8-10	nircam6	0.05164484	0.01484414	0.006200714503345631	0.0017261592755555282	0.02817998	0.00954156	0.005837422990942229	0.001903424380194802	0.1069126	0.02318675	0.0027110144922943575	0.0006039263257414624	0.5934694	0.02775826	0.01535963423484289	0.0007181572330611482	0.321367	0.02394782	0.008467898032167067	0.0006232909549852784	0.4068548	0.01980848	0.014058540691987654	0.0005979795229142826	0.3097498	0.0208735	0.011360270493069624	0.000684409222659369	0.2546837	0.04541507	0.007401278214944146	0.0015606416789076775	0.4868684	0.03695467	0.0	0.0
2400	-1	z8-10	nircam6	0.0154223	0.01076217	0.00127659291978562	0.0017230899196087742	0.01374047	0.006917736	0.0026485605862042365	0.0019000396293542355	0.001747731	0.01681065	0.0006461170917556802	0.0006028524647207642	0.1398706	0.02012505	0.005481997681628594	0.0007168802631296182	0.07178852	0.01736243	0.00121539782474855	0.0006221826662730278	0.09041079	0.01436137	0.003918348989969304	0.0005969163040416087	0.09729555	0.01513352	0.0034024128249427136	0.0006831921121027641	0.1071411	0.03292643	0.0008525339770958771	0.001557866209833796	0.1629459	0.02679254	0.0	0.0
2567	-1	z8-10	nircam6	0.09621191	0.03263461	0.002357523364233505	0.001721772167470307	-0.06831234	0.02097697	0.0008408795618344733	0.0018985872072449785	3.759298	0.0509757	0.020036349768168545	0.0006023914611599966	4.936902	0.06102611	0.029092005685823766	0.0007163322548683349	2.558002	0.0526489	0.01689399182842159	0.000621706982543027	1.388408	0.04354863	0.01140442501737693	0.0005964600810281645	0.5101802	0.04589006	0.0049704955275528765	0.0006826698408615087	0.9493523	0.09984432	0.013450375111596495	0.0015566754043663984	0.4781658	0.08124427	0.0	0.0
3250	-1	z8-10	nircam6	0.0154778	0.03189033	0.006276447650829432	0.0017235283990297392	0.02139158	0.02049856	0.0019664417959852332	0.0019005237038998049	0.7784939	0.04981312	0.0128834376953845	0.0006030058734380069	1.897817	0.05963432	0.02520631823126088	0.0007170627609488996	1.283789	0.05144817	0.019729854054948197	0.0006223411412010413	1.025954	0.04255544	0.018320081116151795	0.000597068278264652	1.101005	0.04484347	0.020567830922494652	0.000683365985039422	1.047683	0.09756722	0.023245158640379043	0.0015582631449895948	0.448786	0.07939137	0.0	0.0
3958	-1	z8-10	nircam6	-0.005340205	0.02105996	-0.0014007011069232592	0.001722211803829058	0.01369678	0.01353698	0.0004949823983575026	0.0018990714802630964	0.03317336	0.03289595	0.0010481585821512888	0.0006025451290135857	-0.0975727	0.03938173	-0.001355590970202699	0.0007165150100893358	0.1633348	0.03397571	0.002702300489402387	0.000621865716417001	0.1150439	0.02810306	0.003383907306748297	0.0005966120552512079	0.2749843	0.02961405	0.007326092146966665	0.0006828440400138074	0.6111405	0.06443214	0.017204465418256876	0.0015570726814129433	0.1297118	0.05242904	0.0	0.0
4538	-1	z8-10	nircam6	-0.0009175104	0.01522	-0.0008043228168995772	0.001722211803829058	-0.02009673	0.009783156	-0.0028640958195999327	0.0018990714802630964	0.04234111	0.02377385	0.0013209496003611665	0.0006025451290135857	0.04624689	0.02846112	0.0021679145039958094	0.0007165150100893358	0.06429859	0.02455419	0.00023110559298687895	0.000621865716417001	0.1580186	0.02031004	0.002093266217553593	0.0005966120552512079	0.1636022	0.02140203	0.004853671182194704	0.0006828440400138074	0.3018393	0.046565	0.008354161912383865	0.0015570726814129433	0.2369328	0.03789038	0.0	0.0
5570	-1	z8-10	nircam6	0.03113093	0.01663875	0.004711221892145877	0.0017235283990297392	0.01125611	0.01069511	0.002223208113532507	0.0019005237038998049	0.3404612	0.02598996	0.008576972543767268	0.0006030058734380069	0.4936214	0.03111416	0.012318474100628977	0.0007170627609488996	0.3487697	0.02684304	0.008942579641299716	0.0006223411412010413	0.2143892	0.02220327	0.005932025465951073	0.000597068278264652	0.1388464	0.02339704	0.005356855546294808	0.000683365985039422	0.1843182	0.05090562	0.006154577029526702	0.0015582631449895948	0.1754984	0.04142238	0.0	0.0
