NUMBER	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
1091	-1	z8-10	nircam10	-0.049068	0.01974759	-0.0036887966346076813	0.002044517316993967	-0.06213283	0.01343521	-0.008947825227843188	0.002386225525893704	0.0961051	0.02529202	0.002912640930904511	0.0005860233418341686	0.2537412	0.03079	0.006327843015067969	0.000708637578851479	0.2154259	0.02616043	0.005118802787174524	0.0006056994297082736	0.2119882	0.02353854	0.006749896233016361	0.0006328054004920452	0.1984682	0.02360873	0.0066503778980688604	0.0006893643380990226	0.3856061	0.05282275	0.01483620068932272	0.0016165142847827266	0.1827451	0.04367968	0.0	0.0
1330	-1	z8-10	nircam10	-0.0732669	0.02385444	-0.0034594452878739684	0.0020434749160486133	0.00860077	0.01622929	0.004465519209849379	0.0023850088891719566	0.2972539	0.03055192	0.005066036389447215	0.0005857245486180881	0.8710821	0.0371933	0.018246209007835842	0.0007082764891151237	0.4610252	0.03160093	0.009848818122614051	0.0006053905068388858	0.3993018	0.02843378	0.007870171407690451	0.0006324827528781361	0.1784069	0.02851857	0.005828230361997271	0.0006890129190938633	0.1321123	0.06380812	0.009287038747423178	0.0016156901293049991	0.2915374	0.0527636	0.0	0.0
2191	-1	z8-10	nircam10	-0.0691708	0.01668976	-0.004934863750904758	0.00204972006621845	-0.008923017	0.01135483	-0.0012308533103895607	0.0023922987858750184	0.1318467	0.02137566	0.0037461393655778747	0.0005875149776381886	0.1995269	0.0260223	0.004671426149193294	0.000710441227228302	0.2532011	0.0221096	0.0064723351441990295	0.0006072409393027562	0.17239	0.0198937	0.00492202239602818	0.0006344159348106361	0.2400351	0.01995302	0.007767991485720452	0.0006911188227700907	0.5100685	0.04464337	0.0182379007137759	0.001620628564680045	0.1864338	0.03691607	0.0	0.0
2205	-1	z8-10	nircam10	-0.02998997	0.03573993	-0.004036486519739321	0.002045558561001536	-0.03721725	0.02431554	-0.0053344995074503365	0.002387440177889967	3.124626	0.04577444	0.021880008395728553	0.0005863218761306509	3.966933	0.05572489	0.030091582922202726	0.0007089986685878344	2.78384	0.04734612	0.015818460209342772	0.0006060080938482901	1.262018	0.04260093	0.014028982619527267	0.0006331277476891815	0.6520609	0.04272797	0.008397638412429315	0.0006897154308098406	0.1677273	0.09560057	0.009929069543501813	0.001617338098287227	0.07501788	0.0790531	0.0	0.0
2445	-1	z8-10	nircam10	-0.03185061	0.008695167	-0.003289317586415168	0.0020439955380523967	-0.006913912	0.005915728	0.0015869966191781452	0.0023856162151700885	0.01593593	0.01113646	-0.0006155365511306507	0.0005858739452261284	0.01824775	0.01355731	0.0013694137933320425	0.0007084570339833014	-0.009814637	0.01151884	0.00037482951960959745	0.0006055449682735797	0.04380594	0.01036438	0.0035035054660613623	0.0006326440766850905	0.5773517	0.01039529	0.019218381018713857	0.0006891884654492724	1.735448	0.02325866	0.05876960378901817	0.001616102207043863	0.1155808	0.01923283	0.0	0.0
2566	-1	z8-10	nircam10	-0.01429006	0.01410542	0.0009618036843362316	0.0020429531371070424	0.01245505	0.009596579	0.006549802493672053	0.0023843995784483415	-0.04698787	0.01806573	1.7577562149497417e-05	0.0005855751520100478	-0.06545179	0.02199286	-0.003954202658832924	0.0007080956870605243	0.01414796	0.01868602	0.001632710404235405	0.000605236045404192	-0.005856462	0.01681324	0.00032123295132631803	0.0006323214290711815	0.1161483	0.01686338	0.0041707073172736345	0.0006888370464441134	0.2035017	0.03773053	0.012410601686938631	0.0016152780515661356	0.07272702	0.03119977	0.0	0.0
2817	-1	z8-10	nircam10	0.02834237	0.01944298	0.001843903147931353	0.002049200601152452	0.0105833	0.01322797	0.001237215943346456	0.002391691459876887	0.1476546	0.02490189	0.0032496584472361673	0.0005873658399497464	0.283525	0.03031506	0.0059188600232254925	0.0007102609395465462	0.2152129	0.02575691	0.0047076740542237525	0.000607086995326805	0.1979255	0.02317546	0.006755988685167269	0.000634255211837227	0.3963325	0.02324457	0.012381878302703632	0.0006909436027090225	-0.02724162	0.05200795	0.00023056361621497267	0.0016202178548340902	0.3249398	0.04300592	0.0	0.0
3197	-1	z8-10	nircam10	0.00537905	0.01128434	0.00042024619714834955	0.0020413878002823317	0.001836355	0.007677263	-0.0014632440234314378	0.0023825736310029784	0.04067199	0.01445258	0.00222847049057788	0.0005851267032663293	0.02092979	0.01759429	0.003023087508830672	0.0007075532808967257	0.003309008	0.01494882	-0.0019723651483516996	0.0006047726611001104	-0.1363363	0.01345059	-0.0020324732808876356	0.0006318371572335451	0.1370372	0.01349071	0.005290366770442726	0.0006883094284948634	0.1953489	0.03018443	0.00756194796298136	0.0016140407924298632	0.2009527	0.02495982	0.0	0.0
4771	-1	z8-10	nircam10	0.03743443	0.02256868	0.006141408715487899	0.00204607918300532	0.03031093	0.01535453	0.00562531736318304	0.0023880494886135825	0.2632965	0.02890517	0.00254914914459798	0.0005864712727386911	0.07420071	0.03518857	0.0006170509221467313	0.0007091792134560121	-0.01040629	0.02989764	0.0010788634452974317	0.0006061622965536124	0.01476619	0.02690119	-0.00010397529649961358	0.000633289071496136	0.2740996	0.02698141	0.0056744543650136346	0.0006898909771652497	0.9320246	0.06036885	0.02163282624859681	0.0016177498340528632	1.083346	0.04991964	0.0	0.0
6606	-1	z8-10	nircam10	0.04878391	0.03590655	-0.0014660368545225983	0.00204607918300532	-0.001942492	0.0244289	-0.002019972223961715	0.0023880494886135825	0.3118801	0.04598784	0.0018931131667085353	0.0005864712727386911	0.3928179	0.05598468	0.0044338759106003316	0.0007091792134560121	0.6971477	0.04756685	0.004123155245771391	0.0006061622965536124	0.6595405	0.04279953	0.006598498196232724	0.000633289071496136	0.520205	0.04292716	0.008588941521560905	0.0006898909771652497	0.8292111	0.09604626	0.01651528581549954	0.0016177498340528632	0.2757764	0.07942165	0.0	0.0
7116	-1	z8-10	nircam10	0.07149704	0.03596192	0.005681117546440035	0.0020429531371070424	0.07060823	0.02446657	0.00855688591034009	0.0023843995784483415	0.1974309	0.04605876	0.005013807128140684	0.0005855751520100478	1.240065	0.05607101	0.02105376400765287	0.0007080956870605243	0.9521004	0.0476402	0.017441081461742516	0.000605236045404192	1.024154	0.04286553	0.01825033696818817	0.0006323214290711815	1.042035	0.04299336	0.016467393430509313	0.0006888370464441134	0.4158876	0.09619436	0.010889272230234996	0.0016152780515661356	0.6356699	0.07954412	0.0	0.0
7674	-1	z8-10	nircam10	0.01336016	0.01704365	0.0013750911320882235	0.00204607918300532	0.008639408	0.01159559	0.0015555339569141603	0.0023880494886135825	0.1241728	0.0218289	0.003175066300251244	0.0005864712727386911	0.2091539	0.02657407	0.006161278800785126	0.0007091792134560121	0.07882933	0.02257841	0.0026170346547015584	0.0006061622965536124	0.1148349	0.02031552	0.0035380143407445445	0.000633289071496136	0.2178254	0.0203761	0.007596334558854997	0.0006898909771652497	0.1554517	0.04558998	0.006519100606413178	0.0016177498340528632	0.3267277	0.03769883	0.0	0.0
7891	-1	z8-10	nircam10	-0.03472921	0.01465879	-0.007505724129035575	0.002045558561001536	-0.002635059	0.009973058	0.0010938409621561985	0.002387440177889967	0.08543925	0.01877446	0.0013884835307788888	0.0005863218761306509	-0.07026292	0.02285565	-0.0010310660235202092	0.0007089986685878344	0.0568287	0.01941909	0.0027904868252522706	0.0006060080938482901	-0.05575239	0.01747284	-0.00155619282982259	0.0006331277476891815	0.1030511	0.01752494	0.0019580509004141584	0.0006897154308098406	0.2915505	0.03921072	0.008165811127164089	0.001617338098287227	0.2040042	0.03242375	0.0	0.0
8250	-1	z8-10	nircam10	0.007153084	0.01892441	-0.00020485735408723392	0.0020429531371070424	-0.02089988	0.01287516	0.0006718428740251289	0.0023843995784483415	-0.04840055	0.02423772	-0.0023933926944723523	0.0005855751520100478	-0.01355208	0.02950652	0.0006010503260943059	0.0007080956870605243	0.09051972	0.02506993	0.0005332934976782052	0.000605236045404192	0.04084234	0.02255733	0.0016805830983212722	0.0006323214290711815	0.1200553	0.0226246	0.005031194438402043	0.0006888370464441134	0.4468791	0.05062082	0.014161094242702267	0.0016152780515661356	0.3166316	0.04185889	0.0	0.0
8798	-1	z8-10	nircam10	0.03047378	0.03018693	0.001675758437838077	0.002047120427012888	0.002543373	0.02053758	0.001003353357885578	0.0023892641406098457	0.3567936	0.03866235	0.004001069012562798	0.0005867695481155754	0.8516541	0.04706677	0.012385804886445239	0.0007095400460059452	0.7174386	0.03998984	0.011400278448718649	0.0006064707019642577	0.7915881	0.03598191	0.008941193252475907	0.0006336111182764998	0.8631542	0.03608922	0.015415006081605448	0.0006902420698760679	0.8226951	0.08074687	0.017563703915939994	0.0016185726216376812	0.7671683	0.06677043	0.0	0.0
9221	-1	z8-10	nircam10	0.02846066	0.01519201	0.0033484799139874137	0.002045558561001536	0.03538722	0.01033583	0.007346651913004739	0.002387440177889967	0.1539928	0.01945739	0.0039206511746231	0.0005863218761306509	0.3830599	0.02368703	0.01110051059924434	0.0007089986685878344	0.3124774	0.02012546	0.008405739530166512	0.0006060080938482901	0.2136721	0.01810842	0.006933814385447724	0.0006331277476891815	0.1440217	0.01816242	0.005129063163014317	0.0006897154308098406	0.2951821	0.04063703	0.011875061353832723	0.001617338098287227	0.2476133	0.03360318	0.0	0.0
9669	-1	z8-10	nircam10	0.09759883	0.02668872	0.010185067092563789	0.002045037938997751	0.04831765	0.01815758	0.00787527957624108	0.0023868328518918355	0.191826	0.03418196	0.0035830251972361667	0.0005861727384422087	0.8600943	0.04161244	0.017591000879389532	0.0007088181237196568	0.5779182	0.03535562	0.01030363848450411	0.0006058536324135962	0.3750984	0.03181215	0.009717019568044086	0.0006329667242989997	0.5655378	0.03190702	0.013004911243122268	0.0006895398844544315	0.5704151	0.07138952	0.005869666089964089	0.0016169263625215903	0.5363486	0.05903274	0.0	0.0
9988	-1	z8-10	nircam10	0.1087067	0.04160503	0.0016067505697053802	0.002047639892078886	0.03980493	0.02830584	0.006425935776210013	0.0023898714666079767	0.6469128	0.05328625	0.005601197306532641	0.0005869186858040177	1.148404	0.06486961	0.010652216662813619	0.000709720333687701	1.181262	0.05511585	0.009535483917444838	0.0006066249046695802	0.7859742	0.04959194	0.007602451996506815	0.0006337721416666815	0.6768613	0.04973983	0.010540439452726586	0.000690417616231477	0.4956233	0.1112891	0.017643582022366357	0.0016189843574033176	0.7906366	0.09202611	0.0	0.0
10225	-1	z8-10	nircam10	-0.05007417	0.03689047	-0.0032007991194562134	0.00204607918300532	-0.0240243	0.02509831	0.005444731160836682	0.0023880494886135825	1.204416	0.04724801	0.007158231022613036	0.0005864712727386911	1.537609	0.05751879	0.007554758556360549	0.0007091792134560121	2.129668	0.0488703	0.014404817257473328	0.0006061622965536124	1.339788	0.04397234	0.009810764621973632	0.000633289071496136	1.416595	0.04410347	0.02658342183401544	0.0006898909771652497	2.447298	0.09867815	0.05904961146750907	0.0016177498340528632	1.434846	0.08159799	0.0	0.0
10790	-1	z8-10	nircam10	0.0007835954	0.01570714	-0.0006802405451683483	0.00204607918300532	-0.004195409	0.0106863	-0.002500303577268215	0.0023880494886135825	0.05240933	0.02011715	0.0009147497347989913	0.0005864712727386911	0.1976175	0.02449021	0.004886547159931885	0.0007091792134560121	0.1147098	0.02080788	0.003074801944131256	0.0006061622965536124	0.1575362	0.01872244	0.004510559567429998	0.000633289071496136	0.1275401	0.01877827	0.005957328717977952	0.0006898909771652497	0.5747433	0.04201495	0.02206168803345499	0.0016177498340528632	0.01700251	0.03474259	0.0	0.0
