NUMBER	X_IMAGE	Y_IMAGE	ALPHA_J2000	DELTA_J2000	CLASS_STAR	REDSHIFT	REDSHIFT_BIN	POINTING	SEX_FLUX_F606W	SEX_FLUXERR_F606W	SEX_MAG_F606W	SEX_MAGERR_F606W	SEX_FLUX_F814W	SEX_FLUXERR_F814W	SEX_MAG_F814W	SEX_MAGERR_F814W	SEX_FLUX_F115W	SEX_FLUXERR_F115W	SEX_MAG_F115W	SEX_MAGERR_F115W	SEX_FLUX_F150W	SEX_FLUXERR_F150W	SEX_MAG_F150W	SEX_MAGERR_F150W	SEX_FLUX_F200W	SEX_FLUXERR_F200W	SEX_MAG_F200W	SEX_MAGERR_F200W	SEX_FLUX_F277W	SEX_FLUXERR_F277W	SEX_MAG_F277W	SEX_MAGERR_F277W	SEX_FLUX_F356W	SEX_FLUXERR_F356W	SEX_MAG_F356W	SEX_MAGERR_F356W	SEX_FLUX_F410M	SEX_FLUXERR_F410M	SEX_MAG_F410M	SEX_MAGERR_F410M	SEX_FLUX_F444W	SEX_FLUXERR_F444W	SEX_MAG_F444W	SEX_MAGERR_F444W	EAZY_FLUX_F606W	EAZY_FLUXERR_F606W	EAZY_FLUX_F814W	EAZY_FLUXERR_F814W	EAZY_FLUX_F115W	EAZY_FLUXERR_F115W	EAZY_FLUX_F150W	EAZY_FLUXERR_F150W	EAZY_FLUX_F200W	EAZY_FLUXERR_F200W	EAZY_FLUX_F277W	EAZY_FLUXERR_F277W	EAZY_FLUX_F356W	EAZY_FLUXERR_F356W	EAZY_FLUX_F410M	EAZY_FLUXERR_F410M	EAZY_FLUX_F444W	EAZY_FLUXERR_F444W
292	4501.8364	268.3943	214.8578625	52.756672	0.361	-1	z10-15	nircam10	-0.04624368	0.02343369	99.0	99.0	0.03809535	0.01594303	31.6343	0.4545	-0.01337337	0.03001304	99.0	99.0	0.06001855	0.03653728	31.1408	0.6611	0.1880078	0.03104356	29.9011	0.1793	0.3371857	0.02793226	29.2668	0.09	0.3511754	0.02801555	29.2227	0.0866	0.4560123	0.06268267	28.9391	0.1493	0.4875705	0.05183295	28.8664	0.1155	-0.0019792521425995853	0.00204607918300532	0.0001891127418040479	0.0023880494886135825	-0.0004845921071608021	0.0005864712727386911	0.001976954733155976	0.0007091792134560121	0.0035432780422409867	0.0006061622965536124	0.004887471462996816	0.000633289071496136	0.010357221917362724	0.0006898909771652497	0.015630539521364086	0.0016177498340528632	0.0	0.0
440	10032.5674	319.1968	214.808086	52.7217983	0.353	-1	z10-15	nircam10	0.02838381	0.008463254	31.9538	0.3238	0.005752889	0.005757947	33.6868	1.087	-0.02202016	0.01083944	99.0	99.0	0.06118105	0.01319571	31.12	0.2342	-0.01957086	0.01121161	99.0	99.0	0.05880296	0.01008795	31.163	0.1863	5.68256	0.01011803	26.2002	0.0019	7.981727	0.02263832	25.8313	0.0031	3.139936	0.01871986	26.8442	0.0065	0.0061162881253364184	0.002044517316993967	0.0005992477684661259	0.002386225525893704	-0.0007645049061557758	0.0005860233418341686	0.0026200018016424875	0.000708637578851479	-0.0002723100760485067	0.0006056994297082736	0.011296797217443177	0.0006328054004920452	0.1811481113949499	0.0006893643380990226	0.26718672602990445	0.0016165142847827266	0.0	0.0
988	9209.3311	596.6603	214.8124985	52.7285265	0.347	-1	z10-15	nircam10	-0.03851586	0.02978884	99.0	99.0	-0.05498736	0.02026674	99.0	99.0	0.03766441	0.03815249	31.6467	1.1001	0.1750064	0.04644608	29.9789	0.2882	-0.05085097	0.03946248	99.0	99.0	0.4606885	0.03550741	28.928	0.0837	0.357038	0.03561329	29.2047	0.1083	0.6953689	0.07968203	28.481	0.1244	0.7157892	0.06588989	28.4496	0.1	0.003932472028072178	0.00204607918300532	-0.0018903912833584298	0.0023880494886135825	0.00023165839368090356	0.0005864712727386911	0.000969084353027419	0.0007091792134560121	0.00017244742091002493	0.0006061622965536124	0.007529651999971815	0.000633289071496136	0.009157695398369315	0.0006898909771652497	0.021961445421344542	0.0016177498340528632	0.0	0.0
1513	4486.3521	834.0985	214.8520616	52.759821	0.348	-1	z10-15	nircam10	0.05475438	0.02073066	31.2405	0.4112	-0.04387871	0.01410403	99.0	99.0	-0.03485625	0.02655109	99.0	99.0	0.07533801	0.03232277	30.894	0.4659	0.06103929	0.02746273	31.1225	0.4886	0.4769535	0.02471032	28.8903	0.0563	0.3007441	0.02478401	29.391	0.0895	-0.01031878	0.05545234	99.0	99.0	0.2375422	0.04585411	29.6472	0.2096	0.006104231676666564	0.00204607918300532	-0.004254794951027116	0.0023880494886135825	-0.000887579747864318	0.0005864712727386911	0.0005554167105099353	0.0007091792134560121	5.077395738584227e-05	0.0006061622965536124	0.00832079656678136	0.000633289071496136	0.007605813409458406	0.0006898909771652497	0.0066831554227327235	0.0016177498340528632	0.0	0.0
2621	2514.0081	1249.8309	214.8652761	52.7745934	0.374	-1	z10-15	nircam10	-0.04282534	0.02283162	99.0	99.0	-0.001917719	0.01553342	99.0	99.0	0.1079247	0.02924194	30.5037	0.2942	0.03003383	0.03559855	31.8925	1.2872	0.02607115	0.03024597	32.0461	1.2599	0.4170634	0.02721461	29.036	0.0709	0.3585806	0.02729577	29.2001	0.0827	0.2457439	0.0610722	29.6103	0.2699	0.8114276	0.05050124	28.3134	0.0676	-0.0019655204480153315	0.002045037938997751	-0.0003394970192084263	0.0023868328518918355	0.0011955985281406987	0.0005861727384422087	0.0022530363842923917	0.0007088181237196568	-0.0007179100993318912	0.0006058536324135962	0.010658402562894543	0.0006329667242989997	0.005588342025504316	0.0006895398844544315	0.003873250327271817	0.0016169263625215903	0.0	0.0
3693	2393.3904	1627.1633	214.8623889	52.7773947	0.019	-1	z10-15	nircam10	0.07940809	0.01974759	30.8369	0.2701	0.007364774	0.01343521	33.4186	1.9811	-0.04045875	0.02529202	99.0	99.0	-0.1472513	0.03079	99.0	99.0	0.3104619	0.02616043	29.3565	0.0915	0.179672	0.02353854	29.9503	0.1423	0.01682627	0.02360873	32.5215	1.5238	0.1888176	0.05282275	29.8964	0.3038	0.1603251	0.04367968	30.074	0.2959	0.006569994004505305	0.002045037938997751	0.0008074500366157556	0.0023868328518918355	-0.0015000100405778835	0.0005861727384422087	0.0004009878375447015	0.0007088181237196568	0.00545218593132938	0.0006058536324135962	0.0032374413512954534	0.0006329667242989997	-0.0003516428430769544	0.0006895398844544315	0.0031656129934605898	0.0016169263625215903	0.0	0.0
4464	2387.7395	1889.7532	214.8596815	52.7788468	0.352	-1	z10-15	nircam10	-0.03211103	0.0212051	99.0	99.0	0.01412109	0.01442682	32.7118	1.1095	-0.05596128	0.02715875	99.0	99.0	-0.0378775	0.03306251	99.0	99.0	0.7060813	0.02809125	28.4644	0.0432	0.5692959	0.02527585	28.6982	0.0482	0.3412698	0.02535122	29.2538	0.0807	0.2410005	0.05672143	29.6315	0.2556	0.4831556	0.04690354	28.8763	0.1054	-0.0023674510473767766	0.00204607918300532	-0.0018517492736008477	0.0023880494886135825	0.001113342361055272	0.0005864712727386911	0.0001549365075247907	0.0007091792134560121	0.012090969441996769	0.0006061622965536124	0.01292497200892863	0.000633289071496136	0.008849833424778176	0.0006898909771652497	0.007636840099754088	0.0016177498340528632	0.0	0.0
5066	10290.2881	2113.429	214.7869584	52.7298262	0.019	-1	z10-15	nircam10	0.00599424	0.007463889	33.6422	1.3523	0.009135725	0.005078032	33.1847	0.6036	-0.0342097	0.009559485	99.0	99.0	-0.02526069	0.01163753	99.0	99.0	-0.04275923	0.009887715	99.0	99.0	0.03643733	0.008896733	31.6827	0.2652	0.01645661	0.008923263	32.5457	0.5889	0.9063271	0.01996512	28.1933	0.0239	0.05094711	0.01650937	31.3187	0.3519	0.0006275870338874127	0.002045037938997751	0.006641125667371477	0.0023868328518918355	-0.0027104635628140594	0.0005861727384422087	-0.003342595344492243	0.0007088181237196568	-0.003465400501465682	0.0006058536324135962	0.0022969007250757266	0.0006329667242989997	0.003619377558269771	0.0006895398844544315	0.023462629235229536	0.0016169263625215903	0.0	0.0
5597	8715.0801	2255.512	214.799481	52.7406067	0.359	-1	z10-15	nircam10	-0.03900119	0.01795327	99.0	99.0	0.005070315	0.01221445	33.8239	2.6162	-0.0422678	0.02299392	99.0	99.0	0.08768982	0.02799234	30.7291	0.3467	0.1276887	0.02378343	30.3211	0.2023	0.03409319	0.02139977	31.7549	0.6817	0.1152145	0.02146358	30.4328	0.2023	0.1325995	0.04802313	30.2802	0.3933	0.2755213	0.03971083	29.4861	0.1565	-0.0009524748321910911	0.002049200601152452	-0.0010051612443290354	0.002391691459876887	-0.00028146217386934563	0.0005873658399497464	0.0009027366858363619	0.0007102609395465462	0.003295963810758267	0.000607086995326805	0.003974021219674544	0.000634255211837227	0.005017711956235679	0.0006909436027090225	0.006871664744534542	0.0016202178548340902	0.0	0.0
6053	3259.8325	2412.5645	214.8464162	52.7761252	0.019	-1	z10-15	nircam10	-0.004926289	0.01180144	99.0	99.0	0.003137423	0.008029073	34.3451	2.7792	-0.02996315	0.01511487	99.0	99.0	0.008459509	0.01840054	33.2682	2.3622	-0.1530244	0.01563385	99.0	99.0	0.2073235	0.01406697	29.7949	0.0737	0.1003693	0.01410892	30.5825	0.1527	0.03274867	0.03156763	31.7985	1.0468	0.1512884	0.0261036	30.137	0.1874	0.0017266625434925193	0.00204607918300532	0.0031295846087046842	0.0023880494886135825	-0.0026058056721105427	0.0005864712727386911	0.0024202355918509187	0.0007091792134560121	-0.005961921602287741	0.0006061622965536124	0.011934077325764993	0.000633289071496136	0.005662453259154997	0.0006898909771652497	-0.00031192205634755446	0.0016177498340528632	0.0	0.0
