source_number	filter	x_image	y_image	sex_flux_ujy	nmad_error_ujy	redshift_bin	pointing
11938	F814W	7384.7383	4258.1709	3.9610258084995685e-05	0.0030595017858840185	z10-15	nircam3
11961	F814W	766.3229	3824.823	-0.002671853324485514	0.0030421365293365533	z10-15	nircam3
231	F115W	1319.3601	233.6761	0.00038495403969463556	0.0020396659505852134	z10-15	nircam3
524	F115W	8638.9395	337.2325	-0.00040282874661686353	0.0020362139244907017	z10-15	nircam3
1065	F115W	10265.5479	581.2538	0.002624898301561155	0.0018993139073464357	z10-15	nircam3
1531	F115W	1121.3978	793.7682	0.0007386702293407498	0.0016334824474930091	z10-15	nircam3
1748	F115W	8713.2812	892.587	0.001349145967108545	0.0015873006038594417	z10-15	nircam3
3571	F115W	7526.1724	1645.5884	0.0006209344807203473	0.0013230159673064974	z10-15	nircam3
5264	F115W	3121.657	2155.1516	-0.0006298588773641265	0.0019807968005488884	z10-15	nircam3
6622	F115W	7332.8413	2600.4233	-0.0009594751276313935	0.0019678248257445977	z10-15	nircam3
7035	F115W	7883.5815	2729.7466	0.0005493858988528701	0.0019832109470216044	z10-15	nircam3
7565	F115W	7932.2598	2900.3538	-0.0019990625159794465	0.0015296238818772619	z10-15	nircam3
7878	F115W	8353.832	3010.7944	-0.0011421167570081308	0.00156642232732408	z10-15	nircam3
9153	F115W	7933.3662	3481.4534	-0.0006893739447001951	0.0018352924914163894	z10-15	nircam3
9544	F115W	6659.4204	3583.4431	0.0016330964329524344	0.0016743627105700316	z10-15	nircam3
10413	F115W	9450.9424	3920.8472	0.0008247148984422645	0.0019908038003258488	z10-15	nircam3
10519	F115W	2281.1663	4386.8423	5.790378344596267e-06	0.0019271494244074091	z10-15	nircam3
10967	F115W	3091.5708	4550.2607	0.0010786923587458436	0.002684635615994719	z10-15	nircam3
11733	F115W	1220.1353	4204.6147	1.1102059298672465e-05	0.002435031788662931	z10-15	nircam3
11782	F115W	9995.2969	3915.064	0.0007440916208499257	0.002027756423672616	z10-15	nircam3
11938	F115W	7384.7383	4258.1709	0.0025451358749125326	0.0015873870846234866	z10-15	nircam3
11961	F115W	766.3229	3824.823	0.0003091328177428752	0.001710078897271569	z10-15	nircam3
231	F150W	1319.3601	233.6761	0.005204853250006319	0.0018857712059915013	z10-15	nircam3
524	F150W	8638.9395	337.2325	0.0010941398066282987	0.0029480075618127754	z10-15	nircam3
1065	F150W	10265.5479	581.2538	0.002522925529850511	0.0021550121199691292	z10-15	nircam3
1531	F150W	1121.3978	793.7682	0.0012219642136325375	0.001987694060071921	z10-15	nircam3
1748	F150W	8713.2812	892.587	0.0036962989912446686	0.002014531958342089	z10-15	nircam3
3571	F150W	7526.1724	1645.5884	0.004516028229915837	0.001802254878327011	z10-15	nircam3
5264	F150W	3121.657	2155.1516	0.0012089383996061185	0.0027694631930399644	z10-15	nircam3
6622	F150W	7332.8413	2600.4233	0.0004191125483216755	0.0024916931185980113	z10-15	nircam3
7035	F150W	7883.5815	2729.7466	0.0018720106350403572	0.0018424486209504599	z10-15	nircam3
7565	F150W	7932.2598	2900.3538	0.0006850906359407874	0.0018731212256689936	z10-15	nircam3
7878	F150W	8353.832	3010.7944	0.00039203929284327	0.0018666765073602585	z10-15	nircam3
9153	F150W	7933.3662	3481.4534	-0.0005645241852274872	0.0020722913456828113	z10-15	nircam3
9544	F150W	6659.4204	3583.4431	0.004074355193065883	0.0027118335968915573	z10-15	nircam3
10413	F150W	9450.9424	3920.8472	0.014251468351105342	0.0025835129524020605	z10-15	nircam3
10519	F150W	2281.1663	4386.8423	3.3726369208346377e-06	0.0022868532587327676	z10-15	nircam3
10967	F150W	3091.5708	4550.2607	0.0052181248826750695	0.0025494654215956966	z10-15	nircam3
11733	F150W	1220.1353	4204.6147	0.0009531119784110348	0.002378224297687947	z10-15	nircam3
11782	F150W	9995.2969	3915.064	0.004072061743743179	0.002389443122253488	z10-15	nircam3
11938	F150W	7384.7383	4258.1709	0.0010075318499941882	0.002175161415968894	z10-15	nircam3
11961	F150W	766.3229	3824.823	0.00260440089619341	0.0018440050249780861	z10-15	nircam3
231	F200W	1319.3601	233.6761	0.007088534330306236	0.0017929215228191984	z10-15	nircam3
524	F200W	8638.9395	337.2325	0.006580645491159805	0.0021602928675051878	z10-15	nircam3
1065	F200W	10265.5479	581.2538	0.008617542902916964	0.0018724063419879738	z10-15	nircam3
1531	F200W	1121.3978	793.7682	0.005158221665476512	0.0018216677223698908	z10-15	nircam3
1748	F200W	8713.2812	892.587	0.007572747740256159	0.0018283522953234804	z10-15	nircam3
3571	F200W	7526.1724	1645.5884	0.006215503202367391	0.0014781158898581686	z10-15	nircam3
5264	F200W	3121.657	2155.1516	0.006858994272809199	0.002235648282269926	z10-15	nircam3
6622	F200W	7332.8413	2600.4233	-0.002252029974940901	0.0018089540921840588	z10-15	nircam3
7035	F200W	7883.5815	2729.7466	0.004692875058230929	0.001815414221827687	z10-15	nircam3
7565	F200W	7932.2598	2900.3538	0.0022450195309439954	0.001722894570576766	z10-15	nircam3
7878	F200W	8353.832	3010.7944	0.0016180927157230373	0.0014222654174100154	z10-15	nircam3
9153	F200W	7933.3662	3481.4534	0.0015476270461386536	0.0016390355802992124	z10-15	nircam3
9544	F200W	6659.4204	3583.4431	0.013042025651691495	0.0017011084271842608	z10-15	nircam3
10413	F200W	9450.9424	3920.8472	0.019068656259706464	0.002459411533727293	z10-15	nircam3
10519	F200W	2281.1663	4386.8423	-7.648183877558218e-06	0.0022025293703640254	z10-15	nircam3
10967	F200W	3091.5708	4550.2607	0.008673485588289533	0.0020664771851389803	z10-15	nircam3
11733	F200W	1220.1353	4204.6147	0.00022293224857458847	0.0018239695108110093	z10-15	nircam3
11782	F200W	9995.2969	3915.064	0.009248586441022819	0.002049198652757584	z10-15	nircam3
11938	F200W	7384.7383	4258.1709	0.009356012762322874	0.001987741136191562	z10-15	nircam3
11961	F200W	766.3229	3824.823	0.008086429200545826	0.0014734081756100264	z10-15	nircam3
231	F277W	1319.3601	233.6761	0.005239671752592826	0.0014767269821917507	z10-15	nircam3
524	F277W	8638.9395	337.2325	0.003819839058317225	0.0016738666682287822	z10-15	nircam3
1065	F277W	10265.5479	581.2538	0.003062725103906442	0.001882958335509924	z10-15	nircam3
1531	F277W	1121.3978	793.7682	0.001444678978021598	0.0014689762956755312	z10-15	nircam3
1748	F277W	8713.2812	892.587	0.003953384154234114	0.0015159140276437188	z10-15	nircam3
3571	F277W	7526.1724	1645.5884	0.005101558419655211	0.001355520448856256	z10-15	nircam3
5264	F277W	3121.657	2155.1516	0.005690131158645156	0.0018903581907303926	z10-15	nircam3
6622	F277W	7332.8413	2600.4233	0.0022357132186024554	0.002299807541797351	z10-15	nircam3
7035	F277W	7883.5815	2729.7466	0.0009751062604949079	0.0015364821801538107	z10-15	nircam3
7565	F277W	7932.2598	2900.3538	0.0013275323813219777	0.0019598510471211666	z10-15	nircam3
7878	F277W	8353.832	3010.7944	-0.00032251813435192633	0.0017683160431135724	z10-15	nircam3
9153	F277W	7933.3662	3481.4534	0.0038692727290102823	0.0019913454496493645	z10-15	nircam3
9544	F277W	6659.4204	3583.4431	0.01122563004706539	0.0014315455024824341	z10-15	nircam3
10413	F277W	9450.9424	3920.8472	0.023838253141079208	0.0027840540011479574	z10-15	nircam3
10519	F277W	2281.1663	4386.8423	0.0017627231834674926	0.0012279733070463838	z10-15	nircam3
10967	F277W	3091.5708	4550.2607	0.006285662875397774	0.0020038493797564544	z10-15	nircam3
11733	F277W	1220.1353	4204.6147	0.004072635864232766	0.001576428487192892	z10-15	nircam3
11782	F277W	9995.2969	3915.064	0.009103313025709705	0.0019511996566130654	z10-15	nircam3
11938	F277W	7384.7383	4258.1709	0.009179306144117614	0.0018270114737469715	z10-15	nircam3
11961	F277W	766.3229	3824.823	0.009261990933848451	0.001396988611081197	z10-15	nircam3
231	F356W	1319.3601	233.6761	0.0037289546815928074	0.0015017464588187495	z10-15	nircam3
524	F356W	8638.9395	337.2325	0.005494518546800642	0.0015779153089478615	z10-15	nircam3
1065	F356W	10265.5479	581.2538	0.010537626413885733	0.0017901813812937044	z10-15	nircam3
1531	F356W	1121.3978	793.7682	0.003537730334989692	0.001424639390038019	z10-15	nircam3
1748	F356W	8713.2812	892.587	0.002748015115040539	0.0014337508611660537	z10-15	nircam3
3571	F356W	7526.1724	1645.5884	0.007840315648358518	0.0013525833465489155	z10-15	nircam3
5264	F356W	3121.657	2155.1516	0.0031182131060643156	0.0017873488973925303	z10-15	nircam3
6622	F356W	7332.8413	2600.4233	0.0020222600171771144	0.0019871720167671035	z10-15	nircam3
7035	F356W	7883.5815	2729.7466	0.003087236647441016	0.0015999724903568262	z10-15	nircam3
7565	F356W	7932.2598	2900.3538	0.0013706615636904394	0.0017528329663401665	z10-15	nircam3
7878	F356W	8353.832	3010.7944	0.0017388350604461138	0.0017635469567592332	z10-15	nircam3
9153	F356W	7933.3662	3481.4534	0.0052340157845164265	0.001763958417526364	z10-15	nircam3
9544	F356W	6659.4204	3583.4431	0.005197453535472128	0.0014577422348476374	z10-15	nircam3
10413	F356W	9450.9424	3920.8472	0.018929941334864954	0.002150048591825429	z10-15	nircam3
10519	F356W	2281.1663	4386.8423	0.0013189234368107573	0.0013727019801254485	z10-15	nircam3
10967	F356W	3091.5708	4550.2607	0.007277391413920417	0.0025498613678092085	z10-15	nircam3
11733	F356W	1220.1353	4204.6147	0.003350156341409468	0.001464514890990994	z10-15	nircam3
11782	F356W	9995.2969	3915.064	0.008543930164451013	0.002196382832482352	z10-15	nircam3
11938	F356W	7384.7383	4258.1709	0.004227108800508553	0.0015313339703606243	z10-15	nircam3
11961	F356W	766.3229	3824.823	0.0060202378873816555	0.001310162552468611	z10-15	nircam3
231	F410M	1319.3601	233.6761	0.005224941902797004	0.0032421896591154557	z10-15	nircam3
524	F410M	8638.9395	337.2325	0.009745766652566433	0.003159811493155781	z10-15	nircam3
1065	F410M	10265.5479	581.2538	0.028224927270501587	0.003440192899960429	z10-15	nircam3
1531	F410M	1121.3978	793.7682	0.013560915227507736	0.0029160733781758456	z10-15	nircam3
1748	F410M	8713.2812	892.587	0.0003966004447589682	0.003158553121379593	z10-15	nircam3
3571	F410M	7526.1724	1645.5884	0.014147435639632088	0.0024489561053014685	z10-15	nircam3
5264	F410M	3121.657	2155.1516	0.008307247664254024	0.0026995506854641986	z10-15	nircam3
6622	F410M	7332.8413	2600.4233	0.018173913722327486	0.0038568569678791268	z10-15	nircam3
7035	F410M	7883.5815	2729.7466	0.004878869833241047	0.0027623862083579168	z10-15	nircam3
7565	F410M	7932.2598	2900.3538	0.005197081225927009	0.0029832939944190217	z10-15	nircam3
7878	F410M	8353.832	3010.7944	0.003388469608044751	0.0026750987192834304	z10-15	nircam3
9153	F410M	7933.3662	3481.4534	0.017310916520849113	0.0033662759599487686	z10-15	nircam3
9544	F410M	6659.4204	3583.4431	0.0066242494414809954	0.00258222471149162	z10-15	nircam3
10413	F410M	9450.9424	3920.8472	0.014573578521839324	0.003659575317446341	z10-15	nircam3
10519	F410M	2281.1663	4386.8423	0.02069832900270805	0.002984164190057361	z10-15	nircam3
10967	F410M	3091.5708	4550.2607	0.017819985003434523	0.0045119918636578014	z10-15	nircam3
11733	F410M	1220.1353	4204.6147	0.01751886814803534	0.0029935737099202413	z10-15	nircam3
11782	F410M	9995.2969	3915.064	0.006483602426500281	0.0029525071473541103	z10-15	nircam3
11938	F410M	7384.7383	4258.1709	0.015580655321385594	0.002579090807919936	z10-15	nircam3
11961	F410M	766.3229	3824.823	0.008865743291950431	0.0027451324338517006	z10-15	nircam3
231	F444W	1319.3601	233.6761	0.002023196829107178	0.0020272765036566417	z10-15	nircam3
524	F444W	8638.9395	337.2325	0.007115694000204292	0.0023958858812262963	z10-15	nircam3
1065	F444W	10265.5479	581.2538	0.008475012946971568	0.002616935498674505	z10-15	nircam3
1531	F444W	1121.3978	793.7682	0.003986371583106316	0.0018797815116817292	z10-15	nircam3
1748	F444W	8713.2812	892.587	0.006509275146656222	0.0023546331823098817	z10-15	nircam3
3571	F444W	7526.1724	1645.5884	0.008628401142519351	0.0025812049570053635	z10-15	nircam3
5264	F444W	3121.657	2155.1516	0.005375598556710544	0.0022337653183321453	z10-15	nircam3
6622	F444W	7332.8413	2600.4233	0.0013757706312552639	0.0028054503370937224	z10-15	nircam3
7035	F444W	7883.5815	2729.7466	0.00684194738445615	0.0025473009449236443	z10-15	nircam3
7565	F444W	7932.2598	2900.3538	-0.00036676878514953914	0.0027587777199609325	z10-15	nircam3
7878	F444W	8353.832	3010.7944	0.001373265550291711	0.0026863563623309773	z10-15	nircam3
9153	F444W	7933.3662	3481.4534	0.01893442434754706	0.0031514561008836018	z10-15	nircam3
9544	F444W	6659.4204	3583.4431	0.008215321183298001	0.002329515423361506	z10-15	nircam3
10413	F444W	9450.9424	3920.8472	0.014825037016928897	0.002652551502548541	z10-15	nircam3
10519	F444W	2281.1663	4386.8423	0.006221567959828789	0.0019663347092460062	z10-15	nircam3
10967	F444W	3091.5708	4550.2607	0.005760565319894031	0.003334548866822598	z10-15	nircam3
11733	F444W	1220.1353	4204.6147	0.0026885720333277197	0.002329742713448454	z10-15	nircam3
11782	F444W	9995.2969	3915.064	0.010120610898082177	0.002499153175178438	z10-15	nircam3
11938	F444W	7384.7383	4258.1709	0.014193766391402006	0.002198372824692247	z10-15	nircam3
11961	F444W	766.3229	3824.823	0.004396682474577322	0.0019302883380983848	z10-15	nircam3
