source_number	filter	x_image	y_image	nmad_flux_error	redshift_bin	pointing
675	F606W	1063.1985	423.542	0.004612689201393978	z7-8	nircam10
1081	F606W	3336.532	627.9122	0.003419642272835397	z7-8	nircam10
1216	F606W	6499.2173	694.8171	0.005052451377622299	z7-8	nircam10
1697	F606W	1352.772	908.4111	0.004013354147264443	z7-8	nircam10
3712	F606W	2157.7029	1632.9373	0.0031125682899236368	z7-8	nircam10
3742	F606W	2195.3169	1648.1593	0.0029985092691371955	z7-8	nircam10
3979	F606W	1445.8813	1740.2555	0.003247732115998231	z7-8	nircam10
4941	F606W	7562.1401	2034.5925	0.003198285670697675	z7-8	nircam10
5161	F606W	3107.9993	2135.1851	0.0027947083875665825	z7-8	nircam10
5850	F606W	6135.9707	2341.9883	0.003326365032038259	z7-8	nircam10
7608	F606W	1746.3938	2904.3247	0.0025976361479694626	z7-8	nircam10
8153	F606W	9664.3301	3078.6394	0.0035458586414268854	z7-8	nircam10
8200	F606W	9546.3604	3098.5203	0.005768081541691208	z7-8	nircam10
9135	F606W	9709.7617	3431.5325	0.004018088746307834	z7-8	nircam10
9519	F606W	4432.1802	3557.2095	0.0028226611560497033	z7-8	nircam10
9681	F606W	964.0814	3641.2505	0.003182878617266931	z7-8	nircam10
10078	F606W	7955.6567	4618.0811	0.003913479518643787	z7-8	nircam10
10891	F606W	9190.5293	4621.4019	0.0030628223980193703	z7-8	nircam10
11520	F606W	6258.7886	4432.3804	0.002814815101899244	z7-8	nircam10
11661	F606W	2375.1572	4124.5552	0.0022273837089748106	z7-8	nircam10
675	F814W	1063.1985	423.542	0.0027641671214718652	z7-8	nircam10
1081	F814W	3336.532	627.9122	0.0031689944955699415	z7-8	nircam10
1216	F814W	6499.2173	694.8171	0.0036421208962175767	z7-8	nircam10
1697	F814W	1352.772	908.4111	0.0036634459152088063	z7-8	nircam10
3712	F814W	2157.7029	1632.9373	0.0029882000237032398	z7-8	nircam10
3742	F814W	2195.3169	1648.1593	0.003218447584528656	z7-8	nircam10
3979	F814W	1445.8813	1740.2555	0.00301704741676754	z7-8	nircam10
4941	F814W	7562.1401	2034.5925	0.0039822608970067125	z7-8	nircam10
5161	F814W	3107.9993	2135.1851	0.003090489544024035	z7-8	nircam10
5850	F814W	6135.9707	2341.9883	0.00438966233017179	z7-8	nircam10
7608	F814W	1746.3938	2904.3247	0.00277636066481289	z7-8	nircam10
8153	F814W	9664.3301	3078.6394	0.0061498494127309	z7-8	nircam10
8200	F814W	9546.3604	3098.5203	0.008303306353751295	z7-8	nircam10
9135	F814W	9709.7617	3431.5325	0.0053648877363013025	z7-8	nircam10
9519	F814W	4432.1802	3557.2095	0.0032858136821934582	z7-8	nircam10
9681	F814W	964.0814	3641.2505	0.0040413659367896275	z7-8	nircam10
10078	F814W	7955.6567	4618.0811	0.003788963503002574	z7-8	nircam10
10891	F814W	9190.5293	4621.4019	0.0034320175422785184	z7-8	nircam10
11520	F814W	6258.7886	4432.3804	0.003924797591828267	z7-8	nircam10
11661	F814W	2375.1572	4124.5552	0.0025644037747038933	z7-8	nircam10
675	F115W	1063.1985	423.542	0.0016039481629285084	z7-8	nircam10
1081	F115W	3336.532	627.9122	0.0017180315250629836	z7-8	nircam10
1216	F115W	6499.2173	694.8171	0.0015817964875568637	z7-8	nircam10
1697	F115W	1352.772	908.4111	0.0016968904356226453	z7-8	nircam10
3712	F115W	2157.7029	1632.9373	0.0024270898228468314	z7-8	nircam10
3742	F115W	2195.3169	1648.1593	0.002169349428029241	z7-8	nircam10
3979	F115W	1445.8813	1740.2555	0.0018094321241538377	z7-8	nircam10
4941	F115W	7562.1401	2034.5925	0.0014938357160806583	z7-8	nircam10
5161	F115W	3107.9993	2135.1851	0.001543128637431086	z7-8	nircam10
5850	F115W	6135.9707	2341.9883	0.0018423197250016486	z7-8	nircam10
7608	F115W	1746.3938	2904.3247	0.0014626031553988351	z7-8	nircam10
8153	F115W	9664.3301	3078.6394	0.0021876382791207053	z7-8	nircam10
8200	F115W	9546.3604	3098.5203	0.0029109485232024883	z7-8	nircam10
9135	F115W	9709.7617	3431.5325	0.002445528074155937	z7-8	nircam10
9519	F115W	4432.1802	3557.2095	0.001607812908347184	z7-8	nircam10
9681	F115W	964.0814	3641.2505	0.004284648379653228	z7-8	nircam10
10078	F115W	7955.6567	4618.0811	0.0029567714468540594	z7-8	nircam10
10891	F115W	9190.5293	4621.4019	0.002089218130436004	z7-8	nircam10
11520	F115W	6258.7886	4432.3804	0.001807333874203726	z7-8	nircam10
11661	F115W	2375.1572	4124.5552	0.0018586416643016042	z7-8	nircam10
675	F150W	1063.1985	423.542	0.001613995849943723	z7-8	nircam10
1081	F150W	3336.532	627.9122	0.0018256177766254348	z7-8	nircam10
1216	F150W	6499.2173	694.8171	0.0017024610401077576	z7-8	nircam10
1697	F150W	1352.772	908.4111	0.0018019783073942189	z7-8	nircam10
3712	F150W	2157.7029	1632.9373	0.0026319615838046625	z7-8	nircam10
3742	F150W	2195.3169	1648.1593	0.002805306041780895	z7-8	nircam10
3979	F150W	1445.8813	1740.2555	0.0019823946133661996	z7-8	nircam10
4941	F150W	7562.1401	2034.5925	0.0020273229543452767	z7-8	nircam10
5161	F150W	3107.9993	2135.1851	0.0019529647612754315	z7-8	nircam10
5850	F150W	6135.9707	2341.9883	0.002032537384462312	z7-8	nircam10
7608	F150W	1746.3938	2904.3247	0.001625448644033114	z7-8	nircam10
8153	F150W	9664.3301	3078.6394	0.002340132848916742	z7-8	nircam10
8200	F150W	9546.3604	3098.5203	0.0034115134356960453	z7-8	nircam10
9135	F150W	9709.7617	3431.5325	0.0038372045557861583	z7-8	nircam10
9519	F150W	4432.1802	3557.2095	0.0019146051599447445	z7-8	nircam10
9681	F150W	964.0814	3641.2505	0.003761300694705913	z7-8	nircam10
10078	F150W	7955.6567	4618.0811	0.0038655867255570813	z7-8	nircam10
10891	F150W	9190.5293	4621.4019	0.0026773188082122278	z7-8	nircam10
11520	F150W	6258.7886	4432.3804	0.0022391435108877946	z7-8	nircam10
11661	F150W	2375.1572	4124.5552	0.0016739771863443684	z7-8	nircam10
675	F200W	1063.1985	423.542	0.0014693300990165224	z7-8	nircam10
1081	F200W	3336.532	627.9122	0.0018071987849067406	z7-8	nircam10
1216	F200W	6499.2173	694.8171	0.0017585513966138248	z7-8	nircam10
1697	F200W	1352.772	908.4111	0.0015053646861859966	z7-8	nircam10
3712	F200W	2157.7029	1632.9373	0.002204886466916989	z7-8	nircam10
3742	F200W	2195.3169	1648.1593	0.0022821636715186816	z7-8	nircam10
3979	F200W	1445.8813	1740.2555	0.0015626907802986617	z7-8	nircam10
4941	F200W	7562.1401	2034.5925	0.0016845289154876577	z7-8	nircam10
5161	F200W	3107.9993	2135.1851	0.001602689777925119	z7-8	nircam10
5850	F200W	6135.9707	2341.9883	0.0018711406876131835	z7-8	nircam10
7608	F200W	1746.3938	2904.3247	0.0014393870546968164	z7-8	nircam10
8153	F200W	9664.3301	3078.6394	0.0025125134297825703	z7-8	nircam10
8200	F200W	9546.3604	3098.5203	0.0029500529525179745	z7-8	nircam10
9135	F200W	9709.7617	3431.5325	0.0032508405299271027	z7-8	nircam10
9519	F200W	4432.1802	3557.2095	0.0017043756249699397	z7-8	nircam10
9681	F200W	964.0814	3641.2505	0.0032420331696763074	z7-8	nircam10
10078	F200W	7955.6567	4618.0811	0.0037766949214025473	z7-8	nircam10
10891	F200W	9190.5293	4621.4019	0.0015761654896983962	z7-8	nircam10
11520	F200W	6258.7886	4432.3804	0.002038323079256304	z7-8	nircam10
11661	F200W	2375.1572	4124.5552	0.001837338527636502	z7-8	nircam10
675	F277W	1063.1985	423.542	0.001843923554495287	z7-8	nircam10
1081	F277W	3336.532	627.9122	0.0017768028558289152	z7-8	nircam10
1216	F277W	6499.2173	694.8171	0.0017052743756814646	z7-8	nircam10
1697	F277W	1352.772	908.4111	0.001834510552301593	z7-8	nircam10
3712	F277W	2157.7029	1632.9373	0.002550715209812848	z7-8	nircam10
3742	F277W	2195.3169	1648.1593	0.0026754154471011534	z7-8	nircam10
3979	F277W	1445.8813	1740.2555	0.0018480018546373962	z7-8	nircam10
4941	F277W	7562.1401	2034.5925	0.0013814016578071436	z7-8	nircam10
5161	F277W	3107.9993	2135.1851	0.0019311874627829316	z7-8	nircam10
5850	F277W	6135.9707	2341.9883	0.0014272266950094714	z7-8	nircam10
7608	F277W	1746.3938	2904.3247	0.0019260246355011041	z7-8	nircam10
8153	F277W	9664.3301	3078.6394	0.002249976352963422	z7-8	nircam10
8200	F277W	9546.3604	3098.5203	0.00255803021593379	z7-8	nircam10
9135	F277W	9709.7617	3431.5325	0.0025019828560981336	z7-8	nircam10
9519	F277W	4432.1802	3557.2095	0.0017419766748711617	z7-8	nircam10
9681	F277W	964.0814	3641.2505	0.0033575787837103236	z7-8	nircam10
10078	F277W	7955.6567	4618.0811	0.0019208804196541212	z7-8	nircam10
10891	F277W	9190.5293	4621.4019	0.0015461363270066891	z7-8	nircam10
11520	F277W	6258.7886	4432.3804	0.0015260496343110128	z7-8	nircam10
11661	F277W	2375.1572	4124.5552	0.0013523551587675926	z7-8	nircam10
675	F356W	1063.1985	423.542	0.0012801358760539398	z7-8	nircam10
1081	F356W	3336.532	627.9122	0.001438917881057902	z7-8	nircam10
1216	F356W	6499.2173	694.8171	0.001687318637165064	z7-8	nircam10
1697	F356W	1352.772	908.4111	0.0014803367626449067	z7-8	nircam10
3712	F356W	2157.7029	1632.9373	0.0016630888751886473	z7-8	nircam10
3742	F356W	2195.3169	1648.1593	0.0017770812139843801	z7-8	nircam10
3979	F356W	1445.8813	1740.2555	0.0018374832905381046	z7-8	nircam10
4941	F356W	7562.1401	2034.5925	0.0014487356162385637	z7-8	nircam10
5161	F356W	3107.9993	2135.1851	0.0014816954313709644	z7-8	nircam10
5850	F356W	6135.9707	2341.9883	0.001245109837534241	z7-8	nircam10
