NUMBER,FILTER,REDSHIFT_BIN,SEX_SNR,NMAD_SNR,SNR_RATIO
289,F200W,z10-15,-2.611657109859116,0.0,
289,F277W,z10-15,152.1375034292172,0.0,
289,F356W,z10-15,84.61908275557231,0.0,
289,F410M,z10-15,81.92692036197302,0.0,
289,F444W,z10-15,59.88403837326059,0.0,
1901,F606W,z10-15,0.9022817774087207,0.0,
1901,F814W,z10-15,2.316215620553912,0.0,
1901,F115W,z10-15,3.741425529304957,0.0,
1901,F150W,z10-15,8.69095317353184,0.0,
1901,F200W,z10-15,16.167235784039743,0.0,
1901,F277W,z10-15,9.708143114350795,0.0,
1901,F356W,z10-15,12.891861157029364,0.0,
1901,F410M,z10-15,4.012895568769969,0.0,
1901,F444W,z10-15,7.740098819272077,0.0,
2011,F606W,z10-15,1.2531655187032482,0.0,
2011,F814W,z10-15,-0.22639982410777398,0.0,
2011,F115W,z10-15,-2.0602767639104065,0.0,
2011,F150W,z10-15,-2.8716795732532456,0.0,
2011,F200W,z10-15,3.010729763464535,0.0,
2011,F277W,z10-15,3.6108593849817336,0.0,
2011,F356W,z10-15,3.455442431682772,0.0,
2011,F410M,z10-15,5.356283242819193,0.0,
2011,F444W,z10-15,4.377197802707242,0.0,
2108,F606W,z10-15,-1.4370454294562294,0.0,
2108,F814W,z10-15,-0.598909644700268,0.0,
2108,F115W,z10-15,2.0322742826556555,0.0,
2108,F150W,z10-15,0.05714542220258955,0.0,
2108,F200W,z10-15,-2.841722135261847,0.0,
2108,F277W,z10-15,12.309007085107794,0.0,
2108,F356W,z10-15,9.445363787277927,0.0,
2108,F410M,z10-15,9.034788628338404,0.0,
2108,F444W,z10-15,14.664219801607054,0.0,
2761,F606W,z10-15,-0.12831723181970278,0.0,
2761,F814W,z10-15,0.3934499082827815,0.0,
2761,F115W,z10-15,0.30404014363471926,0.0,
2761,F150W,z10-15,4.606689639533118,0.0,
2761,F200W,z10-15,0.5073398894648381,0.0,
2761,F277W,z10-15,68.43165402725563,0.0,
2761,F356W,z10-15,-0.08877011951644552,0.0,
2761,F410M,z10-15,2.6002359328874927,0.0,
2761,F444W,z10-15,6.870947199624491,0.0,
3824,F606W,z10-15,0.8374262516587926,0.0,
3824,F814W,z10-15,-1.1392479020878878,0.0,
3824,F115W,z10-15,4.3760230494115415,0.0,
3824,F150W,z10-15,1.9530426781328811,0.0,
3824,F200W,z10-15,14.476350975217796,0.0,
3824,F277W,z10-15,20.77576545304547,0.0,
3824,F356W,z10-15,7.502273559247169,0.0,
3824,F410M,z10-15,6.614448624658294,0.0,
3824,F444W,z10-15,5.925716757588138,0.0,
3938,F606W,z10-15,5.957313325776471,0.0,
3938,F814W,z10-15,2.347849024003367,0.0,
3938,F115W,z10-15,2.4230597179876714,0.0,
3938,F150W,z10-15,14.260332524711883,0.0,
3938,F200W,z10-15,14.745859471056223,0.0,
3938,F277W,z10-15,13.19953583052935,0.0,
3938,F356W,z10-15,12.392198612935717,0.0,
3938,F410M,z10-15,-0.19358208396426368,0.0,
3938,F444W,z10-15,13.908202651495925,0.0,
4227,F606W,z10-15,-3.187119453492987,0.0,
4227,F814W,z10-15,-4.377692645998397,0.0,
4227,F115W,z10-15,-0.7428714976909365,0.0,
4227,F150W,z10-15,1.484240925360935,0.0,
4227,F200W,z10-15,2.1124689905087672,0.0,
4227,F277W,z10-15,5.197351691112867,0.0,
4227,F356W,z10-15,7.815732528897617,0.0,
4227,F410M,z10-15,11.7005815079833,0.0,
4227,F444W,z10-15,3.6371994709296076,0.0,
5922,F606W,z10-15,-1.0193584046724782,0.0,
5922,F814W,z10-15,0.9141946536549719,0.0,
5922,F115W,z10-15,-1.1662126962264294,0.0,
5922,F150W,z10-15,3.8644432434563614,0.0,
5922,F200W,z10-15,-0.22436741012152614,0.0,
5922,F277W,z10-15,4.455617620314092,0.0,
5922,F356W,z10-15,6.265601249768171,0.0,
5922,F410M,z10-15,8.413104043153464,0.0,
5922,F444W,z10-15,7.184799926264369,0.0,
6626,F606W,z10-15,-1.3625958143824943,0.0,
6626,F814W,z10-15,-0.2834710110806579,0.0,
6626,F115W,z10-15,2.877297346384279,0.0,
6626,F150W,z10-15,6.987973346403087,0.0,
6626,F200W,z10-15,58.33461449813123,0.0,
6626,F277W,z10-15,-4.091041192580019,0.0,
6626,F356W,z10-15,-0.09543902696005556,0.0,
6626,F410M,z10-15,-1.7076813768136088,0.0,
6626,F444W,z10-15,4.678429216411316,0.0,
6828,F606W,z10-15,3.65213659838802,0.0,
6828,F814W,z10-15,0.12147685394281899,0.0,
6828,F115W,z10-15,-0.7264474758375177,0.0,
6828,F150W,z10-15,7.7439645465930775,0.0,
6828,F200W,z10-15,17.546584089343188,0.0,
6828,F277W,z10-15,19.619432449087817,0.0,
6828,F356W,z10-15,16.971076438854688,0.0,
6828,F410M,z10-15,8.155077944882828,0.0,
6828,F444W,z10-15,17.272511830664417,0.0,
8838,F606W,z10-15,-2.2753343563821073,0.0,
8838,F814W,z10-15,-0.8898270938869727,0.0,
8838,F115W,z10-15,6.860269566366386,0.0,
8838,F150W,z10-15,-0.04211895688188107,0.0,
8838,F200W,z10-15,4.2282843771781335,0.0,
8838,F277W,z10-15,17.09785198096199,0.0,
8838,F356W,z10-15,8.301508654830478,0.0,
8838,F410M,z10-15,8.083660757917304,0.0,
8838,F444W,z10-15,16.79904829554758,0.0,
9221,F606W,z10-15,0.8792989931489406,0.0,
9221,F814W,z10-15,-2.3044262977540155,0.0,
9221,F115W,z10-15,-0.026005229655765422,0.0,
9221,F150W,z10-15,1.2275915782571658,0.0,
9221,F200W,z10-15,-2.554999220639478,0.0,
9221,F277W,z10-15,8.891074590676302,0.0,
9221,F356W,z10-15,6.07400643656011,0.0,
9221,F410M,z10-15,10.668450760914206,0.0,
9221,F444W,z10-15,10.643612269767473,0.0,
9817,F606W,z10-15,0.94991934125739,0.0,
9817,F814W,z10-15,-1.1285658068495275,0.0,
9817,F115W,z10-15,-0.05181347565792376,0.0,
9817,F150W,z10-15,-0.7711871365637165,0.0,
9817,F200W,z10-15,4.194129462932356,0.0,
9817,F277W,z10-15,2.5493739674661877,0.0,
9817,F356W,z10-15,11.62692074637914,0.0,
9817,F410M,z10-15,9.691904816081637,0.0,
9817,F444W,z10-15,1.5953414773955934,0.0,
10256,F606W,z10-15,-1.1861503424586608,0.0,
10256,F814W,z10-15,-0.9247744326596583,0.0,
10256,F115W,z10-15,-6.313058637819102,0.0,
10256,F150W,z10-15,11.573383881352957,0.0,
10256,F200W,z10-15,20.255819867650263,0.0,
10256,F277W,z10-15,21.715814654830336,0.0,
10256,F356W,z10-15,19.063139962463037,0.0,
10256,F410M,z10-15,10.830409473605316,0.0,
10256,F444W,z10-15,7.251547145854702,0.0,
11314,F606W,z10-15,-0.8458144199303282,0.0,
11314,F814W,z10-15,-0.76148417836999,0.0,
11314,F115W,z10-15,1.5548447157970993,0.0,
11314,F150W,z10-15,1.0635041907548721,0.0,
11314,F200W,z10-15,-0.556695361202619,0.0,
11314,F277W,z10-15,10.001647404426853,0.0,
11314,F356W,z10-15,5.473815995544364,0.0,
11314,F410M,z10-15,6.491199514414315,0.0,
11314,F444W,z10-15,2.729876547175272,0.0,
11336,F606W,z10-15,-1.5479098170727033,0.0,
11336,F814W,z10-15,1.133156938994914,0.0,
11336,F115W,z10-15,2.959951661914563,0.0,
11336,F150W,z10-15,1.3480574132000624,0.0,
11336,F200W,z10-15,-2.283374824508735,0.0,
11336,F277W,z10-15,287.72775823986115,0.0,
11336,F356W,z10-15,217.18901453957997,0.0,
11336,F410M,z10-15,376.6691515580444,0.0,
11336,F444W,z10-15,125.10269798995135,0.0,
11905,F606W,z10-15,4.230156801416821,0.0,
11905,F814W,z10-15,1.1660369937079635,0.0,
11905,F115W,z10-15,-4.369017569782568,0.0,
11905,F150W,z10-15,5.1434858287767335,0.0,
11905,F200W,z10-15,35.57991839488925,0.0,
11905,F277W,z10-15,20.09178395097523,0.0,
11905,F356W,z10-15,15.752148623600966,0.0,
11905,F410M,z10-15,8.691024952988863,0.0,
11905,F444W,z10-15,4.35952179543132,0.0,
11987,F606W,z10-15,-1.555907842125464,0.0,
11987,F814W,z10-15,1.2714640198511165,0.0,
11987,F115W,z10-15,0.8788916484332477,0.0,
11987,F150W,z10-15,3.1877995731913003,0.0,
11987,F200W,z10-15,18.05048646785404,0.0,
11987,F277W,z10-15,8.869574764865437,0.0,
11987,F356W,z10-15,4.5263957025158135,0.0,
11987,F410M,z10-15,7.774519841107335,0.0,
11987,F444W,z10-15,3.706479086167317,0.0,
12161,F606W,z10-15,1.6550775492596572,0.0,
12161,F814W,z10-15,-2.163302850500866,0.0,
12161,F115W,z10-15,0.20095150664573438,0.0,
12161,F150W,z10-15,9.516684174976287,0.0,
12161,F200W,z10-15,17.935220762983604,0.0,
12161,F277W,z10-15,15.686075255288381,0.0,
12161,F356W,z10-15,11.301843767580454,0.0,
12161,F410M,z10-15,6.9007282449987395,0.0,
12161,F444W,z10-15,7.83374909004546,0.0,
2796,F606W,z10-15,2.044627486975634,0.0,
2796,F814W,z10-15,-0.9991975479846357,0.0,
2796,F115W,z10-15,18.410630101422452,0.0,
2796,F150W,z10-15,5735.237143680282,0.0,
2796,F200W,z10-15,9147.450014151511,0.0,
2796,F277W,z10-15,6336.57979818501,0.0,
2796,F356W,z10-15,10.742157663545475,0.0,
2796,F410M,z10-15,2828.9792623887574,0.0,
2796,F444W,z10-15,3980.6177420606164,0.0,
3075,F606W,z10-15,3.6643955924682725,0.0,
3075,F814W,z10-15,0.34318697179107754,0.0,
3075,F115W,z10-15,-2.7653426303964017,0.0,
3075,F150W,z10-15,-2215.8139864125355,0.0,
3075,F200W,z10-15,-197.74205482871653,0.0,
3075,F277W,z10-15,3901.8309518840265,0.0,
3075,F356W,z10-15,7.50662343526442,0.0,
3075,F410M,z10-15,12268.054339030305,0.0,
3075,F444W,z10-15,8227.954454136707,0.0,
3207,F606W,z10-15,0.991994388031341,0.0,
3207,F814W,z10-15,-0.5839533713157601,0.0,
3207,F115W,z10-15,2.8565450300596216,0.0,
3207,F150W,z10-15,108.61125095915826,0.0,
3207,F200W,z10-15,3868.0326654446953,0.0,
3207,F277W,z10-15,2571.158411128815,0.0,
3207,F356W,z10-15,2.170698607096123,0.0,
3207,F410M,z10-15,1986.2322749474658,0.0,
3207,F444W,z10-15,8317.35342364246,0.0,
3548,F606W,z10-15,-1.7180743562895027,0.0,
3548,F814W,z10-15,1.89432774665198,0.0,
3548,F115W,z10-15,2.8559492288794868,0.0,
3548,F150W,z10-15,619.2074795646674,0.0,
3548,F200W,z10-15,-1494.4354552234329,0.0,
3548,F277W,z10-15,5389.71915397851,0.0,
3548,F356W,z10-15,7.911666494334321,0.0,
3548,F410M,z10-15,2759.444727922222,0.0,
3548,F444W,z10-15,15327.715666636144,0.0,
4104,F606W,z10-15,2.795754038159731,0.0,
4104,F814W,z10-15,-0.43484867947184586,0.0,
4104,F115W,z10-15,-5.628938454388249,0.0,
4104,F150W,z10-15,-1944.6235117635517,0.0,
4104,F200W,z10-15,319.1827288539217,0.0,
4104,F277W,z10-15,1334.9679882877792,0.0,
4104,F356W,z10-15,3.323348988830298,0.0,
4104,F410M,z10-15,3252.2836408747735,0.0,
4104,F444W,z10-15,9223.48375688629,0.0,
5473,F606W,z10-15,-1.7278980406231674,0.0,
5473,F814W,z10-15,4.708472600332276,0.0,
5473,F115W,z10-15,4.284088641070529,0.0,
5473,F150W,z10-15,86.88462403759625,0.0,
5473,F200W,z10-15,3791.5580817588866,0.0,
5473,F277W,z10-15,6781.593637975983,0.0,
5473,F356W,z10-15,9.31167685412609,0.0,
5473,F410M,z10-15,7950.726439721222,0.0,
5473,F444W,z10-15,14788.866980179127,0.0,
6801,F606W,z10-15,3.0951330047515566,0.0,
6801,F814W,z10-15,4.209010983968551,0.0,
6801,F115W,z10-15,0.2613900742034397,0.0,
6801,F150W,z10-15,354.3942479626635,0.0,
6801,F200W,z10-15,2104.121838452275,0.0,
6801,F277W,z10-15,761.4940251970299,0.0,
6801,F356W,z10-15,2.196062305852906,0.0,
6801,F410M,z10-15,448.98222589132365,0.0,
6801,F444W,z10-15,11251.725153214156,0.0,
7344,F606W,z10-15,-0.8764446596985845,0.0,
7344,F814W,z10-15,5.441624535589392,0.0,
7344,F115W,z10-15,3.087392793197229,0.0,
7344,F150W,z10-15,-3.0957138093533803,0.0,
7344,F200W,z10-15,11980.978978246565,0.0,
7344,F277W,z10-15,1653.7768789929255,0.0,
7344,F356W,z10-15,-3.2209651189587376,0.0,
7344,F410M,z10-15,1508.9719391629324,0.0,
7344,F444W,z10-15,-2008.8224008929662,0.0,
8246,F606W,z10-15,5.038099299854284,0.0,
8246,F814W,z10-15,7.447251643800614,0.0,
8246,F115W,z10-15,13.414141470067676,0.0,
8246,F150W,z10-15,3.956547550802473,0.0,
8246,F200W,z10-15,2803.725742449478,0.0,
8246,F277W,z10-15,3759.5037797409054,0.0,
8246,F356W,z10-15,6.018751506808331,0.0,
8246,F410M,z10-15,1027.382070854357,0.0,
8246,F444W,z10-15,1011.6443156112696,0.0,
9092,F606W,z10-15,-0.176498027687047,0.0,
9092,F814W,z10-15,0.6637956637679429,0.0,
9092,F115W,z10-15,9.269935503056038,0.0,
9092,F150W,z10-15,948.6351255715254,0.0,
9092,F200W,z10-15,5234.431169462173,0.0,
9092,F277W,z10-15,7549.869534040075,0.0,
9092,F356W,z10-15,5.446200381185978,0.0,
9092,F410M,z10-15,4860.604916504004,0.0,
9092,F444W,z10-15,-4318.489336463625,0.0,
9126,F606W,z10-15,-2.7939514136355643,0.0,
9126,F814W,z10-15,-0.3650896087755909,0.0,
9126,F115W,z10-15,-0.33963361112034046,0.0,
9126,F150W,z10-15,-1687.0997896668105,0.0,
9126,F200W,z10-15,770.73751324155,0.0,
9126,F277W,z10-15,1246.6400642397105,0.0,
9126,F356W,z10-15,6.1288606955965745,0.0,
9126,F410M,z10-15,4202.827181636647,0.0,
9126,F444W,z10-15,6925.37103762975,0.0,
9628,F606W,z10-15,3.9450114517081705,0.0,
9628,F814W,z10-15,-1.4188491576071285,0.0,
9628,F115W,z10-15,0.5477525289567371,0.0,
9628,F150W,z10-15,1215.893898137132,0.0,
9628,F200W,z10-15,1977.7544313858,0.0,
9628,F277W,z10-15,4040.802785295192,0.0,
9628,F356W,z10-15,0.9237031093155541,0.0,
9628,F410M,z10-15,6158.121456181779,0.0,
9628,F444W,z10-15,7636.5800303720225,0.0,
9755,F606W,z10-15,0.9308711465034921,0.0,
9755,F814W,z10-15,-0.40872446577192584,0.0,
9755,F115W,z10-15,0.6573756456974454,0.0,
9755,F150W,z10-15,-1267.751717967885,0.0,
9755,F200W,z10-15,-1428.5163504193845,0.0,
9755,F277W,z10-15,5642.73071117329,0.0,
9755,F356W,z10-15,7.142668077214653,0.0,
9755,F410M,z10-15,11964.06942200301,0.0,
9755,F444W,z10-15,15195.498981711917,0.0,
10288,F606W,z10-15,0.665356186071994,0.0,
10288,F814W,z10-15,-4.589987509641718,0.0,
10288,F115W,z10-15,-5.5124699656201,0.0,
10288,F150W,z10-15,-1026.0312363072815,0.0,
10288,F200W,z10-15,861.8133445982975,0.0,
10288,F277W,z10-15,1578.7439763806246,0.0,
10288,F356W,z10-15,3.7987002112450527,0.0,
10288,F410M,z10-15,2456.2712382792956,0.0,
10288,F444W,z10-15,16618.77231634891,0.0,
11529,F606W,z10-15,2.666810730279536,0.0,
11529,F814W,z10-15,-2.134380668128799,0.0,
11529,F115W,z10-15,0.5628988913578599,0.0,
11529,F150W,z10-15,542.9948439658733,0.0,
11529,F200W,z10-15,606.2729194832662,0.0,
11529,F277W,z10-15,675.077604738498,0.0,
11529,F356W,z10-15,7.198597307058253,0.0,
11529,F410M,z10-15,3390.636197015904,0.0,
11529,F444W,z10-15,7054.452776515119,0.0,
11929,F606W,z10-15,-0.6697757095959824,0.0,
11929,F814W,z10-15,-0.4350720604130607,0.0,
11929,F115W,z10-15,2.2680678665930327,0.0,
11929,F150W,z10-15,177.86222036949957,0.0,
11929,F200W,z10-15,4178.720287689078,0.0,
11929,F277W,z10-15,3196.0518437043693,0.0,
11929,F356W,z10-15,4.197273919169609,0.0,
11929,F410M,z10-15,3327.249325064684,0.0,
11929,F444W,z10-15,2683.5710221117774,0.0,
12277,F606W,z10-15,3.050166482193148,0.0,
12277,F814W,z10-15,3.2593122365920344,0.0,
12277,F115W,z10-15,5.211290357365319,0.0,
12277,F150W,z10-15,2157.205142876005,0.0,
12277,F200W,z10-15,-320.4263959170439,0.0,
12277,F277W,z10-15,20293.383564602373,0.0,
12277,F356W,z10-15,5.409774509151493,0.0,
12277,F410M,z10-15,1128.3705016409615,0.0,
12277,F444W,z10-15,7099.904137352735,0.0,
13110,F606W,z10-15,1.508440856583125,0.0,
13110,F814W,z10-15,4.672445851900863,0.0,
13110,F115W,z10-15,3.690346896089033,0.0,
13110,F150W,z10-15,1551.707810196658,0.0,
13110,F200W,z10-15,5521.478562113144,0.0,
13110,F277W,z10-15,4709.982608008686,0.0,
13110,F356W,z10-15,12.507528457667691,0.0,
13110,F410M,z10-15,2541.800099254175,0.0,
13110,F444W,z10-15,7391.201028595808,0.0,
13215,F606W,z10-15,2.7058735619563494,0.0,
13215,F814W,z10-15,-1.4621783222312426,0.0,
13215,F115W,z10-15,-1.2717900011284515,0.0,
13215,F150W,z10-15,62.15015826691069,0.0,
13215,F200W,z10-15,1040.2086327668915,0.0,
13215,F277W,z10-15,1047.666576524767,0.0,
13215,F356W,z10-15,0.6445947495886399,0.0,
13215,F410M,z10-15,8982.421742422739,0.0,
13215,F444W,z10-15,6137.058762053305,0.0,
14252,F606W,z10-15,-0.6939718806317717,0.0,
14252,F814W,z10-15,-1.5303835301065603,0.0,
14252,F115W,z10-15,0.46288765832478335,0.0,
14252,F150W,z10-15,-1401.9602332171119,0.0,
14252,F200W,z10-15,2626.6535698124867,0.0,
14252,F277W,z10-15,3149.4247070803817,0.0,
14252,F356W,z10-15,2.91698111851937,0.0,
14252,F410M,z10-15,2541.1825686048137,0.0,
14252,F444W,z10-15,2208.3414669250456,0.0,
344,F606W,z10-15,0.23533306745961707,0.0,
344,F814W,z10-15,-0.0629183802229405,0.0,
344,F115W,z10-15,0.8729464025790593,0.0,
344,F150W,z10-15,2.515761074361289,0.0,
344,F200W,z10-15,-6.967427515322897,0.0,
344,F277W,z10-15,14.779347027131816,0.0,
344,F356W,z10-15,14.997757922724986,0.0,
344,F410M,z10-15,14.710381377811373,0.0,
344,F444W,z10-15,12.38248914142651,0.0,
447,F606W,z10-15,2.8040997684478652,0.0,
447,F814W,z10-15,-2.6148443656850913,0.0,
447,F115W,z10-15,-0.7588728569183651,0.0,
447,F150W,z10-15,2.0407362093669468,0.0,
447,F200W,z10-15,3.790935313041072,0.0,
447,F277W,z10-15,1.6476215238701366,0.0,
447,F356W,z10-15,4.130802539288784,0.0,
447,F410M,z10-15,10.277001239677535,0.0,
447,F444W,z10-15,1.244555773137418,0.0,
746,F606W,z10-15,4.889895850732573,0.0,
746,F814W,z10-15,3.5457684861471375,0.0,
746,F115W,z10-15,2.4062947714575715,0.0,
746,F150W,z10-15,5.676395464966005,0.0,
746,F200W,z10-15,0.7352576141416814,0.0,
746,F277W,z10-15,48.3710390750076,0.0,
746,F356W,z10-15,51.849575757393495,0.0,
746,F410M,z10-15,20.576164595890038,0.0,
746,F444W,z10-15,27.899346040450855,0.0,
992,F606W,z10-15,0.883716291954369,0.0,
992,F814W,z10-15,-2.0740052047321442,0.0,
992,F115W,z10-15,1.214714305928184,0.0,
992,F150W,z10-15,1.218114146210894,0.0,
992,F200W,z10-15,6.7570512871948,0.0,
992,F277W,z10-15,2.2371104796525882,0.0,
992,F356W,z10-15,6.255617589648735,0.0,
992,F410M,z10-15,7.013072611358368,0.0,
992,F444W,z10-15,2.8811455599057885,0.0,
1033,F606W,z10-15,-1.726739503216709,0.0,
1033,F814W,z10-15,1.892724036488291,0.0,
1033,F115W,z10-15,4.565296826947266,0.0,
1033,F150W,z10-15,2.5734201578265075,0.0,
1033,F200W,z10-15,-1.6948403436219768,0.0,
1033,F277W,z10-15,3.34429588588142,0.0,
1033,F356W,z10-15,5.837670476389422,0.0,
1033,F410M,z10-15,20.999446915083336,0.0,
1033,F444W,z10-15,5.102367304721994,0.0,
3172,F606W,z10-15,0.19657628171205846,0.0,
3172,F814W,z10-15,0.36446299011315364,0.0,
3172,F115W,z10-15,-2.8584998806899944,0.0,
3172,F150W,z10-15,6.281036989177839,0.0,
3172,F200W,z10-15,9.874753470509887,0.0,
3172,F277W,z10-15,8.827218115230174,0.0,
3172,F356W,z10-15,3.9899937106269783,0.0,
3172,F410M,z10-15,2.4194598385672257,0.0,
3172,F444W,z10-15,9.042028123900463,0.0,
3476,F606W,z10-15,2.153760385615526,0.0,
3476,F814W,z10-15,-1.0061076927327337,0.0,
3476,F115W,z10-15,0.09375855470156856,0.0,
3476,F150W,z10-15,4.7588335228712255,0.0,
3476,F200W,z10-15,9.59921609174164,0.0,
3476,F277W,z10-15,5.707707758138438,0.0,
3476,F356W,z10-15,8.640254023237354,0.0,
3476,F410M,z10-15,3.6891401956071213,0.0,
3476,F444W,z10-15,2.9669668965819445,0.0,
3708,F606W,z10-15,-0.3712668578857685,0.0,
3708,F814W,z10-15,0.322997795611069,0.0,
3708,F115W,z10-15,-1.3596167314646028,0.0,
3708,F150W,z10-15,-4.188287410664546,0.0,
3708,F200W,z10-15,-0.27120830644586935,0.0,
3708,F277W,z10-15,1.8172887656890229,0.0,
3708,F356W,z10-15,1.3889924430754603,0.0,
3708,F410M,z10-15,13.45334451643153,0.0,
3708,F444W,z10-15,4.677867034996046,0.0,
4097,F606W,z10-15,-2.8112861365999584,0.0,
4097,F814W,z10-15,1.1925433920146844,0.0,
4097,F115W,z10-15,-0.6106498901586713,0.0,
4097,F150W,z10-15,3.8422165190758566,0.0,
4097,F200W,z10-15,0.18098710594446416,0.0,
4097,F277W,z10-15,2.045832843635602,0.0,
4097,F356W,z10-15,5.424637548922159,0.0,
4097,F410M,z10-15,31.032411133497394,0.0,
4097,F444W,z10-15,0.6049429488933274,0.0,
4660,F606W,z10-15,-2.5226265611910748,0.0,
4660,F814W,z10-15,-1.169433591670994,0.0,
4660,F115W,z10-15,0.0993581124575395,0.0,
4660,F150W,z10-15,1.8168726479508142,0.0,
4660,F200W,z10-15,1.303228847200648,0.0,
4660,F277W,z10-15,6.273621987562353,0.0,
4660,F356W,z10-15,6.69664957024834,0.0,
4660,F410M,z10-15,6.421562259589393,0.0,
4660,F444W,z10-15,6.966698308817836,0.0,
6023,F606W,z10-15,1.8875193684237048,0.0,
6023,F814W,z10-15,0.7806773456625491,0.0,
6023,F115W,z10-15,6.762244051762074,0.0,
6023,F150W,z10-15,4.64305746304307,0.0,
6023,F200W,z10-15,31.273289732419308,0.0,
6023,F277W,z10-15,30.373127497815403,0.0,
6023,F356W,z10-15,5.015987158858492,0.0,
6023,F410M,z10-15,3.3644240765197133,0.0,
6023,F444W,z10-15,-1.156914662492396,0.0,
6760,F606W,z10-15,-0.1707875856592757,0.0,
6760,F814W,z10-15,-0.7859726031926663,0.0,
6760,F115W,z10-15,0.8797298184726723,0.0,
6760,F150W,z10-15,4.0410486149999345,0.0,
6760,F200W,z10-15,12.27052225236686,0.0,
6760,F277W,z10-15,8.692969314683351,0.0,
6760,F356W,z10-15,7.878294246964415,0.0,
6760,F410M,z10-15,-0.031298684696114874,0.0,
6760,F444W,z10-15,13.809816851119837,0.0,
7973,F606W,z10-15,3.7146904361997573,0.0,
7973,F814W,z10-15,-1.9536147409225164,0.0,
7973,F115W,z10-15,-3.0953980750468544,0.0,
7973,F150W,z10-15,2.8471941943426784,0.0,
7973,F200W,z10-15,8.059514532282737,0.0,
7973,F277W,z10-15,4.465552522004324,0.0,
7973,F356W,z10-15,5.528063460616924,0.0,
7973,F410M,z10-15,7.991834956275467,0.0,
7973,F444W,z10-15,-0.3490167786893678,0.0,
9406,F606W,z10-15,-0.33211180317042815,0.0,
9406,F814W,z10-15,-0.25399521985911305,0.0,
9406,F115W,z10-15,-2.2243691122462868,0.0,
9406,F150W,z10-15,0.9556300652476847,0.0,
9406,F200W,z10-15,5.729022431701653,0.0,
9406,F277W,z10-15,7.825472413051677,0.0,
9406,F356W,z10-15,7.823227734880403,0.0,
9406,F410M,z10-15,6.452519970076018,0.0,
9406,F444W,z10-15,2.4565124647678958,0.0,
9959,F606W,z10-15,-0.8724698717839738,0.0,
9959,F814W,z10-15,-0.24425389094855693,0.0,
9959,F115W,z10-15,1.2366675273750296,0.0,
9959,F150W,z10-15,9.271913827853211,0.0,
9959,F200W,z10-15,13.754457327932515,0.0,
9959,F277W,z10-15,8.957519407906732,0.0,
9959,F356W,z10-15,4.882871517621593,0.0,
9959,F410M,z10-15,6.065820011006345,0.0,
9959,F444W,z10-15,6.049440104102277,0.0,
10050,F606W,z10-15,2.191945400191776,0.0,
10050,F814W,z10-15,-1.0305418584727706,0.0,
10050,F115W,z10-15,0.03804178720152716,0.0,
10050,F150W,z10-15,-6.3960461520587,0.0,
10050,F200W,z10-15,3.557476729304566,0.0,
10050,F277W,z10-15,6.377456024814383,0.0,
10050,F356W,z10-15,7.55937583566908,0.0,
10050,F410M,z10-15,9.049275810935843,0.0,
10050,F444W,z10-15,9.10084331428191,0.0,
10226,F606W,z10-15,-1.477879685284077,0.0,
10226,F814W,z10-15,-0.6965452818173853,0.0,
10226,F115W,z10-15,-2.224197120079947,0.0,
10226,F150W,z10-15,0.35403471177784385,0.0,
10226,F200W,z10-15,0.5109136119566765,0.0,
10226,F277W,z10-15,1.66298962754609,0.0,
10226,F356W,z10-15,1.4485769393789547,0.0,
10226,F410M,z10-15,5.258174900754366,0.0,
10226,F444W,z10-15,8.698009091139042,0.0,
10511,F606W,z10-15,-0.6397830407816278,0.0,
10511,F814W,z10-15,-2.2936086161326887,0.0,
10511,F115W,z10-15,-0.06003548797383542,0.0,
10511,F150W,z10-15,1.0395695105888803,0.0,
10511,F200W,z10-15,1.0084031211121476,0.0,
10511,F277W,z10-15,2.3081953419001677,0.0,
10511,F356W,z10-15,4.311486411480356,0.0,
10511,F410M,z10-15,12.755112157568497,0.0,
10511,F444W,z10-15,-1.9033944456339695,0.0,
10878,F606W,z10-15,0.5430868924286474,0.0,
10878,F814W,z10-15,-0.7734935212710984,0.0,
10878,F115W,z10-15,-0.7508300364171788,0.0,
10878,F150W,z10-15,-0.9587158139684263,0.0,
10878,F200W,z10-15,4.013421155050172,0.0,
10878,F277W,z10-15,7.825563292977811,0.0,
10878,F356W,z10-15,8.126765724380768,0.0,
10878,F410M,z10-15,14.604225296816526,0.0,
10878,F444W,z10-15,17.682493087580344,0.0,
11924,F606W,z10-15,0.7384474732273425,0.0,
11924,F814W,z10-15,3.922176623845403,0.0,
11924,F115W,z10-15,2.164005919736065,0.0,
11924,F150W,z10-15,18.306490122612896,0.0,
11924,F200W,z10-15,14.904628296760931,0.0,
11924,F277W,z10-15,18.495922801207847,0.0,
11924,F356W,z10-15,8.541163104978871,0.0,
11924,F410M,z10-15,1.9475565660915841,0.0,
11924,F444W,z10-15,5.077886041604632,0.0,
837,F606W,z10-15,3.5094141849608107,0.0,
837,F814W,z10-15,-0.32687731699483563,0.0,
837,F115W,z10-15,-3.092910686472087,0.0,
837,F150W,z10-15,441.88738511501356,0.0,
837,F200W,z10-15,1277.5983137285768,0.0,
837,F277W,z10-15,1930.070028102362,0.0,
837,F356W,z10-15,5.161314091213812,0.0,
837,F410M,z10-15,-517.301929035982,0.0,
837,F444W,z10-15,20502.59565096218,0.0,
2600,F606W,z10-15,3.0225949305295234,0.0,
